member,organization,program,ein,amount,purpose
Wong,Rabbi Israel Meyer HaKohen Rabbinical Seminary of America,Middle Village Adult Center Senior,111752021,25000,Funds to be used for operating expenses of programs and services at the Middle Village Adult Center. Page 19 Appendix A: Aging Discretionary Council Member Legal Name of Organization - Program Name Tax ID Amount Purpose of Funds
Riley,"Regional Aid for Interim Needs, Inc.",Boston East Neighborhood Senior Center,136213586,25000,Funds to be used to operate the R.A.I.N Boston East Neighborhood Senior Center.
Riley,"Regional Aid for Interim Needs, Inc.",Boston Secor Neighborhood Senior Center,136213586,25000,Funds to be used for the R.A.I.N Boston Secor Neighborhood Senior Center.
Riley,"Regional Aid for Interim Needs, Inc.",Eastchester Neighborhood Senior Center,136213586,30000,Funds to be used for the R.A.I.N Eastchester Neighborhood Senior Center.
Riley,"Regional Aid for Interim Needs, Inc.",Gunhill Neighborhood Senior Center,136213586,30000,Funds to be used to operate the R.A.I.N Gunhill Neighborhood Senior Center.
De La Rosa,"Regional Aid for Interim Needs, Inc.",Inwood Older Adult Center,136213586,15000,To support senior programming at R.A.I.N. Inwood Older Adult Center.
Feliz,"Regional Aid for Interim Needs, Inc.",Mt. Carmel Neighborhood Senior Center,136213586,25000,Funds will support R.A.I.N. programming at Mt. Carmel Neighborhood Senior Center.
Dinowitz,"Regional Aid for Interim Needs, Inc.",Nereid Older Adult Center - Council District 11,136213586,10000,Funding to support the operating expenses of the senior center programming and activities.
Stevens,"Regional Aid for Interim Needs, Inc.",R.A.I.N/ Findlay House Senior Program,136213586,10000,The funding will be used to provide supplemental social and recreational activities at the Findlay House Senior Center.
Wong,"Ridgewood Older Adult Center and Services, Inc.",Senior Programming & Services - Council District 30,050607283,9000,Funds to be used to support programs and services for seniors in Council District 30.
Gutierrez,"Riseboro Community Partnership, Inc.",Borinquen Plaza Senior Center,112453853,9000,To support programming for seniors at Borinquen Plaza Senior Center in Council District 34.
Mealy,"Riseboro Community Partnership, Inc.",Brevoort Senior Center,112453853,39000,"Funding to enhance educational and health promotion services, to organize trips and special events for older adults."
Nurse,"Riseboro Community Partnership, Inc.",Hope Gardens Senior Center,112453853,25000,Funds will be used for senior programming and general operational support for the Riseboro Hope Gardens Senior Center.
Gutierrez,"Riseboro Community Partnership, Inc.",Los Sures David Santiago Senior Center,112453853,5000,"Funding will be used to provide operational support, including consultants, office technology, supplies, and office infrastructure to enhance older adult wellness programming at the Los Sures David Santiago Senior Center in Council District 34."
Mealy,"Riseboro Community Partnership, Inc.",Recreational Services & Trips - Mt. Ararat Senior Center,112453853,5000,"Funding to support Older Adults Game Night, Recreational Services & Trips at Mt. Ararat Senior Center."
Nurse,"Riseboro Community Partnership, Inc.",Roundtable Senior Center,112453853,10000,"Funds will support senior programming, services, and operational support for the Roundtable Senior Center."
Mealy,"Riseboro Community Partnership, Inc.",Saratoga Square,112453853,10000,"Funding to enhance educational and health promotion services, to organize trips and special events for seniors."
Nurse,"Riseboro Community Partnership, Inc.",Stanhope Senior Center,112453853,15000,Funds will be used for senior programming and general operational support for the Riseboro Senior Center at Stanhope.
Osse,"Riseboro Community Partnership, Inc.",Stuyvesant Gardens Older Adult Club,112453853,10000,Funding for Stuyvesant Gardens Older Adult Club programming and services.
Dinowitz,"Riverdale Senior Services, Inc.",Center of Excellence for Caregiver Services - Council District 11,237357997,25000,Funding to support Center of Excellence programming in Council District 11.
Abreu,"Riverstone Senior Life Services, Inc.",Riverstone Memory Center - Council District 7,133355074,10000,Funding to support Riverstone's memory center transportation. Page 20 Appendix A: Aging Discretionary Council Member Legal Name of Organization - Program Name Tax ID Amount Purpose of Funds
De La Rosa,"Riverstone Senior Life Services, Inc.",Social Adult Day Care - Riverstone's Memory Center,133355074,15000,To support operations and programming at Riverstone's Memory Center.
Hankerson,"Rochdale Village Social Services, Inc.",Rochdale Village NORC,113397470,40000,Funding will support Rochdale Village NORC program.
Hankerson,"Rochdale Village Social Services, Inc.",Rochdale Village Older Adult Center,113397470,40000,Funding will support Rochdale's older adult center.
Zhuang,"Salvation Army, The",Bensonhurst Corps Older Adults Center,135562351,7500,"Funding will be used at the Bensonhurst Corps Older Adults Center for program activities, which may include health and wellness, meals, and music programs."
Won,"Samaritan Daytop Village, Inc.",Woodside Older Adult Center,112635374,10000,"Funding will support health initiatives, physical fitness, and programs for older adults."
Wilson,"Say Ah!, Inc.",Council District 3,208663409,7500,To provide evidence-based health literacy workshops and support to older adults residing in Council District 3.
Menin,"Search and Care, Inc.",Council District 5,237444790,10000,"To provide comprehensive fee-free care management services for vulnerable older men and women living in Council District 5, publicly noticed through Council District 5 monthly newsletter and website."
Encarnacion,"Search and Care, Inc.",General Operating Support,237444790,10000,To support general operating support for case management and support services.
Maloney,"Search and Care, Inc.",Helping Older New Yorkers Age Safely in Place,237444790,5000,Funding will support Search and Care's core management services to assist and advocate for the elderly living on the East Side.
Paladino,"Selfhelp Community Services, Inc.",Alzheimers Resource Program (SHARP) - Council District 19,131624178,10000,"Funding will support the operation of programs offered such as adult day care, SHARP and transportation for clients in Council District 19."
Ung,"Selfhelp Community Services, Inc.",Benjamin Rosenthal-Prince Street Innovative Senior Center,131624178,14500,"To fund programming at the Benjamin Rosenthal-Prince Street Senior Center, including technology education classes, social and health classes, and transportation for seniors."
Caban,"Selfhelp Community Services, Inc.",Boulevard Gardens NORC,131624178,11000,Funds will be used to defray the cost of office management and programming at Selfhelp Boulevard Gardens NORC.
Ung,"Selfhelp Community Services, Inc.",Medical Transportation for Seniors - Council District 20,131624178,25000,To provide transportation to local medical appointments for seniors living in Council District 20.
Krishnan,"Selfhelp Community Services, Inc.",NORC Self Help Program,131624178,19500,"To maintain staffing to support older adult clients with transportation, case management, and related assistance services."
Joseph,"Selfhelp Community Services, Inc.",Older Adults Wellness Services - Joseph and Pauline Charatan Residence,131624178,5000,"Funds will be used to support enhanced health, wellness, and recreational programs for older adult residents at the Joseph and Pauline Charatan Residence, as well as affordable older adults housing services."
Schulman,"Selfhelp Community Services, Inc.",Selfhelp's Virtual Senior Center - Council District 29,131624178,34000,Funding will support programming for seniors in Council District 29 through SelfHelp's Virtual Senior Center.
Wong,"Selfhelp Community Services, Inc.",Senior Services - Selfhelp Maspeth Older Adult Center,131624178,18000,Funds will be used to support district based senior services at Selfhelp Maspeth Older Adult Center.
Schulman,"Selfhelp Community Services, Inc.",Transportation for Older Adults to Medical Appointments - Council District 29,131624178,15000,Funding will go towards providing transportation to local medical appointments for seniors living in Council District 29. Page 21 Appendix A: Aging Discretionary Council Member Legal Name of Organization - Program Name Tax ID Amount Purpose of Funds
Paladino,"Selfhelp Community Services, Inc.",Virtual Senior Center,131624178,5000,Funds will be used to support Virtual Senior Center.
Maloney,"Service Program for Older People (SPOP), Inc.",Council District 04,132947616,5000,"Funding will support mental health counseling for older adults at satellite clinics in Council District 04, as well as for older adults who are homebound."
Abreu,"Service Program for Older People (SPOP), Inc.",Mental Healthcare Services Program - Council District 7,132947616,10000,Funding will be used for SPOP’s mental health services.
Hanif,"Services And Advocacy For Gay, Lesbian, Bisexual And Transgender Elders, Inc.",,132947657,7000,Funds will support programming and services for LGBTQ+ and HIV affected elders.
Wilson,"Services And Advocacy For Gay, Lesbian, Bisexual And Transgender Elders, Inc.",Edie Windsor SAGE Center - Council District 3,132947657,7000,Funds will support programming and services for LGBTQ+ and HIV-affected elders at the Edie Windsor SAGE Center in Council District 3.
P. Sanchez,"Services And Advocacy For Gay, Lesbian, Bisexual And Transgender Elders, Inc.",LGBTQIA+ Older Adults Services - Council District 14,132947657,15000,"Funds will support services, advocacy for gay, lesbian, bisexual and transgender elders from Council District 14."
Maloney,"Services And Advocacy For Gay, Lesbian, Bisexual And Transgender Elders, Inc.",The SAGE Center,132947657,5000,"Funding will support services at The SAGE Center, including employment assistance, legal and financial planning, cultural and educational programs, health and wellness programs, benefit counseling, cancer support groups, and congregate meals."
Williams,"Services Now for Adult Persons (SNAP), Inc.",Brookville Center,112591783,10000,Funding to support older adult programming at the Brookville Center.
Brooks-Powers,"Services Now for Adult Persons (SNAP), Inc.",Council District 31,112591783,20000,"Funding to support senior socialization programming, meal delivery and caregiver services in Council District 31."
Lee,"Services Now for Adult Persons (SNAP), Inc.",Eastern Queens Innovative Senior Center,112591783,68000,"Funding will support programming at the Eastern Queens Innovative Senior Center, including transportation, case management, Meals on Wheels, and caregiver services."
Paladino,"Services Now for Adult Persons (SNAP), Inc.",Eastern Queens Innovative Senior Center,112591783,10000,"Funding will support operating expenses, programs, and services for SNAP in Council District 19."
Brewer,"SHARE: Self-Help for Women with Breast or Ovarian Cancer, Inc.","Ovarian, Cervical & Uterine Cancer Outreach, Education & Support Initiative",133131914,5000,"Funding will support an ovarian, cervical, and uterine cancer outreach, education, and support initiative."
Krishnan,South Asian Council for Social Services,,113632920,18500,"To support core community programs, including healthcare access, educational opportunities, benefits assistance, older adult services, and food pantry initiatives."
Ung,South Asian Council for Social Services,Community Services,113632920,6000,"To support operational costs for senior programming that connects undeserved, low- income immigrants and families with vital services, including securing health coverage, food access, senior services, and ESOL and computer classes."
Williams,South Asian Council for Social Services,Council District 27,113632920,5000,Funding to support older adult programming in Council District 27.
Ung,South Asian Council for Social Services,Senior Support Services,113632920,15500,"To assist with operational costs for senior-related programming, including case management, meals, technical assistance, and other culturally relevant recreational activities. Page 22 Appendix A: Aging Discretionary Council Member Legal Name of Organization - Program Name Tax ID Amount Purpose of Funds"
Morano,South Shore Artists Foundation,Senior Programs - Council District 51,842895424,5000,Funding will support senior arts programming and their operational costs in Council District 51.
Gutierrez,Southside United Housing Development Fund Corporation,Older Adult Center Program & Services - Cooper Park OAC,112268359,34000,"Funding will be used to provide operational support, including consultants, office technology, supplies, and office infrastructure to enhance Older Adult Wellness programming at the Los Sures David Santiago Senior Center in Council District 34."
Caban,Spanish Speaking Elderly Council,RAICES - Astoria Older Adult Center,112730462,13000,Funds will be used for operating costs at the RAICES Astoria Older Adult Center.
Thomas-Henry,Spanish Speaking Elderly Council,RAICES - Corona Older Adult Center,112730462,20000,Funds to provide programming at the RAICES Older Adult Center in Corona.
Hanif,Spanish Speaking Elderly Council,RAICES - Gowanus Houses,112730462,20000,To support senior programming at Gowanus Houses.
Hanif,Spanish Speaking Elderly Council,RAICES - Wyckoff Gardens,112730462,20000,To support senior programming at Wyckoff Gardens.
Banks,Spring Creek Recreational Fund,Senior Programming - Council District 42,271770637,20000,"Funds will go to support Senior Programming within Council District 42 to provide Spring Creek Seniors wellness activities, healthy nutrition options and more."
Ariola,St. Camillus Golden Age,Golden Age,111674392,5000,"Funds will support the Golden Age Club, including meetings, special events, peer counseling, and providing older adults with community updates and information on senior services."
Zhuang,St. Ephrem Roman Catholic Church,Older Adults Services - Council District 43,111666884,7500,"Funding to support the Friendship Club (Elder Adults 55 & over), providing weekly activities, as well as congregate meals."
Joseph,St. Gabriel's Episcopal Church,Support to Older Adults - Council District 40,112463892,15000,Funds to be used to provide services to older adults aged 60 and over in Council District 40.
Gutierrez,St. Nick's Alliance Corporation,Older Adult Center Program & Services - Cooper Park OAC,510192170,5000,Funding will support programming for seniors at Cooper Park Senior Center in Council District 34.
Gutierrez,St. Nick's Alliance Corporation,Seniors Programs - East Williamsburg,510192170,7000,"To support leadership, recreational, and educational activities for seniors in East Williamsburg."
Joseph,"St. Vincent's Services, Inc.",Mental Health Assistance - Older Adults,111631823,5000,"Funds to be used to support the expansion of outreach and engagement efforts for Article 31 Mental Health Clinic, specifically designed to serve older adults and seniors in New York."
Morano,"Staten Island Community Services Friendship Clubs, Inc.",Great Kills Friendship Club - Senior Services,132778244,20000,Funding to support programming and services at Great Kills Friendship Club.
Morano,"Staten Island Community Services Friendship Clubs, Inc.",Mt. Loretto Friendship Club - Senior Services,132778244,20000,Funding to support programming and services at Mt. Loretto Friendship Club.
Carr,"Staten Island Community Services Friendship Clubs, Inc.",New Dorp Beach Friendship Club,132778244,35000,Funds will be used for general operating expenses for New Dorp Beach Friendship Club.
Hanks,"Staten Island Community Services Friendship Clubs, Inc.",Todt Hill Friendship Club,132778244,15000,Funding will support senior services and the Todt Hill Friendship Club.
Maloney,"Stein Senior Center, Inc.",Council District 04,237378342,15000,Funding will support older adults services at the Stein Senior Center.
Epstein,"Stein Senior Center, Inc.",Council District 2,237378342,10000,Funds will support older adult center programs and operations in Council District 2. Page 23 Appendix A: Aging Discretionary Council Member Legal Name of Organization - Program Name Tax ID Amount Purpose of Funds
Krishnan,"Sunnyside Community Services, Inc.",,510189327,9000,"To fund an integrated continuum of services for older adults, including older adult center activities, case management and assistance, social adult day services, caregiver programs, health initiatives, and a visiting program."
Won,"Sunnyside Community Services, Inc.",Older Adults Services - Council District 26,510189327,25000,Funding will support older adults services in Council District 26.
Ung,"Taiwan Center, Inc.",Taiwanese American Senior Center,112857501,15000,"To fund program-related expenses for the senior center, including class materials, office supplies, utilities, and printing expenses."
Encarnacion,Terence Cardinal Cooke Health Care Center,Music Therapy,133007801,5000,"Funding will support holistic health care that promotes physical, social and emotional well-being for nursing home residents."
Morano,TraNa Relief Association,,920875945,5000,Funds will be used to support senior services and resources.
Williams,"Tropicalfete, Inc.",Council District 27,452940435,10000,Funding to support older adult programming in Council District 27.
Salaam,Unconditional Freedom,,912158747,5000,"To provide low-income seniors with dignified, high-quality farm-to-table meals, a choice-based fresh produce pantry, and community events that reduce social isolation and food insecurity."
Encarnacion,"Union Settlement Association, Inc.",Senior Services - Healthy Aging,131632530,20000,"To fund programs related to the overall health and wellness which include but are not limited to the physical, mental and emotional wellbeing of older adults health of seniors at Corsi, Jefferson, Gaylord White and Washington/Lex Sr. Senior Centers."
Zhuang,United Chinese Association of Brooklyn,Older Adults Services - Council District 43,371469112,10000,"Supports activities, meals, wellness, and social services for older adults in the community, promoting health, combating isolation, Improve quality of life."
Carr,"United Hands Organization, Inc.",,932643668,5000,Funds to used for senior programming for the hearing impaired.
Vernikov,"United Hands Organization, Inc.",,932643668,5000,Funds will support older adult programming for the hearing impaired.
Marte,"United Jewish Council of the East Side, Inc.",Adult Luncheon Club,132735378,7000,Funding will support a comprehensive activities program at the Adult Luncheon Club targeting the physical and mental needs of seniors in the community.
Epstein,"United Jewish Council of the East Side, Inc.",Lillian Wald Older Adult Center - Council District 2,132735378,10000,Funds will support programs and operations at Lillian Wald Older Adult Center in Council District 2.
Restler,"United Jewish Organizations of Williamsburg, Inc.",Older Adults Benefits Assistance,112728233,51000,"To assist older adults to apply and obtain public benefits including food stamps, SSI, Medicare, Medicaid, Social Security, health insurance, Section 8, emergency food vouchers & packages, and legal assistance."
Marte,University Settlement Society of New York,Neighborhood Center & Older Adults HeART Program,135562374,7000,"Funding will be used to cover program costs associated with health, wellness, and enrichment activities, as well as connections to social services."
Ariola,"Variety Boys and Girls Club of Queens, Inc.",Community Concert - Council District 32,116014770,15000,Funds will be used to provide a concert to the Council District 32 older adult community.
Brooks-Powers,"Vets, Inc.",Council District 31,272280570,5000,Funding to support technology training and education for veteran community in Council District 31.
Epstein,"Vision Urbana, Inc.",Council District 2,133848575,5000,Finds will support older adults programming and services in Council District 2. Page 24 Appendix A: Aging Discretionary Council Member Legal Name of Organization - Program Name Tax ID Amount Purpose of Funds
Marte,"Vision Urbana, Inc.",Elder Abuse & Mental Health Initiative,133848575,10000,"Funds will be used to address issues related to elder abuse including physical, verbal, and mental abuse, as well as identity theft and financial exploitation."
Brewer,VISIONS/Services for the Blind and Visually Impaired,Blind or Visually Impaired Older Adult Services - Council District 6,131624210,5000,Funds to support blind and visually impaired older adults in Council District 6.
Maloney,VISIONS/Services for the Blind and Visually Impaired,Council District 04,131624210,5000,"Funding to support multilingual vision education and outreach programs for blind and visually impaired older adults, which includes community outreach, vision rehabilitation, mobility training and social and professional support."
Paladino,VISIONS/Services for the Blind and Visually Impaired,Council District 19,131624210,5000,Funding will support services and outreach targeted for older persons who are blind and/or have multiple disabilities in Council District 19.
Lee,VISIONS/Services for the Blind and Visually Impaired,Council District 23,131624210,5000,Funds will subsidize services for residents of Council District 23.
Wilson,VISIONS/Services for the Blind and Visually Impaired,Council District 3,131624210,5000,"Funds will provide training, services and outreach are targeted for older persons and immigrants speaking languages other than English in Council District 3."
Menin,VISIONS/Services for the Blind and Visually Impaired,Council District 5,131624210,8000,Funds will support staff visits to residents’ homes to provide training in self-sufficiency skills for individuals with visual impairments in Council District 5.
Epstein,"Visiting Neighbors, Inc.",Council District 2,237379098,5000,Finds will support older adults programming and services in Council District 2
Epstein,"Vocal Ease, Inc.",Music for Seniors - Council District 2,371469320,5000,"Funds will support live, on-site music events, programming, and services in Council District 2."
Brewer,"Vocal Ease, Inc.",Older Adult Center Musical Programs,371469320,5000,Funds will support musical programs at older adult center.
Menin,"Vocal Ease, Inc.",On-Site Cabaret-Style Performances,371469320,5000,"Funds will support the production of on-site cabaret-style performances for older adult residents at hospitals, nursing homes, older adult centers and residences, with at least one month’s notice provided to the general public."
Wilson,"Vocal Ease, Inc.",Performance - Council District 3,371469320,5000,"To support performance at hospitals, nursing homes, senior centers and older adults residences in Council District 3."
Maloney,"Vocal Ease, Inc.",Vocal Ease Live Music Events,371469320,5000,"Funding will support the operating costs of Vocal Ease's program, which provides volunteer musical performances for older adults at hospitals, nursing homes, and senior centers."
Farias,Volunteers of America,"Greater New York, Inc. - Support for Older Adults - Council District 18",581959781,25000,Funding to support programming and services for older adults in Council District 18.
Encarnacion,"Volunteers of Legal Service, Inc.",Elderly Project - Council District 8,133234630,5000,To provide funding to support the VOLS Elderly Project in Council District 8.
De La Rosa,"Washington Heights Community Services, Inc.",STAR Older Adult Center,132792876,15000,"To support recreational, educational trips, and senior programming at STAR senior Center in Washington Heights."
Mealy,"Wayside Out-Reach Development (WORD), Inc.",Center Improvements - Brownsville Older Adult Center,113528680,5000,"Funds will support center improvements, including equipment upgrades and purchases. Page 25 Appendix A: Aging Discretionary Council Member Legal Name of Organization - Program Name Tax ID Amount Purpose of Funds"
Mealy,"Wayside Out-Reach Development (WORD), Inc.",Digital/Virtual Literacy and Technology Training - Brownsville Older Adult Center,113528680,1000,Funds will support Digital/Virtual Literacy and Technology Training for older adults.
Mealy,"Wayside Out-Reach Development (WORD), Inc.",Tilden Houses Senior Center,113528680,5000,"Funds will support Digital/Virtual Literacy, Technology Training and trips for older adults."
Mealy,"Wayside Out-Reach Development (WORD), Inc.",Van Dyke II Senior Center,113528680,5000,"Funds will be used to enhance senior programming, health and wellness, educational, and recreational activities."
Abreu,"West Side Federation for Senior and Supportive Housing, Inc.",Council District 7,132926433,13000,Funding will be used to support WSFSSH’s Senior Adult Centers.
Wilson,Westbeth Artists Residents Council,Older Adults Activities - Council District 3,133154253,10500,"Funds will be used for older adults activities, such as acting, singing and balance/strength training in Council District 3."
Epstein,William F. Ryan Community Health Center,Council District 2,132884976,10000,Finds will support older adults programming and services in Council District 2.
De La Rosa,William F. Ryan Community Health Center,Health & Wellness Program - Council District 10,132884976,5000,To support Health and Wellness program for Older Adults in Washington Heights within Council District 10.
Aviles,"Young Dancers in Repertory, Inc.",Older Adults Arts Dance & Movement Program - Council District 38,112799128,20000,Funds will support dance and movement programs in Council District 38.
Felder,"Young Israel Programs, Inc.",Older Adults Services of Midwood - Council District 44,030381957,8750,Funds will be used to support district based senior services in Council District 44.
Schulman,"Young Israel Programs, Inc.",Young Israel of Forest Hills Senior League,030381957,50000,"Funding will be used to support the daily meal program, case management program, office and client supplies as well as general operational and program related expenses."
Gennaro,"Young Israel Programs, Inc.",Young Israel of Queens Valley,030381957,10000,"Funds to support programming including recreation, health promotion, nutrition education and meals. Funds will be used to assist occupancy and utilities expenses, and programming at the Young Israel of Queens Valley."
Dinowitz,Young Men & Young Women's Hebrew Association of the Bronx dba Riverdale YM/YWHA,Riverdale Y - New Beginnings Center for Contemporary Adults,131740507,30000,"Funding to support New Beginnings Center, which will offer older adults opportunities to socialize and get involved in a new community space."
Farias,Young Men's Christian Association of Greater New York,Castle Hill YMCA: Glebe Senior Center,131624228,20000,Funding to support the Glebe Senior Center in Council District 18.
Louis,Young Men's Christian Association of Greater New York,Flatbush YMCA Older Adult Programming - Council District 45,131624228,10000,"To support operating expenses and programming for the health and wellness of older adults at the Flatbush YMCA, including facility maintenance, wellness checks, group exercise classes, social connectivity workshops, and wellness workshops."
Felder,"Young Men's Young Women's Hebrew Association of Boro Park, Inc.",,111630917,16000,"Funds will be used to provide activities and special events for seniors in the community; including exercise classes, entertainment, and outings to cultural events throughout NYC. Page 26"
