file,line,column,ein,amount,defect,source,match_key,original_organization,recovered_organization
data/fy18/schedule_c/fy18_appendix_a_aging.csv,399,purpose,237379098,5000,fy18_aging_shift,mechanical,purpose_prefix,".00 To fund senior services including friendly visiting to relieve isolation and loneliness and prevent depression, escorts to medical appointments, help with shopping, health advocacy and case assistance. Johnson Visiting Neighbors, Inc.","To fund senior services including friendly visiting to relieve isolation and loneliness and prevent depression, escorts to medical appointments, help with shopping, health advocacy and case assistance. Johnson Visiting Neighbors, Inc."
data/fy18/schedule_c/fy18_appendix_a_aging.csv,400,purpose,237379098,5000,fy18_aging_shift,mechanical,purpose_prefix,".00 Funding to support general operating expenses of the visiting program to relieve isolation and loneliness and prevent depression, escorts to medical appointments, assistance with shopping, health advocacy and case assistance. Garodnick Vocal Ease, Inc.","Funding to support general operating expenses of the visiting program to relieve isolation and loneliness and prevent depression, escorts to medical appointments, assistance with shopping, health advocacy and case assistance. Garodnick Vocal Ease, Inc."
data/fy18/schedule_c/fy18_appendix_a_aging.csv,401,,371469320,3500,org_prose,council_disclosure,ein+amount,".00 Funding to support general operating expenses of the visiting program to relieve isolation and loneliness and prevent depression, escorts to medical appointments, assistance with shopping, health advocacy and case assistance. Garodnick Vocal Ease, Inc.","Vocal Ease, Inc."
data/fy18/schedule_c/fy18_appendix_a_aging.csv,401,purpose,371469320,3500,fy18_aging_shift,mechanical,purpose_prefix,".00 Funding will support the operating costs of Vocal Ease's program, which provides volunteer musical performances for seniors at hospitals, nursing homes and senior centers. Rodriguez Vocal Ease, Inc. 371469320 * $3,500.00 Funding will be used for operating expenses of programing for seniors in D10. Johnson Vocal Ease, Inc.","Funding will support the operating costs of Vocal Ease's program, which provides volunteer musical performances for seniors at hospitals, nursing homes and senior centers. Rodriguez Vocal Ease, Inc. 371469320 * $3,500.00 Funding will be used for operating expenses of programing for seniors in D10. Johnson Vocal Ease, Inc."
data/fy18/schedule_c/fy18_appendix_a_aging.csv,402,,371469320,3000,org_merged,council_disclosure,ein+amount,".00 Funding will support the operating costs of Vocal Ease's program, which provides volunteer musical performances for seniors at hospitals, nursing homes and senior centers. Rodriguez Vocal Ease, Inc. 371469320 * $3,500.00 Funding will be used for operating expenses of programing for seniors in D10. Johnson Vocal Ease, Inc.","Vocal Ease, Inc."
data/fy18/schedule_c/fy18_appendix_a_aging.csv,402,purpose,371469320,3000,fy18_aging_shift,mechanical,purpose_prefix,".00 Funds to produce Vocal Eases live, an on-site cabaret-style performances for senior citizens at hospitals, nursing homes, senior centers and senior residences. Kallos Vocal Ease, Inc.","Funds to produce Vocal Eases live, an on-site cabaret-style performances for senior citizens at hospitals, nursing homes, senior centers and senior residences. Kallos Vocal Ease, Inc."
data/fy18/schedule_c/fy18_appendix_a_aging.csv,403,,371469320,5000,org_prose,council_disclosure,ein+amount,".00 Funds to produce Vocal Eases live, an on-site cabaret-style performances for senior citizens at hospitals, nursing homes, senior centers and senior residences. Kallos Vocal Ease, Inc.","Vocal Ease, Inc."
data/fy18/schedule_c/fy18_appendix_a_aging.csv,403,purpose,371469320,5000,fy18_aging_shift,mechanical,purpose_prefix,".00 To fund the production of on-site cabaret-style performances for senior citizens at hospitals, nursing homes, senior centers and senior residences in Council District 5 with at least 1 months notice to the general public. Dromm Volunteers of Legal Service, Inc.","To fund the production of on-site cabaret-style performances for senior citizens at hospitals, nursing homes, senior centers and senior residences in Council District 5 with at least 1 months notice to the general public. Dromm Volunteers of Legal Service, Inc."
data/fy18/schedule_c/fy18_appendix_a_aging.csv,404,purpose,133234630,6000,fy18_aging_shift,mechanical,purpose_prefix,".00 To run legal advice clinics and related services for low-income seniors in District 25. Page 31 Appendix A: Aging Discretionary Council Member Legal Name of Organization EIN * Amount CM Purpose of Funds Fiscal Conduit FC EIN Kallos Volunteers of Legal Service, Inc.","To run legal advice clinics and related services for low-income seniors in District 25. Page 31 Appendix A: Aging Discretionary Council Member Legal Name of Organization EIN * Amount CM Purpose of Funds Fiscal Conduit FC EIN Kallos Volunteers of Legal Service, Inc."
data/fy18/schedule_c/fy18_appendix_a_aging.csv,405,purpose,133234630,5000,fy18_aging_shift,mechanical,purpose_prefix,.00 To fund the Elderly Project staff who provide services to low-income,To fund the Elderly Project staff who provide services to low-income
data/fy18/schedule_c/fy18_appendix_a_aging.csv,406,purpose,132792876,10000,fy18_aging_shift,mechanical,purpose_prefix,".00 Funding to support three most utilized program offerings: English as a Second Language (ESL) Grammar, ESL Conversation and ART Class.","Funding to support three most utilized program offerings: English as a Second Language (ESL) Grammar, ESL Conversation and ART Class."
data/fy18/schedule_c/fy18_appendix_a_aging.csv,407,purpose,132926433,15000,fy18_aging_shift,mechanical,purpose_prefix,.00 To provide funding for programming and services at Boriquen Court/Tres Puentes Senior Center.,To provide funding for programming and services at Boriquen Court/Tres Puentes Senior Center.
data/fy18/schedule_c/fy18_appendix_a_aging.csv,408,purpose,132926433,5000,fy18_aging_shift,mechanical,purpose_prefix,.00 To purchase furniture and other supplies for the Fredrick Douglass Senior Center.,To purchase furniture and other supplies for the Fredrick Douglass Senior Center.
data/fy18/schedule_c/fy18_appendix_a_aging.csv,409,purpose,132926433,5000,fy18_aging_shift,mechanical,purpose_prefix,".00 To purchase funiture and computer supplies for Red Oak Senior Center. Gibson William Hodson Community Center, Inc. - William Hodson Senior Center","To purchase funiture and computer supplies for Red Oak Senior Center. Gibson William Hodson Community Center, Inc. - William Hodson Senior Center"
data/fy18/schedule_c/fy18_appendix_a_aging.csv,410,purpose,131660334,20000,fy18_aging_shift,mechanical,purpose_prefix,.00 Funds will go towards the Congregate Meal Program at William Hodson Senior Center.,Funds will go towards the Congregate Meal Program at William Hodson Senior Center.
data/fy18/schedule_c/fy18_appendix_a_aging.csv,411,purpose,133273604,10000,fy18_aging_shift,mechanical,purpose_prefix,".00 The funds will be used to defray usage, insurance and utility costs as we provide a safe and healthy environment for seniors to receive nutritious meals, nutrition education, workshops; and housing and social services. Van Bramer Woodside on the Move, Inc. - Technology Programs for Adults","The funds will be used to defray usage, insurance and utility costs as we provide a safe and healthy environment for seniors to receive nutritious meals, nutrition education, workshops; and housing and social services. Van Bramer Woodside on the Move, Inc. - Technology Programs for Adults"
data/fy18/schedule_c/fy18_appendix_a_aging.csv,412,,112435565,10000,org_prose,council_disclosure,ein+amount,".00 The funds will be used to defray usage, insurance and utility costs as we provide a safe and healthy environment for seniors to receive nutritious meals, nutrition education, workshops; and housing and social services. Van Bramer Woodside on the Move, Inc.","Woodside on the Move, Inc."
data/fy18/schedule_c/fy18_appendix_a_aging.csv,412,purpose,112435565,10000,fy18_aging_shift,mechanical,purpose_prefix,".00 To support a technology instructor to teach classes to adults and seniors. Page 32 Appendix A: Aging Discretionary Council Member Legal Name of Organization EIN * Amount CM Purpose of Funds Fiscal Conduit FC EIN Lancman Young Israel Programs, Inc. - Senior League, YI of Queens Valley","To support a technology instructor to teach classes to adults and seniors. Page 32 Appendix A: Aging Discretionary Council Member Legal Name of Organization EIN * Amount CM Purpose of Funds Fiscal Conduit FC EIN Lancman Young Israel Programs, Inc. - Senior League, YI of Queens Valley"
data/fy18/schedule_c/fy18_appendix_a_aging.csv,413,,030381957,10000,org_prose,council_disclosure,ein+amount,".00 To support a technology instructor to teach classes to adults and seniors. Page 32 Appendix A: Aging Discretionary Council Member Legal Name of Organization EIN * Amount CM Purpose of Funds Fiscal Conduit FC EIN Lancman Young Israel Programs, Inc.","Young Israel Programs, Inc."
data/fy18/schedule_c/fy18_appendix_a_aging.csv,413,purpose,030381957,10000,fy18_aging_shift,mechanical,purpose_prefix,".00 Funding to support programming including recreation, health promotion, nutrition education and meals. Funding will be used to assist occupancy and utilities expenses, and programming such as education classes in Computer Technology and Arts & Crafts. Maisel Young Israel Programs, Inc. - Young Israel of Bedford Bay, Inc. 030381957 * $2,000.00 To sponsor a community adult lecture series at Young Israel of Bedford Bay. Funds will be used to support the series, materials, supplies and advertisements. Koslowitz Young Israel Programs, Inc. - Young Israel of Forest Hills Senior League","Funding to support programming including recreation, health promotion, nutrition education and meals. Funding will be used to assist occupancy and utilities expenses, and programming such as education classes in Computer Technology and Arts & Crafts. Maisel Young Israel Programs, Inc. - Young Israel of Bedford Bay, Inc. 030381957 * $2,000.00 To sponsor a community adult lecture series at Young Israel of Bedford Bay. Funds will be used to support the series, materials, supplies and advertisements. Koslowitz Young Israel Programs, Inc. - Young Israel of Forest Hills Senior League"
data/fy18/schedule_c/fy18_appendix_a_aging.csv,414,purpose,030381957,50000,fy18_aging_shift,mechanical,purpose_prefix,".00 Funding will allow for general program expansion by providing support for rent, utilities, communication, food, and supplies. Richards Young Israel Programs, Inc. - Young Israel of Wavecrest Bayswater Senior League","Funding will allow for general program expansion by providing support for rent, utilities, communication, food, and supplies. Richards Young Israel Programs, Inc. - Young Israel of Wavecrest Bayswater Senior League"
data/fy18/schedule_c/fy18_appendix_a_aging.csv,415,purpose,030381957,20000,fy18_aging_shift,mechanical,purpose_prefix,".00 Fund will be used to provide programmatic and operational support for the Young Israel of Wavecrest Bayswater Senior League. Deutsch Young Israel Programs, Inc. - Young Israel Senior Services, Inc.","Fund will be used to provide programmatic and operational support for the Young Israel of Wavecrest Bayswater Senior League. Deutsch Young Israel Programs, Inc. - Young Israel Senior Services, Inc."
data/fy18/schedule_c/fy18_appendix_a_aging.csv,416,purpose,030381957,5500,fy18_aging_shift,mechanical,purpose_prefix,.00 Funding to support operating expenses for Young Israel Senior Services located at 1694 Ocean Avenue. Cohen Young Men's and Young Women's Hebrew Association of the Bronx,Funding to support operating expenses for Young Israel Senior Services located at 1694 Ocean Avenue. Cohen Young Men's and Young Women's Hebrew Association of the Bronx
data/fy18/schedule_c/fy18_appendix_a_aging.csv,417,purpose,131740507,10000,fy18_aging_shift,mechanical,purpose_prefix,".00 Funding will support programming, entertainment and food for seniors. Cornegy Young Men's Christian Association of Greater New York - Bedford Stuyvesant Active Older Adults","Funding will support programming, entertainment and food for seniors. Cornegy Young Men's Christian Association of Greater New York - Bedford Stuyvesant Active Older Adults"
data/fy18/schedule_c/fy18_appendix_a_aging.csv,418,,131624228,11750,org_prose,council_disclosure,ein+amount,".00 Funding will support programming, entertainment and food for seniors. Cornegy Young Men's Christian Association of Greater New York",Young Men's Christian Association of Greater New York
data/fy18/schedule_c/fy18_appendix_a_aging.csv,418,purpose,131624228,11750,fy18_aging_shift,mechanical,purpose_prefix,".00 Funding to support the Active Older Adult Center, and senior programming at the Bedford Stuyvesant YMCA.","Funding to support the Active Older Adult Center, and senior programming at the Bedford Stuyvesant YMCA."
data/fy18/schedule_c/fy18_appendix_a_aging.csv,419,purpose,131624228,13000,fy18_aging_shift,mechanical,purpose_prefix,".00 Funding to support and enhance social, recreational, exercise, and arts & crafts activities at Bronx YMCA Glebe Senior Center. Williams Young Men's Christian Association of Greater New York - Flatbush YMCA Senior Exercise Program","Funding to support and enhance social, recreational, exercise, and arts & crafts activities at Bronx YMCA Glebe Senior Center. Williams Young Men's Christian Association of Greater New York - Flatbush YMCA Senior Exercise Program"
data/fy18/schedule_c/fy18_appendix_a_aging.csv,420,,131624228,10000,org_prose,council_disclosure,ein+amount,".00 Funding to support and enhance social, recreational, exercise, and arts & crafts activities at Bronx YMCA Glebe Senior Center. Williams Young Men's Christian Association of Greater New York",Young Men's Christian Association of Greater New York
data/fy18/schedule_c/fy18_appendix_a_aging.csv,420,purpose,131624228,10000,fy18_aging_shift,mechanical,purpose_prefix,".00 Funds will be used to support staffing and supplies for fitness classes specifically geared towards older adults. Lander Young Men's Young Women's Hebrew Association of Boro Park, Inc.","Funds will be used to support staffing and supplies for fitness classes specifically geared towards older adults. Lander Young Men's Young Women's Hebrew Association of Boro Park, Inc."
data/fy18/schedule_c/fy18_appendix_a_aging.csv,421,purpose,111630917,5000,fy18_aging_shift,mechanical,purpose_prefix,".00 Provide additional programs for Y's Senior Center including, trips, special events and performances Greenfield Young Men's Young Women's Hebrew Association of Boro Park, Inc. - Boro Park Neighborhood Senior Center","Provide additional programs for Y's Senior Center including, trips, special events and performances Greenfield Young Men's Young Women's Hebrew Association of Boro Park, Inc. - Boro Park Neighborhood Senior Center"
data/fy18/schedule_c/fy18_appendix_a_aging.csv,422,purpose,111630917,17500,fy18_aging_shift,mechanical,purpose_prefix,".00 Funds will be used to provide activities and special events for seniors in the community; including exercise classes, parties/entertainment, and outings to cultural events throughout NYC. Levin Young Women's Christian Association of Brooklyn","Funds will be used to provide activities and special events for seniors in the community; including exercise classes, parties/entertainment, and outings to cultural events throughout NYC. Levin Young Women's Christian Association of Brooklyn"
data/fy18/schedule_c/fy18_appendix_a_aging.csv,423,purpose,111630919,5000,fy18_aging_shift,mechanical,purpose_prefix,.00 To provide funding support for case management services. Page 33,To provide funding support for case management services. Page 33
data/fy18/schedule_c/fy18_schedule_c_awards.csv,5,,112300840,587058,org_merged,council_disclosure,ein+amount,"Conselyea St. Block Association, Inc. 11-2347180 * $1,448,669 Fort Greene Council, Inc.","Fort Greene Council, Inc."
data/fy18/schedule_c/fy18_schedule_c_awards.csv,13,,132645436,393850,org_merged,council_disclosure,ein+amount,"EAC, Inc. 23-7175609 * $1,146,340 Fortune Society, Inc., The","Fortune Society, Inc., The"
data/fy18/schedule_c/fy18_schedule_c_awards.csv,14,,132612524,375000,org_prose,council_disclosure,ein+amount,"Fund for the City of New York, Inc. -Center for Court Innovation","Fund for the City of New York, Inc."
data/fy18/schedule_c/fy18_schedule_c_awards.csv,18,,271041447,50000,org_merged,council_disclosure,ein+amount,"National Association on Drug Abuse Problems, Inc. 13-2814327 * $50,000 Network Support Services, Inc.","Network Support Services, Inc."
data/fy18/schedule_c/fy18_schedule_c_awards.csv,23,,135596836,625200,org_merged,council_disclosure,ein+amount,"Urban Youth Alliance International, Inc. 13-2969182 * $132,000 Women's Prison Association's and Home",Womens Prison Association and Home
data/fy18/schedule_c/fy18_schedule_c_awards.csv,24,,131941627,150000,org_merged,council_disclosure,ein+amount,"Bronx Freedom Fund, Inc. 26-1385792 * $109,000 Vera Institute of Justice, Inc.","Vera Institute of Justice, Inc."
data/fy18/schedule_c/fy18_schedule_c_awards.csv,27,,132946970,748000,org_merged,council_disclosure,ein+amount,"Icahn School of Medicine at Mount Sinai 13-6171197 * $150,000 New York City Alliance Against Sexual Assault 31-1702032 * $150,000 Safe Horizon, Inc.","Safe Horizon, Inc."
data/fy18/schedule_c/fy18_schedule_c_awards.csv,28,,132612524,52935,org_merged,council_disclosure,ein+amount,"Community Healthcare Network, Inc. 13-3083068 * $175,000 Fund for the City of New York, Inc. -Center for Court Innovation","Fund for the City of New York, Inc."
data/fy18/schedule_c/fy18_schedule_c_awards.csv,30,,133286250,175000,org_merged,council_disclosure,ein+amount,"Girls Educational and Mentoring Services 13-4150972 * $125,000 Icahn School of Medicine at Mount Sinai 13-6171197 * $75,000 New York Asian Women's Center, Inc.","New York Asian Women's Center, Inc."
data/fy18/schedule_c/fy18_schedule_c_awards.csv,38,,112972441,14600,org_merged,absorbed_text+corpus_other_year+council_disclosure+transparency_reso,ein+amount,"Billie Holiday Theatre, Inc. 11-2336154 * $123,200 Black Spectrum Theatre Company, Inc. 51-0135262 * $123,200 Caribbean American Repertory Theatre, Inc.","Caribbean American Repertory Theatre, Inc."
data/fy18/schedule_c/fy18_schedule_c_awards.csv,39,,134046782,29800,org_merged,council_disclosure,ein+amount,"Chinese Theater Works, Inc. 11-2393789 * $29,800 Classical Theatre of Harlem, Inc., The","Classical Theatre of Harlem, Inc., The"
data/fy18/schedule_c/fy18_schedule_c_awards.csv,40,,133116643,29800,org_merged,absorbed_text+corpus_other_year+council_disclosure+transparency_reso,ein+amount,"Creative Ammo, Inc. 13-4181617 * $14,600 Eugenio Maria De Hostos Community College Foundation",Eugenio Maria De Hostos Community College Foundation
data/fy18/schedule_c/fy18_schedule_c_awards.csv,41,,133248928,37100,org_merged,council_disclosure,ein+amount,"Fiji Theatre Company, Inc. 13-2874863 * $29,800 Friends of Alice Austen House, Inc.","Friends of Alice Austen House, Inc."
data/fy18/schedule_c/fy18_schedule_c_awards.csv,42,,113344389,29800,org_merged,council_disclosure,ein+amount,"LaMicro Theater, Inc. 77-0608611 * $14,600 Make the Road New York",Make the Road New York
data/fy18/schedule_c/fy18_schedule_c_awards.csv,44,,136216904,113200,org_merged,council_disclosure,ein+amount,"National Black Theatre Workshop, Inc. 13-2632596 * $123,200 Negro Ensemble Company, Inc.","Negro Ensemble Company, Inc."
data/fy18/schedule_c/fy18_schedule_c_awards.csv,47,,132894709,29800,org_merged,absorbed_text+corpus_other_year+council_disclosure+transparency_reso,ein+amount,"Nia Theatrical Production Company, Inc. 11-3427470 * $14,600 Pan Asian Repertory Theatre, Inc.","Pan Asian Repertory Theatre, Inc."
data/fy18/schedule_c/fy18_schedule_c_awards.csv,48,,133929841,14600,org_merged,council_disclosure,ein+amount,"People's Theatre Project, Inc. 26-4705999 * $29,800 Point Community Development Corporation, The 13-3765140 * $29,800 Rising Circle Theater Collective, Inc. 20-1407519 * $14,600 Second Generation Productions, Inc.","Second Generation Productions, Inc."
data/fy18/schedule_c/fy18_schedule_c_awards.csv,50,,133805585,29800,org_merged,council_disclosure,ein+amount,"Society of the Educational Arts, Inc. 11-3210593 * $113,200 Take Wing and Soar Productions, Inc. 14-1885605 * $14,600 Teatro Circulo, Ltd.","Teatro Circulo, Ltd."
data/fy18/schedule_c/fy18_schedule_c_awards.csv,55,,134158092,14600,org_merged,council_disclosure,ein+amount,"Yangtze Repertory Theatre of America, Inc. 13-3698610 * $14,600 Calliope Creative Foundation",Calliope Creative Foundation
data/fy18/schedule_c/fy18_schedule_c_awards.csv,58,,133193119,125000,org_merged,absorbed_text+corpus_other_year+council_disclosure,ein+amount,"Her Justice, Inc. 13-3688519 * $100,000 Sanctuary for Families, Inc.",Sanctuary for Families
data/fy18/schedule_c/fy18_schedule_c_awards.csv,69,,135598710,207000,wrong_ein,council_disclosure,name+amount,[ein 461227433] Good Shepherd Services,[ein 135598710] Good Shepherd Services
data/fy18/schedule_c/fy18_schedule_c_awards.csv,86,,237169558,125000,org_merged,council_disclosure,ein+amount,"Farmer’s Market, Inc. 06-1800512 * $95,000 West Harlem Group Assistance, Inc.","West Harlem Group Assistance, Inc."
data/fy18/schedule_c/fy18_schedule_c_awards.csv,94,,510567466,52692,org_merged,council_disclosure,ein+amount,"Care for the Homeless 13-3666994 * $70,000 Community Health Center of Richmond, Inc.","Community Health Center of Richmond, Inc."
data/fy18/schedule_c/fy18_schedule_c_awards.csv,95,,135562202,90000,org_merged,council_disclosure,ein+amount,"Community Healthcare Network, Inc. 13-3083068 * $52,692 Community Service Society of New York",Community Service Society of New York
data/fy18/schedule_c/fy18_schedule_c_awards.csv,106,,200269367,350000,split_org_name,council_disclosure,ein+amount,"Heart Society, Inc.","Staten Island Heart Society, The"
data/fy18/schedule_c/fy18_schedule_c_awards.csv,109,organization,134046652,50000,truncated_org_name,council_disclosure,ein+amount,"Gilda's Club New York, Inc.",Gilda's Club New York City
data/fy18/schedule_c/fy18_schedule_c_awards.csv,114,,264417161,49500,org_merged,council_disclosure,ein+amount,"University Hospital 11-2868878 * $50,000 Tell Every Amazing Lady About Ovarian Cancer Foundation",Tell Every Amazing Lady About Ovarian Cancer Foundation
data/fy18/schedule_c/fy18_schedule_c_awards.csv,121,,510567466,47443,org_merged,council_disclosure,ein+amount,"Choices in Childbirth 20-2015286 * $72,000 Community Health Center of Richmond, Inc.","Community Health Center of Richmond, Inc."
data/fy18/schedule_c/fy18_schedule_c_awards.csv,122,,132655001,25799,org_merged,council_disclosure,ein+amount,"Community Healthcare Network, Inc. 13-3083068 * $84,633 Diaspora Community Services, Inc. 11-3122295 * $29,157 Fort Greene Strategic Neighborhood Action Partnership 11-3343941 * $21,253 Health + Hospitals",Health and Hospitals Corporation
data/fy18/schedule_c/fy18_schedule_c_awards.csv,123,,131624096,123541,org_merged,council_disclosure,ein+amount,"Joseph P. Addabbo Family Health Center, Inc., The 06-1181226 * $92,631 Lower East Side Family Union 23-7412423 * $61,701 Mount Sinai Hospital",Mount Sinai Hospital
data/fy18/schedule_c/fy18_schedule_c_awards.csv,126,,743177454,56680,org_merged,council_disclosure,ein+amount,"Queens Comprehensive Perinatal Council, Inc. 11-2870422 * $35,484 Richmond University Medical Center",Richmond Medical Center
data/fy18/schedule_c/fy18_schedule_c_awards.csv,130,,331007278,13500,org_merged,council_disclosure,ein+amount,"African Services Committee, Inc. 13-3749744 * $40,410 After Hours Project, Inc.","After Hours Project, Inc."
data/fy18/schedule_c/fy18_schedule_c_awards.csv,134,,135596828,120000,wrong_ein,council_disclosure,name+amount,[ein 136400434] Bellevue Hospital,[ein 135596828] Bellevue Hospital
data/fy18/schedule_c/fy18_schedule_c_awards.csv,164,,133020589,71000,org_merged,council_disclosure,ein+amount,"Association for Neighborhood and Housing Development 13-2775999 * $100,000 Belmont Arthur Avenue Local Development Corporation",Belmont Arthur Avenue Local Development Corporation
data/fy18/schedule_c/fy18_schedule_c_awards.csv,166,,112634818,51000,org_merged,council_disclosure,ein+amount,"Brighton Neighborhood Association, Inc. 11-2435523 * $29,729 Catholic Migration Services, Inc.","Catholic Migration Services, Inc."
data/fy18/schedule_c/fy18_schedule_c_awards.csv,168,,113580935,61000,org_merged,council_disclosure,ein+amount,"Central Astoria Local Development Coalition, Inc. 11-2652331 * $29,729 Chhaya Community Development Corporation",Chhaya Community Development Corporation
data/fy18/schedule_c/fy18_schedule_c_awards.csv,172,,112475743,51000,org_merged,council_disclosure,ein+amount,"Eviction Intervention Services Homelessness Prevention, Inc. 13-3311582 * $29,729 Fifth Avenue Committee, Inc.","Fifth Avenue Committee, Inc."
data/fy18/schedule_c/fy18_schedule_c_awards.csv,175,,112412584,71000,org_merged,council_disclosure,ein+amount,"Greater Ridgewood Restoration Corporation 11-2382250 * $29,730 Housing and Family Services of Greater New York, Inc.","Housing and Family Services of Greater New York, Inc."
data/fy18/schedule_c/fy18_schedule_c_awards.csv,189,,133110811,61000,org_merged,council_disclosure,ein+amount,"Neighborhood Housing Services of Jamaica, Inc. 23-7398279 * $71,000 Neighborhood Housing Services of Jamaica, Inc. 23-7398279 * $51,000 Neighborhood Housing Services of Jamaica, Inc. 23-7398279 * $29,730 Neighborhood Initiatives Development Corporation (NIDC)",Neighborhood Initiatives Development Corporation (NIDC)
data/fy18/schedule_c/fy18_schedule_c_awards.csv,203,,133266398,29730,split_org_name,council_disclosure,ein+amount,"Center for Independent Living, Inc.","Staten Island Center for Independent Living, Inc."
data/fy18/schedule_c/fy18_schedule_c_awards.csv,204,,133442022,51000,org_merged,council_disclosure,ein+amount,"Strycker's Bay Neighborhood Council, Inc. 13-1943516 * $29,730 United Jewish Council of the East Side, Inc. 13-2735378 * $29,730 Urban Justice Center",Urban Justice Center
data/fy18/schedule_c/fy18_schedule_c_awards.csv,209,,237169558,61000,org_merged,council_disclosure,ein+amount,"West Bronx Housing and Neighborhood Resource Center, Inc. 13-2941841 * $71,000 West Bronx Housing and Neighborhood Resource Center, Inc. 13-2941841 * $29,730 West Harlem Group Assistance, Inc.","West Harlem Group Assistance, Inc."
data/fy18/schedule_c/fy18_schedule_c_awards.csv,214,,132974137,61000,org_merged,council_disclosure,ein+amount,"Harlem Congregations for Community Improvement, Inc. 13-3516262 * $29,730 Northfield Community LDC of Staten Island, Inc.","Northfield Community LDC of Staten Island, Inc."
data/fy18/schedule_c/fy18_schedule_c_awards.csv,217,,133385032,71000,org_merged,council_disclosure,ein+amount,"Clinton Housing Development Company, Inc. 13-2851988 * $29,729 Gowanus Canal Community Development Corporation 11-2498292 * $29,729 Mary Mitchell Family and Youth Center, Inc.","Mary Mitchell Family and Youth Center, Inc."
data/fy18/schedule_c/fy18_schedule_c_awards.csv,232,,132806160,124300,org_merged,council_disclosure,ein+amount,"Mary Mitchell Family and Youth Center, Inc. 13-3385032 * $124,300 Northwest Bronx Community and Clergy Coalition, Inc.","Northwest Bronx Community and Clergy Coalition, Inc."
data/fy18/schedule_c/fy18_schedule_c_awards.csv,238,,113475993,35000,org_merged,council_disclosure,ein+amount,"African Services Committee, Inc. 13-3749744 * $27,000 Association of the Bar of the City of New York Fund, Inc. 13-6003018 * $45,000 Boro Park Jewish Community Council",Boro Park Jewish Community Council
data/fy18/schedule_c/fy18_schedule_c_awards.csv,239,,113065859,25000,org_merged,council_disclosure,ein+amount,"Boys & Girls Club Of Metro Queens, Inc. 11-1966067 * $45,000 Brooklyn Chinese-American Association, Inc.","Brooklyn Chinese-American Association, Inc."
data/fy18/schedule_c/fy18_schedule_c_awards.csv,248,,510141489,38000,org_merged,council_disclosure,ein+amount,"HIV Law Project, Inc., The 13-3730564 * $38,000 Housing Conservation Coordinators, Inc.","Housing Conservation Coordinators, Inc."
data/fy18/schedule_c/fy18_schedule_c_awards.csv,249,,132600199,425000,org_merged,council_disclosure,ein+amount,"Immigrant Justice Corps, Inc. 46-4879076 * $200,000 Immigration Equality 13-3802711 * $10,000 Legal Services NYC",Legal Services NYC
data/fy18/schedule_c/fy18_schedule_c_awards.csv,256,,112728233,20000,org_merged,council_disclosure,ein+amount,"SBH Community Service Network, Inc. 23-7406410 * $25,000 Southside Community Mission, Inc. 11-2306447 * $65,000 United Jewish Organizations of Williamsburg, Inc.","United Jewish Organizations of Williamsburg, Inc."
data/fy18/schedule_c/fy18_schedule_c_awards.csv,265,initiative,136400434,55000,blank_initiative,council_disclosure,ein+amount,,Communities of Color Nonprofit Stabilization Fund
data/fy18/schedule_c/fy18_schedule_c_awards.csv,266,initiative,132872916,95031,blank_initiative,council_disclosure,ein+amount,,Autism Awareness
data/fy18/schedule_c/fy18_schedule_c_awards.csv,267,,135562256,50000,org_merged,council_disclosure,ein+amount,"Grace Foundation of New York 13-4131863 * $107,372 Heartshare Human Services of New York 11-1633549 * $128,540 Imagine Foundation 20-2336717 * $70,031 Jewish Community Center in Manhattan, Inc., The 13-3490745 * $67,183 Jewish Community Center of Staten Island, Inc.","Jewish Community Center of Staten Island, Inc."
data/fy18/schedule_c/fy18_schedule_c_awards.csv,267,initiative,135562256,50000,blank_initiative,council_disclosure,ein+amount,,Autism Awareness
data/fy18/schedule_c/fy18_schedule_c_awards.csv,268,,133622107,147132,org_merged,council_disclosure,ein+amount,"Job Path, Inc. 13-4038495 * $87,250 Lifespire, Inc. 13-2526022 * $140,548 Lincoln Center for the Performing Arts, Inc. 13-1847137 * $55,000 Mosholu-Montefiore Community Center, Inc.","Mosholu-Montefiore Community Center, Inc."
data/fy18/schedule_c/fy18_schedule_c_awards.csv,268,initiative,133622107,147132,blank_initiative,council_disclosure,ein+amount,,Autism Awareness
data/fy18/schedule_c/fy18_schedule_c_awards.csv,269,initiative,680646329,130047,blank_initiative,council_disclosure,ein+amount,,Autism Awareness
data/fy18/schedule_c/fy18_schedule_c_awards.csv,271,,135562308,55000,org_merged,council_disclosure,ein+amount,"New York Families for Autistic Children, Inc. 11-3442879 * $219,665 New York University",New York University
data/fy18/schedule_c/fy18_schedule_c_awards.csv,271,initiative,135562308,55000,blank_initiative,council_disclosure,ein+amount,,Autism Awareness
data/fy18/schedule_c/fy18_schedule_c_awards.csv,272,initiative,135596746,25000,blank_initiative,council_disclosure,ein+amount,,Autism Awareness
data/fy18/schedule_c/fy18_schedule_c_awards.csv,273,initiative,116078704,88263,blank_initiative,council_disclosure,ein+amount,,Autism Awareness
data/fy18/schedule_c/fy18_schedule_c_awards.csv,274,initiative,133128315,25000,blank_initiative,council_disclosure,ein+amount,,Autism Awareness
data/fy18/schedule_c/fy18_schedule_c_awards.csv,275,initiative,112642641,50000,blank_initiative,council_disclosure,ein+amount,,Autism Awareness
