member,organization,program,ein,amount,purpose
Riley,"Grenada Built to win, Inc.",Sports Camp,832706717,10000,Funds to be used to support the youth Sports Camp.
Ayala,"Groove With Me, Inc.",East Harlem,133919147,5000,To provide funding to support free dance classes for youth in East Harlem.
Lander,"Groundswell Community Mural Project, Inc.",,113427213,10000,Funding to support summer and after-school programs based at Groundswells office and studio in Gowanus.
Reynoso,"Groundswell Community Mural Project, Inc.",Council District 34,113427213,5000,To support the creation of a large-scale permanent public mural in Council District 34.
Feliz,"Groundswell Community Mural Project, Inc.",Mural Project - Council District 15,113427213,10000,Funds will support the creation of a mural in partnership with local youth.
Riley,"Gun Hill Basketball Association, Inc.",,270584874,10000,Funds to be used to support the Gun Hill Basketball League.
Eugene,"Guyana Cultural Association of New York, Inc.",,113624294,5000,"To support the Arts in the Community, Caribbean Heritage Summer Workshop Series that celebrates Caribbean traditions, science and the environment, cooking (related to the foods of the tropics), and writing (literature and storytelling)."
Louis,"Guyana Cultural Association of New York, Inc.",Summer Heritage Workshop Series - Council District 45,113624294,6000,Funding will support Summer Heritage Workshops Series (SWS).
Chin,"Hamilton-Madison House, Inc.",,135562412,13000,"Funds will be used to partially cover costs of piano and violin lessons for low-income students in Lower Manhattan. CD22 HANAC, Inc. - Afterschool Program"
,"Funds will be used to partially cover costs of piano and violin lessons for low-income students in Lower Manhattan. CD22 HANAC, Inc.",Afterschool Program,112290832,23000,"Funds will be used to provide support for homework help, tutoring, and translations for local students."
Moya,"HANAC, Inc.",Public School 19Q,112290832,15000,"To support the beacon program at PS19Q. CD22 HANAC, Inc. - STEM Program @ Public School 2Q"
,"To support the beacon program at PS19Q. CD22 HANAC, Inc.",STEM Program @ Public School 2Q,112290832,9000,Funding will be used to provide STEM enrichment program at P.S. 2Q.
Perkins,"Harlem Congregations for Community Improvement, Inc.",Digital Storytelling Workshop & Teen Filmmaker Training Program,133516262,10000,Funding to support Digital Storytelling Workshop FKA HCCI Teen Filmmaker Training Program.
Levine,Harlem Dowling,"West Side Center for Children and Family Services, Inc. - After-School Programs - Public School/Middle School 161M (05M161) & Public School 36M (05M0360)",133030378,5000,To fund the operating expenses including staff support of the after-school programs at P.S. 161M and P.S. 36M.
Levine,"Harlem Educational Activities Fund, Inc.",Youth Development,133568672,5000,Funding for the cost of HEAF's program staff and program supplies and materials.
Johnson,"Hartley House, Inc.",,131656652,12000,"To support youth afterschool programming. Page 179 Appendix C: Youth Discretionary Council Member Legal Name of Organization - Program Name Tax ID Amount Purpose of Funds CD48 HASC Center, Inc."
,To support youth afterschool programming. Page 179 Appendix C: Youth Discretionary Council Member Legal Name of Organization,"Program Name Tax ID Amount Purpose of Funds CD48 HASC Center, Inc.",112630071,11500,Funds for family support for families of children with special needs including workshops and related supplies.
Yeger,"HASC Center, Inc.",,112630071,15000,"To provide support group programs to parents and siblings of children with developmental disabilities (DD). CD48 Health Essential Association, Inc."
,"To provide support group programs to parents and siblings of children with developmental disabilities (DD). CD48 Health Essential Association, Inc.",,452871053,8000,"Funding to support operating costs to provide computer programming, arts and music classes to community youth."
Diaz,"Helen Keller International, Inc.",,135562162,5000,Funding will be to support the ChildSight NY program in Council District 18.
Moya,"Helen Keller International, Inc.",,135562162,28000,To fund their vision program and glasses for low income youth in Council District 21.
Powers,"Helen Keller International, Inc.",,135562162,10000,Funding will support vision care for students in Council District 4.
Dromm,"Helen Keller International, Inc.",Eye Exams & Glasses,135562162,5000,To support the provision of eye exams and glasses to students in Council District 25.
Gibson,"Helen Keller International, Inc.",Student Vision Program - Council District 16,135562162,5000,"Funds will support free, high-quality vision care, including prescription eyeglasses, to middle and high school students in Council District 16."
Chin,Henry Street Settlement,,131562242,7500,"To enable the Henry Street Settlement to run a flag football league, host a community event at Sol Lain Playground."
Rivera,Henry Street Settlement,Boys & Girls Republic,131562242,7500,Funds will support Henry Street Settlement's Boys and Girls Republic.
Chin,Henry Street Settlement,Expanded Horizons College Preparation & Retention program,131562242,7500,Funds will support the Henry Street Settlement's Expanded Horizons College Preparation and Retention program providing college prep services to public school students.
Rivera,Henry Street Settlement,Sol Lain Athletic Association,131562242,6500,Funds will support Sol Lain Athletic Association's programs and operations.
Chin,"Hetrick-Martin Institute, Inc.",,133104537,4000,To provide mental health counseling services for LGBTQ youth.
Grodenchik,"Hetrick-Martin Institute, Inc.",,133104537,4000,
The,"funds support the provision of comprehensive mental health services for LGBTQ youth in Council District 23. These services include individual and group counselling sessions and referrals. Johnson Hetrick-Martin Institute, Inc.",,133104537,3500,Funding to support the provision of comprehensive mental health services to LGBTQ youth.
Louis,"Hetrick-Martin Institute, Inc.",,133104537,2500,Funds will support Mental Health programs.
Rivera,"Hetrick-Martin Institute, Inc.",,133104537,8000,Funds will support Hetrick-Martin's programs and operations.
Rodriguez,"Hispanic Federation, Inc.",,133573852,30000,To support Council District 10 initiatives.
Levin,"Hollaback, Inc.",,273199988,3500,To support the development of anti-street harassment video series and curriculum for NYC middle and high schools.
Rosenthal,"Hollaback, Inc.",,273199988,5000,Funds will support free bystander intervention trainings in Council District 6.
Miller,Hollis Presbyterian Church,,111631786,5000,Funding will be used to provide recreational and educational programming for youth.
Rodriguez,Holyrood Church,,131844844,5000,Funds will support the Washington Heights Choir at Holyrood Church.
Salamanca,"HOPE Program, Inc., The",,133268539,10000,Funding to support the operating expenses of BEST Academy and youth jobs training program.
Powers,"Horticultural Society of New York, The",Green Space - High School of Art and Design,130854930,8000,"Funding will support costs of creating a ""green"" space at the High School of Art and Design. Page 180 Appendix C: Youth Discretionary Council Member Legal Name of Organization - Program Name Tax ID Amount Purpose of Funds"
Johnson,Hudson Guild,,135562989,44500,"Funds for academic, educational, and recreational services to young people on the path to success in college and/or in careers."
Johnson,"Hudson River Community Sailing, Inc.",,261784215,3000,To support Sail Academy and affordable sailing activities for youth in Council District 3.
Rodriguez,"Hudson River Community Sailing, Inc.",,261784215,10000,"To cover expenses related to the Sail Academy, a youth development program for underserved middle and high school students in Council District 10."
Koo,Hunter College High School PTA,,133236281,3500,Funding will support costs of laptops for hybrid learning at Hunter College High School.
Powers,Hunter College High School PTA,,133236281,5000,Funding will support costs of laptops for hybrid learning at Hunter College High School.
Salamanca,Hunts Point Alliance for Children,Early Literacy programming,208503907,5000,Funding to support Early Literacy programming and services.
Salamanca,Hunts Point Alliance for Children,Youth Development Career Exploration,208503907,10000,Funding to support the youth development career exploration.
Salamanca,Hyde Leadership Charter School,Summer Leap/Springboard program,743162136,10000,Funding to support the Summer LEAP program.
Rodriguez,"I Can Change, Inc.",,834538597,5000,To support programming and operating expenses. - Conduct assessments of single parents families in order to identify causes leading to struggles as part of program to address those issues.
Louis,"I Hold the Key, Inc.",,833034480,5000,Funds will be used for Y.L.R Literary Now.
Cumbo,"Ice Tea Youth Development Program, Inc.",Ice Tea Youth Development Program,824599520,2500,"Funding to provide mentoring, counseling and sports training via a summer camp and after-school program."
Levine,"Ice Theatre of New York, Inc.",Young Artists Series - Riverbank State Park - Rink 2,133258301,5000,Funding to support the Young Artists Series including education and outreach components.
Cumbo,"Ifetayo Cultural Arts Academy, Inc.",Family Engagement & Personal Development,113027538,15000,"Funding to support Ifetayo's family engagement & personal development, social justice, youth ensemble, and other intellectual and emotional development programs."
Cornegy,"Ifetayo Cultural Arts Academy, Inc.",Rites of Passage,113027538,5000,Funding to support operational expenses of the Rites of Passage program including staffing.
Yeger,Igud L'Hachzokas Torah,,113588991,22500,"Funds will be used for a mentoring program for teenagers and to provide suppers. CD48 Imeinu, Inc. dba Rachel's Place"
,"Funds will be used for a mentoring program for teenagers and to provide suppers. CD48 Imeinu, Inc. dba Rachel's Place",,260774611,20000,"To cover operating costs and programming expenses for homeless young women, who have suffered from domestic violence."
Yeger,"Imeinu, Inc. dba Rachel's Place",,260774611,6000,"To cover operating costs and programming expenses for homeless young women, who have suffered from domestic violence."
Chin,"Immigrant Social Services, Inc.",Public School 2M,132689273,5000,"Funding will support staffing, materials, space, and operating budget for an evening youth athletic program including basketball practice and tournaments and leadership training at Public School 2M."
Brooks-Powers,"Indo-Caribbean Alliance, Inc.",,272848254,5000,"Support services for applying for public benefits, housing, immigration assistance, and youth engagement. Page 181 Appendix C: Youth Discretionary Council Member Legal Name of Organization - Program Name Tax ID Amount Purpose of Funds"
Chin,"Indochina Sino-American Senior Citizen Center, Inc.",Youth Employment Training Program,133584616,4000,"Funds will support the Youth Employment Training program, which will recruit and train youth in ESOL, computer literacy and job readiness."
Cabrera,"Inner City Handball Association, Inc.",,113102237,5000,Funds to provide a series of handball clinics and competitions in City Council District 14.
Ampry-Samuel,Inner Force Economic Development Corporation,,113372566,5000,Funds will be used to cover cost associated with childcare services.
Cumbo,"Inquiring Minds Institute, Inc.",Kids Civics,823636328,6000,Funding to support civic education and literacy programming & services.
Rodriguez,"Inwood-Manhattan Little League Baseball, Inc.",,136271595,5000,To cover expenses related to Inwood Little League Baseball & Basketball programs.
Kallos,"Island Kids, Inc.",,133755714,5000,"To support the Island Kids Summer Camp with costs of programming and activities such as swimming, sports, art, science, photography and field trips, publicly noticed through Council District 5 monthly newsletter and website."
Dromm,"Jackson Heights Art Club, Inc.",Children's Art Program,112688282,5000,"To fund children's art classes and shows, including instructor support and supplies."
Van Bramer,"Jacob A. Riis Neighborhood Settlement, The",After-School & Summer Programming,111729398,51000,"To support after-school and summer programming in the areas of artistic expression, educational activities and STEM."
Cumbo,"Jamel Gaines Creative Outlet, Inc.",Cultural Arts Program (CAP),831788832,5000,Funding to support The Cultural Arts Program (CAP) which provides after school and weekend arts classes to a diverse body of students.
Dromm,"Jewish Center of Jackson Heights, Inc.",Youth Programs,111681124,12500,"To provide educational activities for youth, specifically individual piano classes, and group ESL & Citizenship classes, as well as concerts and cultural performances for local youth, as well as supporting costs for operating expenses and staff support."
Ampry-Samuel,Jewish Children's Museum,,133798344,8000,Funds will be used for cost associated with the educational and cultural programs. CD48 Jewish Children's Museum
,Funds will be used for cost associated with the educational and cultural programs. CD48 Jewish Children's Museum,,133798344,9000,Funds to cover costs of Educational and Cultural programs that include museum tours and hate crimes initiative programming.
Yeger,Jewish Children's Museum,,133798344,6000,Funding to support museum tours with pre and post visit activities as well as crafts.
Cumbo,Jewish Children's Museum,Cultural & Educational After School Program,133798344,20000,"Funding will support educational and cultural programs in the museum, as well as other events targeted for children."
Brannan,"Jewish Coalition for Youth Education & Support, Inc.",,273152656,5000,"Funding to support youth programming in Council District 43. CD48 Jewish Coalition for Youth Education & Support, Inc."
,"Funding to support youth programming in Council District 43. CD48 Jewish Coalition for Youth Education & Support, Inc.",,273152656,5000,Funds will be used to provide various support services for at risk youth.
Eugene,"Jewish Coalition for Youth Education & Support, Inc.",,273152656,5000,"Funding to support operational expenses of programming/service including counseling, educational programs, job placement/work readiness and mentoring."
Menchaca,"Jewish Coalition for Youth Education & Support, Inc.",Youth Program,273152656,5000,"To cover costs associated with recreational activities, sports games, events, health and fitness classes & related services, including facility, staffing and equipment costs."
Matteo,"Jewish Community Center of Staten Island, Inc.",,135562256,14000,Funds will be used to support the JCC STEM program.
Borelli,"Jewish Community Center of Staten Island, Inc.",STEM Program - Council District 51,135562256,10000,Funding will be used to support STEM program at South Shore JCC location in Council District 51. Page 182 Appendix C: Youth Discretionary Council Member Legal Name of Organization - Program Name Tax ID Amount Purpose of Funds
Borelli,"Jewish Community Center of Staten Island, Inc.",Sunrise Day Camp,135562256,10000,Funding to support Sunrise Day Camp.
Ulrich,"Jewish Community Council of the Rockaway Peninsula, Inc.",,112425813,7500,Funds will be used to support social services coordination.
Brooks-Powers,"Jewish Community Council of the Rockaway Peninsula, Inc.",Youth Services,112425813,10000,"Funding to support youth outreach programming, to connect local youth to food centers and healthcare."
Louis,"J'Ouvert City International, Inc.",Council District 45,113362754,4000,"Funds to support expenses associated with Parade. To host Labor Day J’Ouvert activities which includes, steelbands and masquerade performances and Awards celebration."
Cumbo,"J'Ouvert City International, Inc.",Cultural Activities,113362754,5000,Funding to support the costs associated with J'Ouvert celebrations.
Brooks-Powers,Junior Achievement of New York,,133031828,5000,"Funding to support enhancement and expansion of delivery in-class and afterschool programming in high need, underserved schools."
Chin,Junior Achievement of New York,,133031828,5000,"Funding will support the expansion of their programming, which teaches students about work readiness, financial literacy, and entrepreneurship."
Rivera,Junior Achievement of New York,,133031828,5000,Funds will support Junior Achievement's programs and operations in Council District 2.
Adams,"Kickers Youth Sports Association of Southeast Queens, Inc.",,112988905,5000,Funds will support expenses required to provide a soccer team to youth.
Brooks-Powers,"Kickers Youth Sports Association of Southeast Queens, Inc.",,112988905,10000,Funds to be used for soccer program in Council District 31.
Miller,"Kickers Youth Sports Association of Southeast Queens, Inc.",,112988905,12500,"Funding will support expenses related to providing sports, cultural and educational activities to youth."
Ayala,"Kids Creative 404, Inc.",Public School 102M (04M102),753139502,20000,To provide funding for Kids Creative's after-school and summer programming at Public School 102M.
Johnson,"Kids Creative 404, Inc.",Public School 11M,753139502,5000,"Funding to support KC after school programming, including arts classes and High School Apprenticeship program at Public School 11M."
Diaz,"Kids Creative 404, Inc.",Public School 536X (12X536),753139502,5000,"To support Kids Creative after-school and summer arts, music, and theatre education programs. Funding will support after-school programming at P.S. 536X in Council District 18."
Brooks-Powers,"King of Kings Foundation, Inc.",,030583790,6000,"Funds will be used to enhance and expand our ""Positive Impact Movement (P.I.M) Mentoring Program"", ""Anti-Drug-Anti-Gang Warriors Tour (G.W. Tour) Program."""
Lander,"Kings Bay YM-YWHA, Inc.",,113068515,3500,Funding to support Leadership and CIVIC programming and activities for local immigrant youth.
Maisel,"Kings Bay Youth Organization, Inc.",Youth Sports Program,116020722,5000,"To support youth baseball, football, basketball and soccer programs. Funds will be used to purchase sports supplies and equipment, uniforms, trophies and/or transportation."
Cornegy,Kings County Tennis League,NYCHA Tennis Programming,273170420,5000,Funding to support tennis programming for students ages 5-12 in NYCHA developments.
Diaz,Kips Bay Boys & Girls Club,Castle Hill Little League,131623850,10000,This funding will be to support expenses related to the Castle Hill Little League. Page 183 Appendix C: Youth Discretionary Council Member Legal Name of Organization - Program Name Tax ID Amount Purpose of Funds
Cabrera,Kips Bay Boys & Girls Club,Margaret Coudert Clubhouse - Teen Services,131623850,5000,"Funding to support teen educational and developmental programs, with special emphasis on youngsters between ages 6 – 18 who come from disadvantaged or disenfranchised circumstances in district 14. Funding will also cover Immigrant Outreach."
Diaz,Kips Bay Boys & Girls Club,Palmaro Clubhouse & Castle Hill Houses,131623850,30000,To support teen programming at the Palmaro Clubhouse and Castle Hill Houses.
Diaz,Kips Bay Boys & Girls Club,Public School 36X (08X036),131623850,10000,To support an after-school programming at Public School 36X.
Koo,"Korean American Family Service Center, The","Hodori ""Little Tigers"" Afterschool Program",133609811,5500,"To fund programmatic and operational costs of the Hodori Little Tiger Afterschool program, a holistic approach to address the social, cultural, and linguistic needs of children and immigrant families."
Vallone,"Korean American Family Service Center, The","Hodori ""Little Tigers"" Afterschool Program",133609811,5000,"Funding will support the Hodori ""Little Tigers"" Afterschool program and its operational costs."
Koo,"Korean Community Services of Metropolitan New York, Inc.",Young Adult Service Program (YASP),237348989,6000,"To support KCS's Young Adult Service Program (YASP), which aims to provide youth with a wide variety of opportunities to learn and develop through volunteer activities and internships."
Barron,"Kwatny Foundation, Inc.",Council District 42,810606748,10000,Funding to support operating expense costs for community youth athletics programming.
Rosenthal,Ladies Who Hoop,,815365775,13500,Funds support operating expense of young women's basketball league and youth programming.
Rivera,"Latinas On The Verge of Excellence Love, Inc.",,463732667,2000,Funds will support the LOVE Mentoring Program.
Cumbo,"Latinas On The Verge of Excellence Love, Inc.",Mentoring Program,463732667,6000,Funding to support Latina female high school students through the academic year by peer-to-peer empowerment and mentorship program.
Moya,"Learning Tree Tutorial & Enrichment Program, Inc.",,464393865,5000,To support learning tree tutorial in East Elmhurst.
Gjonaj,"Legacy Volleyball Club, Inc.",Mini/Youth Volley,453843966,10000,"Funding to support youth sports programming, introduction of 5-12 years of age to the sport of Volleyball. CD48 Lenny's Lighthouse, Inc."
,"Funding to support youth sports programming, introduction of 5-12 years of age to the sport of Volleyball. CD48 Lenny's Lighthouse, Inc.",,260595266,10000,Funding for special needs youth with severe behavioral disabilities to attend recreational programming.
Kallos,"Lenox Hill Neighborhood House, Inc.",After-School & Summer Camp Programs,131628180,15000,"To support the Afterschool & Summer Camp programs for low-income children on the East Side throughout the academic year with an emphasis on arts education, aquatics, offers specialty camps in dance, drama, music and visual arts, as well as 3 daily meals."
Rivera,"Lesbian and Gay Community Services Center (LGBT Center), Inc.",,133217805,2500,Funds will support the LGBT Center's programs and operations.
Gennaro,LGBT Network,,208512786,10000,"Funding will go towards providing programs to help students, parents, school personnel develop school cultures/communities that foster support, understanding, and respect for LGBT youth."
Cornegy,"Liberated Success, Inc.",,852654866,8500,To support the internship program for workplace readiness.
Reynoso,Life of Hope,,205252137,10000,Funding to support youth development programs and incorporate a variety of social programs needed in the community.
Cabrera,"Literacy (LINC), Inc.",,133911331,15000,"Funds will be used to support literacy programming for students and families in Council District 14, to improve reading and writing skills. Page 184 Appendix C: Youth Discretionary Council Member Legal Name of Organization - Program Name Tax ID Amount Purpose of Funds"
D. Diaz,"Literacy (LINC), Inc.",,133911331,5000,Funds will be used to support literacy programs in Council District 37.
Rose,"Literacy (LINC), Inc.",Community Literacy Model - Council District 49,133911331,5000,"Funds will support the administrative, staffing and operational costs associated with the organization's early literacy support in high poverty communities."
Gibson,"Literacy (LINC), Inc.",Literacy Efforts - Council District 16,133911331,5000,Funds to support programming and LINC's literacy efforts in Council District 16.
Levin,"Literacy (LINC), Inc.",Literacy Programs - Council District 33,133911331,4500,To support LINC’s menu of literacy programs in Council District 33.
Cornegy,Little Essentials,,275281758,5000,Funds will be used to support operation cost for the Little Essentials donation collection and distribution program.
Cornegy,"Little Sun People, Inc.",,113081207,7500,"Funding is to provide classroom supplies, equipment, books and transportation for children at Little Sun People Day Care Center. CD22 Loukoumi Make A Difference Foundation, Inc., The - Book Program"
,"Funding is to provide classroom supplies, equipment, books and transportation for children at Little Sun People Day Care Center. CD22 Loukoumi Make A Difference Foundation, Inc., The",Book Program,465599131,5000,Funds will be used to support a book distribution and education program for children.
Chin,Lower East Side Conservancy,A Day In The Life Of An Immigrant Child,134107463,5000,"To support ""A Day In The Life Of An Immigrant Child"", an educational field based touring experience for grade school children."
Lander,"Lower East Side Girls Club of New York, Inc., The",,133942063,4000,Funding to support leadership programs for teen girls.
Miller,Major Music International Corporation,,261159606,10000,"Support a variety of STEM, Arts and Leadership programs for youth, ages 4 to 13 years old."
Dromm,Make the Road New York,TGNCIQ Justice Project,113344389,12500,"To support the TGNCIQ Justice Project, providing services and education for TGNCIQ immigrant youth."
Levine,Manhattan School of Music,Summer Music Camp,131656667,5000,Funding to support the MSM summer music camp programming and activities.
Rodriguez,Marble Hill Nursery School,,131789130,5000,To help cover On-site Mental Health services related expenses for District 10.
Feliz,"Mary Mitchell Family and Youth Center, Inc.",Teen Program,133385032,30000,Funds will support operations and programming at the Mary Mitchell Center.
Holden,"Maspeth Town Hall, Inc.",NYPD Explorers Program,237259702,9000,Funds to be used to support the NYPD Explorers Program.
Holden,"Maspeth Town Hall, Inc.",Youth Food Pantries Program - Council District 30,237259702,8000,Funds to be used for the Youth program to help support local food pantries throughout Council District 30.
Holden,"Maspeth Town Hall, Inc.",Youth Programming - Council District 30,237259702,10000,"Funds to be used to support after school programming and activities, and summer programs in Council District 30."
Cumbo,"Mehala Isadora Miller (MIM) Foundation, Inc.",S.H.E. Young Women's Leadership,474913191,5000,"Funding to empower, educate, and reduce sexually risky behavior among vulnerable youth."
Ampry-Samuel,"Mehala Isadora Miller (MIM) Foundation, Inc.",S.H.E. Young Women's Leadership Program,474913191,5000,Funds will be used for MIM Foundation S.H.E. Young Women's Leadership programming. CD48 Mekimi
,Funds will be used for MIM Foundation S.H.E. Young Women's Leadership programming. CD48 Mekimi,,550870419,4000,Funds will be used for therapeutic outings and emotional support events for sick children.
Eugene,Mekimi,,550870419,8000,"To support operational costs of therapeutic events and outings for patients and siblings, while continuing to fight illnesses. Page 185 Appendix C: Youth Discretionary Council Member Legal Name of Organization - Program Name Tax ID Amount Purpose of Funds"
Lander,Mekimi,,550870419,5000,Funds will be used for therapeutic outings and emotional support events for sick patients/families.
Levin,Mekimi,,550870419,11500,"To support events and outings for children including transportation, food, and program expenses."
Menchaca,Mekimi,,550870419,5000,Funds will be used to support for operational costs and emotional support programming to support children and young adults suffering the debilitating effects of serious and long term medical conditions.
Yeger,Mekimi,,550870419,15000,"Funds will be used for therapeutic events, outings trips and retreats for patients and siblings and volunteer training events."
Chin,Mencius Society for the Arts,,562343092,5000,"Funds to support after-school programming in traditional Chinese instruments, workshops and a multi-generational concert."
Rivera,Mencius Society for the Arts,,562343092,5000,Funds will support Mencius Chinese Orchestra and Choir.
Brooks-Powers,"Metropolitan Eagles Sports Club, Inc.",,113110973,10000,Funding to support youth sports programming.
Miller,"Metropolitan Eagles Sports Club, Inc.",,113110973,10000,"Funding will cover costs associated with uniforms, equipment, supplies, training, and transportation."
Matteo,"Mid Island Little League, Inc.",,237032781,5000,"Funding will be used for utilities, uniforms, equipment, Annual picnic costs and other event expenses."
Rose,"Mid Island Little League, Inc.",,237032781,5000,"Funds will be utilized to help cover the administrative, operational and staffing costs associated with operating the league, including utility, uniforms, equipment and maintenance."
Holden,"Midori Foundation, Inc.",Public School 229Q,133682472,5000,Funds to be used to support the music program at Public School 229Q.
Louis,Midwood Development Corporation,Public School 326K (22K326),112420752,2500,Funding will be used to run an after-school program at P.S. 326K during the school year.
Lander,"Moore Family Charitable Foundation, The",Participatory Budgeting - Diapers For Brooklyn Families in Need,841993362,10000,
Brooklyn,Diaper Project will expand their current work with existing nonprofit organizations to pilot a new model of direct-to-community diaper distribution in Council District 39. Chin More Gardens! Fund,Children's Magical Garden,522415900,5000,To support educational workshops at the Children's Magical Garden.
Dinowitz,"Mosholu-Montefiore Community Center, Inc.",,133622107,40000,Funding for teen/youth center activities and equipment in support of those programs.
Riley,"Mosholu-Montefiore Community Center, Inc.",,133622107,15000,Funds to be used to support the operations of the Gun Hill Cornerstone.
Riley,"Mosholu-Montefiore Community Center, Inc.",Co-op City Section 5 Teen Center,133622107,15000,Funds to be used to support the Co-op City Section 5 Teen Center.
Dinowitz,"Mosholu-Montefiore Community Center, Inc.",AmPark Amalgamated Houses Teen Center,133622107,35000,Support programs and equipment for teen/ youth center at AmPark Amalgamated Houses Teen Center.
Gjonaj,"Mosholu-Montefiore Community Center, Inc.",City Island After School Program,133622107,5000,Funding to support the City Island After School Program in Council District 13.
Riley,"Mosholu-Montefiore Community Center, Inc.",Edenwald Cornerstone,133622107,15000,Funds to be used to operate the Edenwald Cornerstone.
Levine,"Mosholu-Montefiore Community Center, Inc.",Grant Cornerstone Teen Center,133622107,5000,Funding to support the existing teen programming that serves teenagers in NYC housing spaces. Page 186 Appendix C: Youth Discretionary Council Member Legal Name of Organization - Program Name Tax ID Amount Purpose of Funds
Feliz,"Mosholu-Montefiore Community Center, Inc.",Parkside Cornerstone Community Center,133622107,10000,"Funds will support youth enrichment programming at the Parkside Cornerstone Community Center. CD48 Mothers Aligned Saving Kids (MASK), Inc."
,"Funds will support youth enrichment programming at the Parkside Cornerstone Community Center. CD48 Mothers Aligned Saving Kids (MASK), Inc.",,113495018,5000,"Funding for drug abuse programming, education and prevention."
Lander,"Mothers Aligned Saving Kids (MASK), Inc.",,113495018,5000,Funding for general operating support of youth and family mental health and community services.
Chin,"Mouse, Inc.",Council District 1,133973196,3500,"To support and expand capacity of MOUSE Squad programs, which recruit and train students in technology and give them professional experiences, at schools in Lower Manhattan."
Gibson,"Mouse, Inc.",Council District 16,133973196,5000,Funding will go towards the continuation of the MOUSE program in Council District 16.
Koslowitz,"Mouse, Inc.",Council District 29 & Junior High School Halsey 157Q,133973196,3500,Funding to provide STEM education in Council District 29 & Junior High School Halsey 157Q after school.
Perkins,"Mouse, Inc.","Diversity, Inclusion & Equity in Tech - Council District 9",133973196,5000,"To support Diversity, Inclusion & Equity in Tech in Council District 9."
Miller,Muslim Community Network,,753163555,5000,"Funds will cover a portion of staff salaries, after school snacks, travel, program supplies and equipment costs."
Levine,Muslim Community Network,Diversity Education Program,753163555,5000,To support the youth leadership program for Council District 7 students.
Powers,Muslim Community Network,Mentorship Programming,753163555,5000,Funding will support mentoring for teenage boys and operating expenses for Muslim Community Network.
Rodriguez,"My Beauty Mark Foundation, Inc.",,814132606,5000,Funds will be used for general programming and operating expenses.
Brannan,"Narrows Community Theater, Inc.",Summer Youth Program,510167270,10000,"Funding to support the Summer program and the costs associated including musical rights, costumes, equipment and set design."
Perkins,"National Association Of Each One Teach One, Inc.",Education Through Sports College Prep & Tours,133163183,5000,Funding to support costs associated with Education Through Sports College Prep and Tours for youth from Council District 9.
Matteo,National Lighthouse Museum,,134055215,5000,Funds will be used to support youth educational programs.
Eugene,"National Youth Organization of Pakistan, Inc.",,464052556,5000,"Funding to support Youth Education program, Youth Interfaith Dialogue program, Youth Cultural program, and social services being provided to the immigrant community."
Feliz,Neighborhood Initiatives Development Corporation (NIDC),After-School Program - Public School 96X,133110811,20000,Funds will support an after school program offering academic support at P.S. 96.
Johnson,"New Alternatives for Children, Inc.",,133149298,7000,"Funding to support the expansion and enhancement of increased access to healthcare with an emphasis on outreach to child-welfare in communities, specifically to children and young adults with medical fragility."
Cumbo,"New Heights Youth, Inc.",College Bound & Brooklyn Community-Based Services,201903332,5000,"Funding to provide athletic, academic, and social emotional learning services to underserved and at-risk youth."
Matteo,New Ventures Charter School,,472459523,3500,Funds will be used for student test preparation costs which will include supplies and staff trainings.
Rodriguez,New York and Presbyterian Hospital,,133957095,5000,To support expenses related to the Lang Youth Medical Program (Lang Youth) of Washington Heights and Inwood communities. Page 187 Appendix C: Youth Discretionary Council Member Legal Name of Organization - Program Name Tax ID Amount Purpose of Funds
Levine,New York and Presbyterian Hospital,Lang Youth Medical Program,133957095,5000,Funding to support general expenses related to the Lang Youth Medical program.
Powers,"New York Cares, Inc.",,133444193,5000,Funding will support year round volunteer service in Council District 4.
Kallos,"New York Cares, Inc.",Youth Education Programming,133444193,1000,"To support personnel for Youth Education programming, which helps disadvantaged children and teens to gain the literacy, math and test-taking skills needed to prepare for college and the workforce."
Lander,New York City H2O,,453860014,4000,Funding for water ecology and engineering lessons/trips.
Rivera,New York City H2O,,453860014,5000,Funds will support NYC H2O's programs and operations in Council District 2.
Borelli,New York City H2O,Cultural and Environmental Walking Tours,453860014,30000,Funding to support youth programming and community support programs in Council District 51.
Borelli,New York City H2O,Field Trips,453860014,10000,Funding will support students participating in Water Ecology and Engineering field trips in Council District 51.
Levine,New York City H2O,"Water Ecology, Engineering Virtual Lessons & Field Trips",453860014,3500,To fund free STEM and virtual field trips for Council District 7 students.
Dromm,"New York City Parents of Lesbians and Gay Men, Inc.",Safe Schools,133049626,5000,To support Safe Schools Programming and support services to LGBTQ+ youth.
Cabrera,"New York City Urban Debate League, Inc.",,455249743,10000,Funding to provide all schools and students in Council District 14 with free debate education opportunities year round.
Powers,"New York City Urban Debate League, Inc.",,455249743,5000,Funding will support free debate teams and tournaments in Council District 4.
Feliz,"New York City Urban Debate League, Inc.",Council District 15,455249743,5000,Funds will support debate education for students in Council District 15.
Diaz,"New York Edge, Inc.",,113112635,5000,"To support SASF summer and/or after-school programming, serving the youth in grades Kindergarten to 12th Grade in Council District 18."
Eugene,"New York Edge, Inc.",,113112635,5000,"Funds will support computer based training and learning, technical skill development and will provide improved internet access and/or free public streaming services for families needing remote learning."
Gennaro,"New York Edge, Inc.",,113112635,15000,To support SASF summer and / or after-school programming in Council District 24.
