member,organization,program,ein,amount,purpose
Restler,"Grand Street Settlement, Inc.",Mental Health Support - Public School/Intermediate School 157K (14K157),135562230,15000,Funding to support a part-time Mental Health Counselor at Public School/Intermediate School 157K The Benjamin Franklin Health & Science (14K157).
Restler,"Grand Street Settlement, Inc.",Public School 054K Samuel C. Barnes (13K054),135562230,10000,Funding to support a part-time Mental Health Counselor at Public School 54K (13K054).
Banks,"Grand Street Settlement, Inc.",Youth Programs - Council District 42,135562230,5000,"Funds to support and operate the Cornerstone program at a community school, serving youth across two sites in Council District 42."
Rivera,"Grand Street Settlement, Inc.",Youth Services - Council District 2,135562230,7500,Funds will support youth programming and services in District 2.
Brannan,"Gravesend Athletic Association, Inc.",Youth Sports Programs - Council District 47,113019763,10000,Funds to support operation of youth sports programming in Council District 47.
Paladino,"Grayson Culture & Youth Foundation, Inc.",Council District 19,883868534,5000,Funding will be used to support the tutoring program in Council District 19.
Morano,"Great Kills Little League, Inc.",,136197291,10000,"Funding will be used for programming for baseball & softball programs, and operational supports."
Ariola,"Greater Ridgewood Youth Council, Inc., The",After School Program - Public School 060Q Woodhaven (27Q060),112518141,5600,Funding will be used to provide afterschool program at Public School 060Q Woodhaven (27Q060).
Gutierrez,"Greater Ridgewood Youth Council, Inc., The",After School Programs - Public School 239K (24Q239) & Learners and Leaders (24Q305),112518141,10000,Funding will support after school program at Public School 239K (24Q239) and Learners and Leaders (24Q305).
Paladino,"Greater Ridgewood Youth Council, Inc., The",NYC Youth Development - Council District 19,112518141,20000,"Funding to support Homework Help, Recreational activities, STEAM activities, cultural activities with St. Mel's and the St. Mel's Men's Club in Council District 19."
Rivera,"Greenwich House, Inc.",Afterschool Programming - School District 1,135562204,5000,Funds will support afterschool programming in School District 1.
Bottcher,"Greenwich House, Inc.",Youth Mental Health - Council District,135562204,5000,Funds will support Mental Health Treatment for youths in Council District 3.
Riley,"Grenada Built to Win, Inc.",Sports Camp - Council District 12,832706717,5000,Funds to be used to support the youth Sports Camp in Council District 12.
Ayala,"Groove With Me, Inc.",Youth Dance Classes - East Harlem,133919147,5000,To provide funding to support free dance classes for youth in East Harlem.
Hanif,"Groundswell Community Mural Project, Inc.",,113427213,5000,To support summer and after-school programs held at Gowanus studio. Page 167 Appendix C: Youth Discretionary Council Member Legal Name of Organization - Program Name Tax ID Amount Purpose of Funds
Riley,"Gun Hill Basketball Association, Inc.",Basketball League - Council District 12,270584874,10000,Funds to be used to support Gun Hill Basketball League.
Joseph,"Guyana Cultural Association of New York, Inc.",Arts in the Community & Caribbean Heritage Summer Workshop Series - Council District 40,113624294,5000,"To support the Arts in the Community, Caribbean Heritage Summer Workshop Series that celebrates Caribbean traditions, science and the environment, cooking (related to the foods of the tropics), and writing (literature and storytelling)."
Louis,"Guyana Cultural Association of New York, Inc.",Summer Heritage Workshop Series - Council District 45,113624294,6000,Funding will support Summer Heritage Workshops Series (SWS).
Marte,"Hamilton-Madison House, Inc.",Youth Development Program,135562412,9000,To support a youth development program specifically oriented towards Asian American young people.
Moya,"HANAC, Inc.",Corona Beacon,112290832,15000,Funds will be used to operate the HANAC Corona Beacon Program.
Caban,"HANAC, Inc.",Councilmatic After School Program,112290832,23000,"Funds will be used to provide support for homework help, tutoring, and translations for local students."
Caban,"HANAC, Inc.",STEM Program - Public School 2Q (30Q002),112290832,9000,Funds will be used to provide STEM enrichment program at Public School 2Q (30Q002).
Salaam,"Harlem Commonwealth Council, Inc.",,136271908,5000,Empowering first-generation students with expert college prep and ongoing support for a successful higher education journey.
Abreu,Harlem Dowling,"West Side Center for Children and Family Services, Inc. - Afterschool Program - Council District 7",133030378,8000,Funding to support the afterschool programs at P.S./M.S. 161M (05M161) and P.S. 153M (06M153) in Council District 7.
Salaam,"Harlem Junior Tennis and Education Program, Inc.",,133076419,5000,"To teach students how to play tennis so that they can learn to collaborate, enhance their health & physical abilities, and also engage in academia."
Salaam,"Harlem Week, Inc.",,133058019,10000,"The funds will provide youth with cultural enrichment programming, including workshops and performances that celebrate their cultural identity and history, fostering community pride and engagement."
Felder,"HASC Center, Inc.",,112630071,13000,To provide support group programs to parents and siblings of children with developmental disabilities (DD).
Vernikov,"HASC Center, Inc.",,112630071,14000,Funds to support families of children with special needs including workshops and related supplies.
Powers,"Helen Keller International, Inc.",,135562162,5000,Funding will support vision care for students in Council District 4.
Joseph,"Helen Keller International, Inc.",Council District 40,135562162,5000,Funding will support free vision exams and glasses for students and homeless families in Council District 40.
Caban,"Hellenic Film Society USA, The",Greek Film Expo,822227711,5000,Funds will be used to support the Greek Film Expo.
Rivera,Henry Street Settlement,Boys & Girls Republic,131562242,7500,Funds will support Boys and Girls Republic programming and services.
Marte,Henry Street Settlement,Expanded Horizons College Success Program,131562242,5000,Funds will be used to support the Expanded Horizons College Success Program.
Rivera,Henry Street Settlement,Sol Lain Athletic Association,131562242,6000,Funds will support Sol Lain Athletic Association's programs and operations.
Marte,Henry Street Settlement,Sports & Recreation Program,131562242,7000,To support sports and recreation programming including flag football that services the low income youth of the Lower East Side. Page 168 Appendix C: Youth Discretionary Council Member Legal Name of Organization - Program Name Tax ID Amount Purpose of Funds
Lee,"Hetrick-Martin Institute, Inc.",,133104537,5000,"Funds to support the provision of comprehensive mental health services for LGBTQ youth in Council District 23. These services include individual, group counselling sessions and referrals."
Rivera,"Hetrick-Martin Institute, Inc.",,133104537,8000,Funds will support programs and operations.
Bottcher,"Hetrick-Martin Institute, Inc.",Council District 3,133104537,5000,To provide critically needed services to LGBTQ youth.
Mealy,"Hetrick-Martin Institute, Inc.",Council District 41,133104537,10000,Funds will be used to support Youth Mental Health services in Council District 41.
Banks,"Hetrick-Martin Institute, Inc.",LGBTQIA+ Youth and Mental Health - Council District 42,133104537,5000,"Funds will be used for Essential Low-Threshold Services for LGBTQIA+ Youth: Gateways to High-Threshold Care, in Council District 42."
Adams,"Hip-Hop Summit Youth Council, Inc.",,050542858,10000,Funds will support summer anti-violence music events in Council District 28.
Moya,"Hispanic Federation, Inc.",Saturday Night Light Program and other Soccer Programming in District 21,133573852,35000,Funds to support two Saturday Night Lights programs in Council District 21.
Farias,"Hoops in the Sun Group, Inc.",Council District 18,043701631,5000,To provide youth activity and services in City Council District 18.
Salamanca,"HOPE Program, Inc., The",Youth Job Training - Council District 17,133268539,10000,Funding to support the operating expenses of BEST Academy and youth jobs training program.
Menin,Horizons New York City,,851000631,5000,Funds would be used to promote programming for K-8th grade students from low- income communities
Brewer,"Horticultural Society of New York, The","Gardening, Horticulture & Nutrition Education",130854930,5000,"Funds will support gardening, horticulture, and education programming for youth in city schools."
Powers,"Horticultural Society of New York, The",Green Space - High School of Art and Design,130854930,15000,"Funding will support costs of creating a ""green"" space at the High School of Art and Design and horticulture programming."
Mealy,House of SpeakEasy,Council District 41,463820173,10000,"Funds will support Bookmobile, a mobile “bookstore” where all the books are free."
Bottcher,Hudson Guild,Education & Peer-to-Peer Support - Council District 3,135562989,44500,Funds will be used to support a space for young women to empower one another through education and peer-to-peer support.
Bottcher,"Hudson River Community Sailing, Inc.",Sailing - Council District 3,261784215,5000,"To support classes including math, science, and leadership to NYC public school students through sailing."
Powers,Hunter College High School PTA,,133236281,5000,Funding will support Mental and Emotional Health programming for students at Hunter College High School.
Salamanca,Hunts Point Alliance for Children,Early Literacy Programming - Council District 17,208503907,20000,Funding to support Early Literacy programming and services.
Salamanca,Hunts Point Alliance for Children,Youth Development Career Exploration - Council District 17,208503907,10000,Funding to support the youth development career exploration program.
Marte,"Ice Theatre of New York, Inc.",City Skate Performances - Council District 1,133258301,5000,"To support free City Skate Concerts at seasonal Downtown area rinks, Governor’s Island and Chelsea Piers Sky Rink as available in Council District 1."
Abreu,"Ice Theatre of New York, Inc.",Youth Programming & Winter Celebration - Denny Farrell Riverbank State Park - Council District 7,133258301,5000,"Funding outreach programming at Riverbank State Park, consisting of the arts exposure program for NYC students K-12 and Winter Holiday Skating Celebration and Tree Lighting for the community."
Moya,"Iconic32 Sports Lab, Inc.",Soccer Programming & Community Outreach,474377924,20000,Funds will run the Iconic soccer program and hold community distributions for holidays. Page 169 Appendix C: Youth Discretionary Council Member Legal Name of Organization - Program Name Tax ID Amount Purpose of Funds
De La Rosa,"Iconos Kids, Inc.",After School Program - Council District 10,833267386,8000,Funds to support Iconos Kids afterschool programming in Council District 10.
Felder,"Imeinu, Inc. dba Rachel's Place",,260774611,12500,"Funds to cover operating costs and programming expenses for homeless young women, who have suffered from domestic violence."
Vernikov,"Imeinu, Inc. dba Rachel's Place",,260774611,15000,"Funds to cover costs and programming expenses for homeless young women, who have suffered from domestic violence."
Won,iMentor Incorporated,Information Tech High School (30Q502),300105507,15000,Funds to support the iMentor Program at Info Tech HS.
Menin,"Imogen Roche Foundation, Inc.",Council District 5,831897911,5000,Funds would be used for schools and students for Council District 5.
Hudson,"Inquiring Minds Institute, Inc.",Kids Civics - Council District 35,823636328,5000,Funding to support civic education and literacy programming & services.
Carr,Integrated Athletic Initiative Corp,,873354678,20000,Funds to be used for operational and athletic sports programming for youth.
Banks,Integrated Athletic Initiative Corp,Sports Programming - Council District 42,873354678,5000,Funds will be used for sports programming for autistic and mainstream athletes in Council District 42.
Morano,Integrated Athletic Initiative Corp,Youth Sports Programming,873354678,5000,Funding will support youth sports programming.
Marte,International Center of Photography,Teen Programs,237412428,6000,Funding will be used for after school program for youth in the Lower East Side.
De La Rosa,"Inwood-Manhattan Little League Baseball, Inc.",Inwood Little League,136271595,10000,"The funding is allocated to support purchase baseball equipment, uniforms, umpire fees, field maintenance equipment and trophies and baseball youth programming in Council District 10."
Brannan,"Isaiah Whitehead Foundation, Inc.","Sports, Leadership, & Social Services for Youth - Council District 47",825122449,10000,"To support programming for youth including sports training, tournaments, mentorship, and leadership development in Council District 47."
Menin,"Island Kids, Inc.",Summer Camp,133755714,5000,"To support the Island Kids Summer Camp with costs of programming and activities such as swimming, sports, art, science, photography and field trips, publicly noticed through Council District 5 monthly newsletter and website."
Won,"Jacob A. Riis Neighborhood Settlement, The",Youth Services Programming,111729398,46000,"Funding supports youth services programming at Queensbridge, InfoTech, Ravenswood, and P.S. 76Q."
Vernikov,Jewish Children's Museum,,133798344,8000,Funds to cover costs of Educational and Cultural programs that include museum tours and hate crimes initiative programming.
Hudson,Jewish Children's Museum,Cultural & Educational After School Program - Council District 35,133798344,20000,"Funding will support educational and cultural programs in the museum, as well as other events targeted for children."
Joseph,"Jewish Coalition for Youth Education & Support, Inc.",Rites of Passage Program - Council District 40,273152656,5000,"Funds will support general operational expenses including staff support, providing services within the Rites of Passage Program."
Gutierrez,"Jewish Coalition for Youth Education & Support, Inc.",Young Adult Services & Activities - Council District 34,273152656,10000,Funding will support young adult services and activities.
Aviles,"Jewish Coalition for Youth Education & Support, Inc.",Youth Activities - Council District 38,273152656,5000,"Funds to provide support for recreational activities, sports games, outgoing and gathering events."
Carr,"Jewish Community Center of Staten Island, Inc.",STEM Program,135562256,14000,Funds will be used to support the JCC STEM program. Page 170 Appendix C: Youth Discretionary Council Member Legal Name of Organization - Program Name Tax ID Amount Purpose of Funds
Morano,"Jewish Community Center of Staten Island, Inc.",STEM Program - Council District 51,135562256,10000,Funding will be used to support STEM program at South Shore JCC location in Council District 51.
Morano,"Jewish Community Center of Staten Island, Inc.",Sunrise Day Camp,135562256,10000,Funds will be used to support Sunrise Day Camp.
Louis,"J'Ouvert City International, Inc.",District 45,113362754,5000,"The funds will support expenses related to the Parade and Labor Day activities, including steelband and masquerade performances, as well as the Awards celebration."
Restler,Jozef Pilsudski Institute Of Americ A For Research In The Modern Histo,,237164776,5000,To support the “Stories of Greenpoint” program.
Brewer,"Juilliard School, The",Community Engagement Performance Series,131624067,5000,Funds will support Community Engagement Performance Series.
Joseph,"Jump-in Enrichment, Inc.",Youth Empowerment workshop (COOL KIDS) - Council District 40,465743056,5000,Funding will be used to bring the Youth Empowerment workshop (COOL KIDS) and the In School Academic and Mental Health Support Program to public schools in Council District 40.
Brannan,Junior Achievement of New York,Financial Literacy & Job Skills Training for Youth - Council District 47,133031828,10000,"To support training and educational programming on financial literacy, entrepreneurship, and professional skills for youth in Council District 47."
Hanks,Junior Achievement of New York,"K-12 Financial Literacy, Entrepreneurship & Work Readiness Education - Council District 49",133031828,5000,"Funding will support K-12 Financial Literacy, Entrepreneurship and Work Readiness Education programs in Council District 49."
Narcisse,"Just As I AM YOUth Empowerment, Inc.",Healthy Minds Programming - Council District 46,465411418,15000,Funds will be used to provide leadership and mentorship programming for youth in Council District 46.
Hanif,"Justice Innovation, Inc.",Peer-Led Diversion Program,852810883,15000,"To support peer-led diversion program for young people ages 10-18 referred by local schools, community partners, the court, justice system agencies, or the police for low level offenses, such as graffiti, fare evasion, theft, assault, and truancy."
Hanks,"Justice Innovation, Inc.",Staten Island Justice Center - Youth Wellness,852810883,10000,Funds will support the Staten Island Justice Center - Youth Wellness Initiative.
Aviles,"Justice Innovation, Inc.",Youth Program,852810883,10000,Funds for the Red Hook Community Justice Center (Justice Center) support for Youth Impact program.
Felder,"Kapayim, Inc.",Educational & Recreational Programs,455065227,8000,Funding to support educational/recreational programs for children and siblings of patients undergoing medical treatment.
Adams,"Kickers Youth Sports Association of Southeast Queens, Inc.",,112988905,5000,"Funds will support team needs in equipment, tournaments, referee and other fees."
Williams,"Kickers Youth Sports Association of Southeast Queens, Inc.",,112988905,10000,"Funding will support expenses related to providing sports, cultural and educational activities to youth."
Brooks-Powers,"King of Kings Foundation, Inc.",Council District 31,030583790,7000,"Funds will support youth mentorship, youth empowerment and engagement events, cure violence work, as well as community programming and events in Council District 31."
Vernikov,"Kings Bay YM-YWHA, Inc.",,113068515,10000,Funding to support youth leadership and CIVIC activities to local immigrant youth. Page 171 Appendix C: Youth Discretionary Council Member Legal Name of Organization - Program Name Tax ID Amount Purpose of Funds
Narcisse,"Kings Bay YM-YWHA, Inc.",Youth Leadership Program - Council District 46,113068515,10000,Funding to provide free community building and recreational activities for youth in Council District 46.
Vernikov,"Kings Bay Youth Organization, Inc.",,116020722,7000,"To support youth baseball, football, basketball and soccer programs. Funds will be used to purchase sports supplies and equipment, uniforms, trophies and/or transportation."
Hudson,Kings County Tennis League,Tennis & Education Programs - Council District 35,273170420,5000,Funding to support tennis programming & activities in the Fort Greene/Clinton Hill area and its surrounding public housing developments.
Sanchez,"Kingsbridge Heights Community Center, Inc.",Teen Center - Council District 14,132813809,20000,"To support Teen Center which works to engage and redirect at-risk or court involved youth away from further justice system involvement, and towards mental health and wellness, education, career and civic engagement."
Sanchez,Kips Bay Boys & Girls Club - Frederic R. & Margaret Coudert Clubhouse,Youth and Teen Services,131623850,20000,To support youth and teen services at the Frederic R. & Margaret Coudert Clubhouse.
Farias,Kips Bay Boys & Girls Club,Lucile Palmaro Clubhouse - Council District 18,131623850,20000,Funding to support the Lucile Palmaro Clubhouse in Council District 18.
Marmorato,Kips Bay Boys & Girls Club,Throggs Neck Neighborhood & Throggs Neck Community Center,131623850,50000,Funds will provide teen and youth services for children in the Throggs Neck neighborhood and Throggs Neck Community Center.
Farias,Kips Bay Boys & Girls Club,Youth and Teen Services - Council District 18,131623850,20000,Funding to support youth and teen services in Council District 18.
Paladino,"Korean American Family Service Center, The","Hodori ""Little Tigers"" Afterschool Program",133609811,5000,"Funding will support the Hodori ""Little Tigers"" Afterschool program and operational costs."
Ung,"Korean American Family Service Center, The","Hodori ""Little Tigers"" Afterschool Program",133609811,5500,"To fund programmatic and operational costs of the Hodori Little Tiger Afterschool program, a holistic approach to address the social, cultural, and linguistic needs of children and immigrant families."
Powers,"Korean American Immigrant Heritage Foundation, Inc.",,810698055,5000,Funding will support events and tours at the Museum of Korean American Heritage.
Ung,"Korean Community Media Broadcasting TV, Inc.",Education Equity Programs for Asian Americans,884055671,5000,To support KCMBTV's programming of history-based audiovisual educational content for youth.
Krishnan,"Korean Community Services of Metropolitan New York, Inc.",Young Adult Service Program (YASP),237348989,5000,Funding to support The Young Adult Service Program (YASP).
Ung,"Korean Community Services of Metropolitan New York, Inc.",Young Adult Service Program (YASP),237348989,14000,"To support KCS's Young Adult Service Program (YASP), which aims to provide youth with a wide variety of opportunities to learn and develop through volunteer activities and internships."
Joseph,LaSante Health Center,Child Health & Wellness - Council District 40,464149537,7000,Funds will be used for Child Health and Wellness.
Rivera,"Latinas On The Verge of Excellence Love, Inc.",,463732667,5000,Funds will support the LOVE Mentoring Program.
Caban,"Latinas On The Verge of Excellence Love, Inc.",L.O.V.E. Mentoring - Council District 22,463732667,5000,Funds will be used to support an afterschool mentorship program for Latina youth.
Ung,"Latinas On The Verge of Excellence Love, Inc.",Veritas Academy (25Q240) & Flushing High School (25Q460),463732667,5000,To support LOVE mentoring program at the Veritas and Flushing High School in Council District 20.
Brewer,"League of Women Voters of the City of New York, Inc.",Civic Engagement Initiatives,133100525,5000,Funds will support civic engagement initiatives in Council District 6. Page 172 Appendix C: Youth Discretionary Council Member Legal Name of Organization - Program Name Tax ID Amount Purpose of Funds
Mealy,"League of Women Voters of the City of New York, Inc.",Council District 41,133100525,10000,Funds will support Civic Engagement Initiative and administrative costs.
Zhuang,"Learning through an Expanded Arts Program, Inc.",Public School 128K Bensonhurst (21K128),132925233,10000,Funding for youth STEAM program in Council District 43 at PS 128.
Adams,"Legal Outreach, Inc.",,133214627,10000,"To support its Summer Law Institute, College Bound Program, and Alumni Support Program."
Menin,"Lenox Hill Neighborhood House, Inc.",Afterschool & Summer Camp Programs,131628180,15000,"To support the Afterschool & Summer Camp programs for low-income children on the East Side throughout the academic year with an emphasis on arts education, aquatics, offers specialty camps in dance, drama, music and visual arts, as well as 3 daily meals."
Brooks-Powers,"Lewis Howard Latimer Fund, Inc.",Tinker Lab - Council District 31,112983131,5000,Funding will support after-school STEAM programming and enrichment in Council District 31 through its Tinker Lab program.
Paladino,"Lewis Howard Latimer Fund, Inc.",Tinker Lab - Public School 129Q Patricia Larkin (25Q129),112983131,5000,Funds will support Tinker Lab Steam Program at 129Q Patricia Larkin (25Q129) in Council District 19.
Feliz,"Liga Caribe Baseball League AA, Inc.",Baseball - Council District 15,272264157,10000,Funding will go towards baseball programming in Council District 15.
Nurse,"Literacy (LINC), Inc.",Community Literacy Model - Council District 37,133911331,10000,Funds be used to support the Community Literacy Model programming in Council District 37.
Ayala,"Literacy (LINC), Inc.",Community Literacy Model - Council District 8,133911331,5000,To provide support for LINC's community literacy model in Council District 8.
Krishnan,"Literacy (LINC), Inc.",Council District 25,133911331,5000,To fund early and pre-literacy support for children.
Joseph,Little Essentials,Council District 40,275281758,5000,"Funding will support the health, safety, and well-being of children ages 0-5 living in poverty by providing urgently needed resources and parenting education to families in crisis."
Caban,"Loukoumi Make A Difference Foundation, Inc., The",Book Distribution & Education Program,465599131,5000,Funds will be used to support Loukoumi work in Council District 22 including book distribution and education program for children.
Banks,"Made in Brownsville, Inc d.b.a Youth Design Center, Inc.",Education & Creative Apprenticeship Program - Council District 42,810693987,20000,"Funds to provide hands-on training, mentorship, and career pathways in design, tech, and digital fabrication for emerging creatives in Council District 42."
Joseph,"Madison Square Boys & Girls Club, Inc.",Project Graduate - Council District 40,135596792,8000,"The goal of Project Graduate is to ensure that teens graduate high school college- ready, gain exposure to career opportunities, understand the basics of financial planning, and have a plan for after graduation."
Osse,Make the Road New York,,113344389,10000,Funding for youth civic engagement work in Council District 36.
Krishnan,Make the Road New York,TGNCIQ Justice Project,113344389,10000,"To support the TGNCIQ Justice Project, providing services and education for TGNCIQ immigrant youth."
Krishnan,Make the Road New York,Youth Power Project,113344389,20000,Funding will support Youth Power Project programming and services.
Nurse,Make the Road New York,Youth Power Project,113344389,20000,"Funds will support youth programming in Council District 37, including the Youth Power Project and the Student Success Center at Bushwick Campus Community School."
Joseph,Making the Impossible Possible,Financial & Trading Workshop - Council District 40,900797118,10000,Funds will be used to provide Financial and Trading Workshop (Stocks/Options/Crypto) to youth in Council District 40. Page 173 Appendix C: Youth Discretionary Council Member Legal Name of Organization - Program Name Tax ID Amount Purpose of Funds
Banks,"Man Up, Inc.",After School Mentoring & Job Training College Prep - Council District 42,030553092,5000,"Funds will be used to provide After School mentoring, summer camp, job training and more restorative justice programming in Council District 42."
Holden,Martin Luther School,Afterschool Learning Center - Council District 30,274445550,17000,Funds to support the Martin Luther School Afterschool Learning Center and afterschool programs.
Feliz,"Mary Mitchell Family and Youth Center, Inc.",Youth Programming - Council District 15,133385032,50000,Funds will support operations and programming at the Mary Mitchell Center.
Holden,"Maspeth Town Hall, Inc.",Afterschool Youth Program - Council District 30,237259702,5500,Funds to support afterschool youth programming in Council District 30.
Holden,"Maspeth Town Hall, Inc.",Community Park Day - Council District 30,237259702,5000,Funding for Community Park Day in Council District 30.
Holden,"Maspeth Town Hall, Inc.",Youth Programming - Council District 30,237259702,15000,"Funds to be used to support after school programming, activities, and summer programs in Council District 30."
Hanif,Mekimi,,550870419,5000,"To support therapeutic outings for cancer patients and their siblings, thereby providing them with special entertaining and reliving programs."
Vernikov,Mekimi,,550870419,5000,Funds will be used for therapeutic outings and emotional support events for sick children.
Felder,Mekimi,,550870419,23000,"Funds will be used for therapeutic events, outings trips and retreats for patients and siblings and volunteer training events."
Joseph,Mekimi,Council District 40,550870419,5000,"Funding will support operational costs of therapeutic events and outings for patients and siblings, while continuing to fight illnesses."
Williams,"Metropolitan Eagles Sports Club, Inc.",,113110973,5000,"Funding will cover costs associated with uniforms, equipment, supplies, training, and transportation in Council District 27."
Brooks-Powers,"Metropolitan Eagles Sports Club, Inc.",Council District 31,113110973,10000,"Funding will support operational needs, equipment and sports clinics for the youth of Council District 31."
Carr,"Mid Island Little League, Inc.",,237032781,10000,"Funding will be used for utilities, uniforms, equipment, Annual picnic costs and other event expenses."
Hanks,"Mid Island Little League, Inc.",Baseball & Softball Program,237032781,5000,Funding will support operating cost of the baseball and softball programs.
Schulman,"Midori Foundation, Inc.",Celebrate! Music - J.H.S. 157 Stephen A. Halsey (28Q157),133682472,5000,Funds to support the Celebrate! Music program including live artist presentations and interactive music workshops with teaching artists at J.H.S. 157 in Council District 29.
Holden,"Midori Foundation, Inc.",Public School 229Q (24Q229),133682472,5000,Funds to be used to support the music program at Public School 229Q (24Q229).
Ariola,"Midtown Management Group, Inc.",Performance - St. Franics de Sales,133192793,10000,Funds will be used to provide art/drama programming to the youth in Council District 32.
Ariola,"Midtown Management Group, Inc.",Performance - St. Helen's,133192793,10000,Funds will be used to provide art/drama programming to the youth in Council District 32.
Ariola,"Midtown Management Group, Inc.","St. Rose of Lima, Sacred Heart Catholic Academy & St. Thomas the Apostle Catholic Academy",133192793,20000,Funds will be used to provide art/drama programming to the youth in Council District 32.
Morano,"Minty Organization for the Performing Arts, Inc.",,464137962,5000,Funds will support educational programs for high school students. Page 174 Appendix C: Youth Discretionary Council Member Legal Name of Organization - Program Name Tax ID Amount Purpose of Funds
Salaam,"Miss Black American Princess, Inc.",,800117847,5000,"To provide mentorship and skills development through workshops on etiquette, self- esteem, college readiness, and civic engagement, empowering youth to complete high school and pursue higher education or vocational careers."
Banks,"Mo Better Jaguars Football, Inc.",Youth Sports League - Council District 42,113501430,5000,"Funds will be used for youth sports programming, Transportation, equipment, uniforms, in Council District 42."
Dinowitz,"Mosholu-Montefiore Community Center, Inc.",AmPark Amalgamated Houses Teen Center (Van Cortlandt Village),133622107,35000,Funding to support the Teen Center at AmPark Amalgamated Houses in Council District 11.
Riley,"Mosholu-Montefiore Community Center, Inc.",Edenwald Cornerstone,133622107,10000,Funds to be used to operate the Edenwald Cornerstone.
Abreu,"Mosholu-Montefiore Community Center, Inc.",Grant Cornerstone Teen Center - Council District 7,133622107,8250,Funding to support programming at the Grant Cornerstone Teen Center that serves over 100 teenagers in NYC housing spaces.
Riley,"Mosholu-Montefiore Community Center, Inc.",Gun Hill Cornerstone,133622107,10000,Funds to be used to operate the Gun Hill Cornerstone.
De La Rosa,"Mosholu-Montefiore Community Center, Inc.",Marble Hill Cornerstone,133622107,5000,"Funds will be used to purchase tablets, support MMCC's Youth and Community Programming and the Healthy Living Initiative."
Riley,"Mosholu-Montefiore Community Center, Inc.",Parkside Cornerstone,133622107,10000,Funds to be used to operate the Parkside Cornerstone.
Dinowitz,"Mosholu-Montefiore Community Center, Inc.",Teen Center,133622107,40000,Funding to support existing teen programming at MMCC Teen Center in Council District 11.
Vernikov,"Mothers Aligned Saving Kids (MASK), Inc.",,113495018,7000,"Funding for drug abuse programming, education and prevention."
Schulman,"Mouse, Inc.",AI Design League - A STEM Program,133973196,5000,"To support AI Design League in District 29, a full-semester program that guides students through the Human Centered Design process, computational thinking techniques, and AI to prototype apps that use technology to solve problems in their community."
Banks,"Mouse, Inc.",AI Design League - A STEM Program - Council District 42,133973196,6000,"Funds will go to support STEM programming, focusing on continuing support for AI design league and building out more STEAM programs throughout Council District 42."
Brooks-Powers,"Mouse, Inc.",Council District 31,133973196,5000,Funding to support STEM and computer science education curricula in Council District 31 schools.
Mealy,"Mouse, Inc.",Design League (STEM) Digital Inclusion & Literacy initiative,133973196,10000,Funds will support Design League (STEM) Digital Inclusion & Literacy initiative.
Zhuang,"Multiculture Center Kaleidoscope, Inc.",Community Outreach,820754173,10000,Funding for Multicultural performances and festivals throughout NYC to celebrate cultural heritage and promote inclusivity.
Powers,Muslim Community Network,,753163555,5000,Funding will support youth mentoring and operating expenses for Muslim Community Network.
Abreu,Muslim Community Network,Leadership Fellowship Program - Council District 7,753163555,5000,Funding to support the youth leadership program for Council District 7 students.
Brannan,Muslim Community Network,Youth Mentoring & Leadership Programming - Council District 47,753163555,5000,To support programming focused on building professional development and leadership skills for youth in Council District 47. Page 175 Appendix C: Youth Discretionary Council Member Legal Name of Organization - Program Name Tax ID Amount Purpose of Funds
Zhuang,"My Friends Place NY, Inc.",Youth Center,812883803,5000,Funding for The Youth Center offering free youth programs for immigrant families.
Brannan,"Narrows Community Theater, Inc.",Performing Arts Program for Youth - Council District 47,510167270,10000,To support educational performing arts programming for youth in Council District 47.
Lee,"National Alliance on Mental Illness of New York City, Inc.",,133077692,7500,Funds will be used to support NAMI's work with Council District 23 youth and their families.
Carr,National Lighthouse Museum,,134055215,5000,Funds will be used to support youth educational programs.
Ariola,National September 11 Memorial and Museum at the World Trade Center,Council District 32,611745872,6000,Funds will be used to provide free class trips for Council District 32 students.
Powers,"New Alternatives for Children, Inc.",,133149298,5000,Funding will support New Alternatives for Children foster parent recruitment and direct services in Council District 4.
Bottcher,"New Alternatives for Children, Inc.",Side by Side Learning Program,133149298,5000,Funds will be used to support the Side-by-Side Learning Program.
Salaam,New Harlem Renaissance,Council District 9,880926217,7500,"To empower youth through media and storytelling by providing training in podcasting, journalism, and digital production, fostering creativity, confidence, and mental well- being in District 9."
Hudson,"New Heights Youth, Inc.",College Bound & Brooklyn Community-Based Services - Council District 35,201903332,10000,"Funding to provide athletic, academic, and social emotional learning services to underserved and at-risk youth."
Zhuang,New York Academy of Sciences,Youth STEM Programs,131773640,10000,Funding for District 43 Youth STEM Programs for Grades 2-12 Enrichment Programs.
Powers,"New York Cares, Inc.",,133444193,5000,Funding will support year round volunteer service in Council District 4.
Menin,"New York Center for Children, The",,954502444,6000,To fund Counseling program within the district for abused children East 70th street.
Brewer,"New York Choral Society, Inc.",Season Performances & Community Engagement Programs,136103602,5000,"Funds will support community engagement programs in Council District 6, including workshops at performing arts high schools and free admission to productions."
Osse,New York City H2O,,453860014,5000,Funding for field trips for students in Council District 36.
Zhuang,New York City H2O,Community Cleanups & Lanternfly Workshops - Council District 43,453860014,5000,Funding to support School Programs in Council District 43.
Williams,New York City H2O,Council District 27,453860014,10000,To support youth programming in Council District 27.
Holden,New York City H2O,Council District 30,453860014,5000,Funds to be used to support assistance services for children and families including purchasing materials and supplies in Council District 30.
