Fund,Department,Control Officer,Department ID,Short Title,Link to Website,Department Description,Adopted 2015,Itemized 2015,Adopted 2016,Itemized 2016,Adopted 2017,Itemized 2017,Adopted 2018,Itemized 2018,Adopted 2019,Itemized 2019,Adopted 2020,Itemized 2020,Adopted 2021,Itemized 2021,Adopted 2022,Itemized 2022,Adopted 2023,Itemized 2023,Adopted 2024,Itemized 2024,Adopted 2025,Itemized 2025,Adopted 2026,Itemized 2026,Adopted 2027,Itemized 2027
CRIMINAL JUSTICE SERVICES,"Alternatives to Incarceration and Reentry Programs (Formerly Alternatives to Incarceration, Discharge Planning, and Diversion Programs)",Multiple agencies,73,"Alternatives to Incarceration and Reentry Programs (Formerly Alternatives to Incarceration, Discharge Planning, and Diversion Programs)",,"“Alternatives to Incarceration and Reentry Programs (Formerly Alternatives to Incarceration, Discharge Planning, and Diversion Programs)” — a CRIMINAL JUSTICE SERVICES discretionary initiative administered by Multiple agencies. FY2026 adopted: $19,962,000.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19962000,0,0,0
CRIMINAL JUSTICE SERVICES,Center for Court Innovation,MOCJ,74,Center for Court Innovation,,"“Center for Court Innovation” — a CRIMINAL JUSTICE SERVICES discretionary initiative administered by MOCJ. FY2015 adopted: $400,000.",400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CRIMINAL JUSTICE SERVICES,Child Advocacy Centers (Safe Horizon),MOCJ,75,Child Advocacy Centers (Safe Horizon),,"“Child Advocacy Centers (Safe Horizon)” — a CRIMINAL JUSTICE SERVICES discretionary initiative administered by MOCJ. FY2015 adopted: $500,000.",500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CRIMINAL JUSTICE SERVICES,Coalition Theaters of Color,DCLA,76,Coalition Theaters of Color,,"“Coalition Theaters of Color” — a CRIMINAL JUSTICE SERVICES discretionary initiative administered by DCLA. FY2019 adopted: $1,965,000.",0,0,1965000,0,0,0,0,0,1965000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CRIMINAL JUSTICE SERVICES,Cultural After-School Adventure (CASA),DCLA,77,Cultural After-School Adventure (CASA),,"“Cultural After-School Adventure (CASA)” — a CRIMINAL JUSTICE SERVICES discretionary initiative administered by DCLA. FY2019 adopted: $15,300,000.",0,0,8160000,0,0,0,0,0,15300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CRIMINAL JUSTICE SERVICES,Cultural Immigrant Initiative,DCLA,78,Cultural Immigrant Initiative,,"“Cultural Immigrant Initiative” — a CRIMINAL JUSTICE SERVICES discretionary initiative administered by DCLA. FY2019 adopted: $6,375,000.",0,0,3187500,0,0,0,0,0,6375000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CRIMINAL JUSTICE SERVICES,"DYCD, H+H Supports for Persons Involved in the Sex Trade",Unspecified agency,79,"DYCD, H+H Supports for Persons Involved in the Sex Trade",,"“DYCD, H+H Supports for Persons Involved in the Sex Trade” — a CRIMINAL JUSTICE SERVICES discretionary initiative administered by Unspecified agency. FY2025 adopted: $3,476,697.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3476697,0,3476697,0,0,0,0,0
CRIMINAL JUSTICE SERVICES,Discharge Planning,DYCD,80,Discharge Planning,,"“Discharge Planning” — a CRIMINAL JUSTICE SERVICES discretionary initiative administered by DYCD. FY2025 adopted: $9,450,000.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250000,0,350000,0,9450000,350000,0,0,0,0
CRIMINAL JUSTICE SERVICES,Diversion Programs,DYCD,81,Diversion Programs,,"“Diversion Programs” — a CRIMINAL JUSTICE SERVICES discretionary initiative administered by DYCD. FY2025 adopted: $2,525,000.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2525000,930000,2525000,0,2525000,2525000,0,0,0,0
CRIMINAL JUSTICE SERVICES,Domestic Violence and Empowerment (DoVE) Initiative,MOCJ,82,Domestic Violence and Empowerment (DoVE) Initiative,,"“Domestic Violence and Empowerment (DoVE) Initiative” — a CRIMINAL JUSTICE SERVICES discretionary initiative administered by MOCJ. FY2017 adopted: $6,305,000.",0,0,0,0,6305000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CRIMINAL JUSTICE SERVICES,Ghetto Film School (GFS) Accelerator Program Model,DCLA,83,Ghetto Film School (GFS) Accelerator Program Model,,"“Ghetto Film School (GFS) Accelerator Program Model” — a CRIMINAL JUSTICE SERVICES discretionary initiative administered by DCLA. FY2019 adopted: $75,000.",0,0,625000,0,0,0,0,0,75000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CRIMINAL JUSTICE SERVICES,Initiative to Address Sexual Assault,MOCJ,84,Initiative to Address Sexual Assault,,"“Initiative to Address Sexual Assault” — a CRIMINAL JUSTICE SERVICES discretionary initiative administered by MOCJ. FY2015 adopted: $300,000.",300000,300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CRIMINAL JUSTICE SERVICES,Initiative to Combat Sexual Assault,Multiple agencies,85,Initiative to Combat Sexual Assault,,"“Initiative to Combat Sexual Assault” — a CRIMINAL JUSTICE SERVICES discretionary initiative administered by Multiple agencies. FY2026 adopted: $4,160,000.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4210000,549750,4160000,4091000,4160000,4091000,4160000,4160000,0,0
CRIMINAL JUSTICE SERVICES,Innovative Criminal Justice Programs,Multiple agencies,86,Innovative Criminal Justice Programs,,"“Innovative Criminal Justice Programs” — a CRIMINAL JUSTICE SERVICES discretionary initiative administered by Multiple agencies. FY2026 adopted: $2,637,948.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2637948,2537948,2637948,2537948,2637948,2637948,2637948,2637948,0,0
CRIMINAL JUSTICE SERVICES,Justice Involved Supportive Housing (JISH) (Formerly Discharge Planning),DHMH,87,Justice Involved Supportive Housing (JISH) (Formerly Discharge Planning),,"“Justice Involved Supportive Housing (JISH) (Formerly Discharge Planning)” — a CRIMINAL JUSTICE SERVICES discretionary initiative administered by DHMH. FY2026 adopted: $2,095,639.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2095639,2095639,0,0
CRIMINAL JUSTICE SERVICES,"MOCJ, DYCD, H+H Supports for Persons Involved in the Sex Trade",Unspecified agency,88,"MOCJ, DYCD, H+H Supports for Persons Involved in the Sex Trade",,"“MOCJ, DYCD, H+H Supports for Persons Involved in the Sex Trade” — a CRIMINAL JUSTICE SERVICES discretionary initiative administered by Unspecified agency. FY2023 adopted: $4,434,697.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4434697,0,0,0,0,0,0,0,0,0
CRIMINAL JUSTICE SERVICES,SU-CASA,DCLA,89,SU-CASA,,"“SU-CASA” — a CRIMINAL JUSTICE SERVICES discretionary initiative administered by DCLA. FY2019 adopted: $3,315,000.",0,0,1020000,0,0,0,0,0,3315000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CRIMINAL JUSTICE SERVICES,Support for Victims of Human Trafficking,DYCD,90,Support for Victims of Human Trafficking,,"“Support for Victims of Human Trafficking” — a CRIMINAL JUSTICE SERVICES discretionary initiative administered by DYCD. FY2026 adopted: $1,075,000.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200000,0,1075000,900000,1075000,1000000,1075000,1075000,0,0
CRIMINAL JUSTICE SERVICES,Supportive Alternatives to Violent Encounters (SAVE),Multiple agencies,91,Supportive Alternatives to Violent Encounters (SAVE),,"“Supportive Alternatives to Violent Encounters (SAVE)” — a CRIMINAL JUSTICE SERVICES discretionary initiative administered by Multiple agencies. FY2017 adopted: $1,950,000.",0,0,0,0,1950000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CRIMINAL JUSTICE SERVICES,Supports for Persons Involved in the Sex Trade,Multiple agencies,92,Supports for Persons Involved in the Sex Trade,,"“Supports for Persons Involved in the Sex Trade” — a CRIMINAL JUSTICE SERVICES discretionary initiative administered by Multiple agencies. FY2026 adopted: $3,476,697.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3476697,3476697,0,0
CULTURAL AFFAIRS,Coalition Theaters of Color,DCLA,93,Coalition Theaters of Color,,"“Coalition Theaters of Color” — a CULTURAL AFFAIRS discretionary initiative administered by DCLA. FY2015 adopted: $1,000,000.",1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CULTURAL AFFAIRS,Cultural After-School Adventure (CASA),DCLA,94,Cultural After-School Adventure (CASA),,"“Cultural After-School Adventure (CASA)” — a CULTURAL AFFAIRS discretionary initiative administered by DCLA. FY2015 adopted: $7,100,000.",7100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CULTURAL AFFAIRS,Cultural Immigrant Initiative,DCLA,95,Cultural Immigrant Initiative,,"“Cultural Immigrant Initiative” — a CULTURAL AFFAIRS discretionary initiative administered by DCLA. FY2015 adopted: $1,500,000.",1500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CULTURAL ORGANIZATION,Coalition Theaters of Color,Multiple agencies,96,Coalition Theaters of Color,,"“Coalition Theaters of Color” — a CULTURAL ORGANIZATION discretionary initiative administered by Multiple agencies. FY2025 adopted: $5,715,000.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5715000,0,0,0,0,0
CULTURAL ORGANIZATION,Cultural After-School Adventure (CASA),Multiple agencies,97,Cultural After-School Adventure (CASA),,"“Cultural After-School Adventure (CASA)” — a CULTURAL ORGANIZATION discretionary initiative administered by Multiple agencies. FY2025 adopted: $17,340,000.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17340000,14680000,0,0,0,0
CULTURAL ORGANIZATION,Cultural Immigrant Initiative,Multiple agencies,98,Cultural Immigrant Initiative,,"“Cultural Immigrant Initiative” — a CULTURAL ORGANIZATION discretionary initiative administered by Multiple agencies. FY2025 adopted: $7,395,000.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7395000,6640000,0,0,0,0
CULTURAL ORGANIZATION,Ghetto Film School (GFS) Accelerator Program Model,DCLA,99,Ghetto Film School (GFS) Accelerator Program Model,,"“Ghetto Film School (GFS) Accelerator Program Model” — a CULTURAL ORGANIZATION discretionary initiative administered by DCLA. FY2025 adopted: $75,000.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75000,75000,0,0,0,0
CULTURAL ORGANIZATION,SU-CASA,DCLA,100,SU-CASA,,"“SU-CASA” — a CULTURAL ORGANIZATION discretionary initiative administered by DCLA. FY2025 adopted: $3,825,000.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3825000,0,0,0,0,0
CULTURAL ORGANIZATIONS,Bridge to Tomorrow,DOE,101,Bridge to Tomorrow,,"“Bridge to Tomorrow” — a CULTURAL ORGANIZATIONS discretionary initiative administered by DOE. FY2017 adopted: $1,150,000.",0,0,0,0,1150000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CULTURAL ORGANIZATIONS,"CONNECT, Inc. Community Empowerment Program",ACS,102,"CONNECT, Inc. Community Empowerment Program",,"“CONNECT, Inc. Community Empowerment Program” — a CULTURAL ORGANIZATIONS discretionary initiative administered by ACS. FY2016 adopted: $600,000.",0,0,600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CULTURAL ORGANIZATIONS,Child Mind Institute,DOE,103,Child Mind Institute,,"“Child Mind Institute” — a CULTURAL ORGANIZATIONS discretionary initiative administered by DOE. FY2017 adopted: $500,000.",0,0,0,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CULTURAL ORGANIZATIONS,Coalition Theaters of Color,Multiple agencies,104,Coalition Theaters of Color,,"“Coalition Theaters of Color” — a CULTURAL ORGANIZATIONS discretionary initiative administered by Multiple agencies. FY2026 adopted: $5,715,000.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5770000,0,5715000,0,0,0,5715000,0,0,0
CULTURAL ORGANIZATIONS,Community Schools,DOE,105,Community Schools,,"“Community Schools” — a CULTURAL ORGANIZATIONS discretionary initiative administered by DOE. FY2017 adopted: $1,225,000.",0,0,0,0,1225000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CULTURAL ORGANIZATIONS,Cultural After-School Adventure (CASA),Multiple agencies,106,Cultural After-School Adventure (CASA),,"“Cultural After-School Adventure (CASA)” — a CULTURAL ORGANIZATIONS discretionary initiative administered by Multiple agencies. FY2026 adopted: $17,340,000.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17340000,0,17340000,14860000,0,0,17340000,16060000,0,0
CULTURAL ORGANIZATIONS,Cultural Immigrant Initiative,Multiple agencies,107,Cultural Immigrant Initiative,,"“Cultural Immigrant Initiative” — a CULTURAL ORGANIZATIONS discretionary initiative administered by Multiple agencies. FY2026 adopted: $7,395,000.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7395000,0,7395000,6525000,0,0,7395000,6783000,0,0
CULTURAL ORGANIZATIONS,Domestic Violence and Empowerment (DoVE) Initiative,MOCJ,108,Domestic Violence and Empowerment (DoVE) Initiative,,"“Domestic Violence and Empowerment (DoVE) Initiative” — a CULTURAL ORGANIZATIONS discretionary initiative administered by MOCJ. FY2019 adopted: $9,305,000.",0,0,4680000,0,0,0,0,0,9305000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CULTURAL ORGANIZATIONS,Dropout Prevention and Intervention Initiative,DOE,109,Dropout Prevention and Intervention Initiative,,"“Dropout Prevention and Intervention Initiative” — a CULTURAL ORGANIZATIONS discretionary initiative administered by DOE. FY2017 adopted: $1,595,000.",0,0,0,0,1595000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CULTURAL ORGANIZATIONS,Educational Programs for Students,DOE,110,Educational Programs for Students,,"“Educational Programs for Students” — a CULTURAL ORGANIZATIONS discretionary initiative administered by DOE. FY2017 adopted: $2,975,000.",0,0,0,0,2975000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CULTURAL ORGANIZATIONS,Ghetto Film School (GFS) Accelerator Program Model,DCLA,111,Ghetto Film School (GFS) Accelerator Program Model,,"“Ghetto Film School (GFS) Accelerator Program Model” — a CULTURAL ORGANIZATIONS discretionary initiative administered by DCLA. FY2026 adopted: $75,000.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75000,75000,75000,75000,0,0,75000,0,0,0
CULTURAL ORGANIZATIONS,Immigrant Battered Women's Initiative,MOCJ,112,Immigrant Battered Women's Initiative,,"“Immigrant Battered Women's Initiative” — a CULTURAL ORGANIZATIONS discretionary initiative administered by MOCJ. FY2016 adopted: $1,000,000.",0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CULTURAL ORGANIZATIONS,Jill Chaifetz Helpline,DYCD,113,Jill Chaifetz Helpline,,"“Jill Chaifetz Helpline” — a CULTURAL ORGANIZATIONS discretionary initiative administered by DYCD. FY2017 adopted: $245,000.",0,0,0,0,245000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CULTURAL ORGANIZATIONS,LGBTQ Inclusive Curriculum,DOE,114,LGBTQ Inclusive Curriculum,,"“LGBTQ Inclusive Curriculum” — a CULTURAL ORGANIZATIONS discretionary initiative administered by DOE. FY2017 adopted: $155,000.",0,0,0,0,155000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CULTURAL ORGANIZATIONS,Legal Services for Domestic Violence Victims,HRA,115,Legal Services for Domestic Violence Victims,,"“Legal Services for Domestic Violence Victims” — a CULTURAL ORGANIZATIONS discretionary initiative administered by HRA. FY2016 adopted: $350,000.",0,0,350000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CULTURAL ORGANIZATIONS,Physical Education and Fitness,DOE/DYCD,116,Physical Education and Fitness,,"“Physical Education and Fitness” — a CULTURAL ORGANIZATIONS discretionary initiative administered by DOE/DYCD. FY2017 adopted: $1,925,000.",0,0,0,0,1925000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CULTURAL ORGANIZATIONS,Restorative Justice Program,DOE,117,Restorative Justice Program,,"“Restorative Justice Program” — a CULTURAL ORGANIZATIONS discretionary initiative administered by DOE. FY2017 adopted: $1,300,000.",0,0,0,0,1300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CULTURAL ORGANIZATIONS,SU-CASA,DCLA,118,SU-CASA,,"“SU-CASA” — a CULTURAL ORGANIZATIONS discretionary initiative administered by DCLA. FY2026 adopted: $3,825,000.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3315000,0,3825000,0,0,0,3825000,0,0,0
CULTURAL ORGANIZATIONS,Support for Educators,DOE,119,Support for Educators,,"“Support for Educators” — a CULTURAL ORGANIZATIONS discretionary initiative administered by DOE. FY2017 adopted: $12,744,500.",0,0,0,0,12744500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CULTURAL ORGANIZATIONS,Supportive Alternatives to Violent Encounters (SAVE),Multiple agencies,120,Supportive Alternatives to Violent Encounters (SAVE),,"“Supportive Alternatives to Violent Encounters (SAVE)” — a CULTURAL ORGANIZATIONS discretionary initiative administered by Multiple agencies. FY2019 adopted: $2,450,000.",0,0,0,0,0,0,0,0,2450000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CULTURAL ORGANIZATIONS,Urban Advantage,DOE,121,Urban Advantage,,"“Urban Advantage” — a CULTURAL ORGANIZATIONS discretionary initiative administered by DOE. FY2017 adopted: $3,500,000.",0,0,0,0,3500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CUNY,CUNY Advanced Certificate Program,CUNY,122,CUNY Advanced Certificate Program,,"“CUNY Advanced Certificate Program” — a CUNY discretionary initiative administered by CUNY. FY2015 adopted: $50,000.",50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CUNY,CUNY Prep,CUNY,123,CUNY Prep,,"“CUNY Prep” — a CUNY discretionary initiative administered by CUNY. FY2015 adopted: $2,700,000.",2700000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CUNY,Center for Puerto Rican Studies,CUNY,124,Center for Puerto Rican Studies,,"“Center for Puerto Rican Studies” — a CUNY discretionary initiative administered by CUNY. FY2015 adopted: $970,000.",970000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CUNY,City Council Merit-Based Scholarships,CUNY,125,City Council Merit-Based Scholarships,,"“City Council Merit-Based Scholarships” — a CUNY discretionary initiative administered by CUNY. FY2015 adopted: $10,915,000.",10915000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CUNY,City Council Merit-Based Scholarships – FIT,DOE,126,City Council Merit-Based Scholarships – FIT,,"“City Council Merit-Based Scholarships – FIT” — a CUNY discretionary initiative administered by DOE. FY2015 adopted: $185,000.",185000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CUNY,Creative Arts Team,CUNY,127,Creative Arts Team,,"“Creative Arts Team” — a CUNY discretionary initiative administered by CUNY. FY2015 adopted: $200,000.",200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CUNY,Dominican Studies Institute,CUNY,128,Dominican Studies Institute,,"“Dominican Studies Institute” — a CUNY discretionary initiative administered by CUNY. FY2015 adopted: $970,000.",970000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CUNY,Murphy Institute Center for Worker Education,CUNY,129,Murphy Institute Center for Worker Education,,"“Murphy Institute Center for Worker Education” — a CUNY discretionary initiative administered by CUNY. FY2015 adopted: $100,000.",100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CUNY,NYC Food Policy Center at Hunter College,CUNY,130,NYC Food Policy Center at Hunter College,,"“NYC Food Policy Center at Hunter College” — a CUNY discretionary initiative administered by CUNY. FY2015 adopted: $200,000.",200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CUNY,Results Based Accountability for Council Initiatives,CUNY,131,Results Based Accountability for Council Initiatives,,"“Results Based Accountability for Council Initiatives” — a CUNY discretionary initiative administered by CUNY. FY2015 adopted: $500,000.",500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Children’s Services,Adult Literacy Initiative,DYCD,132,Adult Literacy Initiative,,"“Adult Literacy Initiative” — a Children’s Services discretionary initiative administered by DYCD. FY2020 adopted: $4,000,000.",0,0,0,0,0,0,6000000,0,0,0,4000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Children’s Services,Census 2020 Outreach,DYCD,133,Census 2020 Outreach,,"“Census 2020 Outreach” — a Children’s Services discretionary initiative administered by DYCD. FY2020 adopted: $14,000,000.",0,0,0,0,0,0,0,0,0,0,14000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Children’s Services,City’s First Readers,DYCD/NYPL/BPL/QBPL,134,City’s First Readers,,"“City’s First Readers” — a Children’s Services discretionary initiative administered by DYCD/NYPL/BPL/QBPL. FY2021 adopted: $3,904,900.",0,0,0,0,0,0,0,0,0,0,0,0,3904900,0,0,0,0,0,0,0,0,0,0,0,0,0
Children’s Services,Communities of Color Nonprofit Stabilization Fund,DYCD,135,Communities of Color Nonprofit Stabilization Fund,,"“Communities of Color Nonprofit Stabilization Fund” — a Children’s Services discretionary initiative administered by DYCD. FY2020 adopted: $3,700,000.",0,0,0,0,0,0,3700000,0,0,0,3700000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Children’s Services,Digital Inclusion and Literacy Initiative,DYCD,136,Digital Inclusion and Literacy Initiative,,"“Digital Inclusion and Literacy Initiative” — a Children’s Services discretionary initiative administered by DYCD. FY2020 adopted: $3,060,000.",0,0,0,0,0,0,3060000,0,0,0,3060000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Children’s Services,Discretionary Child Care,DOE,137,Discretionary Child Care,,"“Discretionary Child Care” — a Children’s Services discretionary initiative administered by DOE. FY2021 adopted: $4,900,856.",0,0,0,0,0,0,0,0,0,0,0,0,4900856,0,0,0,0,0,0,0,0,0,0,0,0,0
Children’s Services,"Diversity, Inclusion and Equity in Tech Initiative",Multiple agencies,138,"Diversity, Inclusion and Equity in Tech Initiative",,"“Diversity, Inclusion and Equity in Tech Initiative” — a Children’s Services discretionary initiative administered by Multiple agencies. FY2020 adopted: $700,000.",0,0,0,0,0,0,700000,0,0,0,700000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Children’s Services,LGBT Community Services,DYCD,139,LGBT Community Services,,"“LGBT Community Services” — a Children’s Services discretionary initiative administered by DYCD. FY2020 adopted: $3,725,000.",0,0,0,0,0,0,0,0,0,0,3725000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Children’s Services,Social Justice Postgraduate Fellowship,DCAS,140,Social Justice Postgraduate Fellowship,,"“Social Justice Postgraduate Fellowship” — a Children’s Services discretionary initiative administered by DCAS. FY2018 adopted: $900,000.",0,0,0,0,0,0,900000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
