member,organization,program,ein,amount,purpose
Rivera,"New York Giants Youth Baseball Club, Inc.",,464741266,5000,Funds will support New York Giant's programs and operations.
Bottcher,"New York Junior Tennis League, Inc.",,237442256,5000,Funds to provide free Community Tennis & Educational program to NYC youth.
Brannan,"New York Junior Tennis League, Inc.",,237442256,5000,To fund the community tennis programs in Council District 43.
Narcisse,"New York Junior Tennis League, Inc.",,237442256,5000,Funding to provide tennis training and activities for youth in Council District 46.
Moya,"New York Junior Tennis League, Inc.",Community Tennis Program,237442256,5000,To fund their Community Tennis Program for youth from Council District 21.
Salamanca,"New York Junior Tennis League, Inc.",Community Tennis Programming,237442256,20000,Funds will go to support programming in Council District 17 - Crotona Park.
Brewer,"New York Junior Tennis League, Inc.",Community Tennis Programs,237442256,2500,Funds will be used to support Community Tennis Programs.
Sanchez,"New York Junior Tennis League, Inc.",Community Tennis Programs - Council District 14,237442256,5000,"To provide all services at no cost to the participants, providing the coaches and the equipment needed for children in District 14."
Riley,"New York Junior Tennis League, Inc.",Council District 12,237442256,20000,Funds to be used for tennis programs and clinics in Council District 12.
Farias,"New York Junior Tennis League, Inc.",Council District 18,237442256,5000,Funds will support Community Tennis & Educational programs for NYC youth within Council District 18.
Rivera,"New York Junior Tennis League, Inc.",Council District 2,237442256,10000,Funds will support New York Junior Tennis League's programs and operations.
Lee,"New York Junior Tennis League, Inc.",Council District 23,237442256,14000,To fund Community Tennis and Educational programs in Council District 23.
Gennaro,"New York Junior Tennis League, Inc.",Council District 24,237442256,12500,Funding will support the expenses associated with providing free tennis lessons for children.
Holden,"New York Junior Tennis League, Inc.",Council District 30,237442256,15000,Funds to be used for tennis clinics in Council District 30.
Joseph,"New York Junior Tennis League, Inc.",Council District 40,237442256,10000,Funding to provide free recreational tennis and educational programs for beginner and intermediate players in Council District 40.
Barron,"New York Junior Tennis League, Inc.",Council District 42,237442256,10000,Funding to support operating expense costs for community tennis sport programming in Council District 42.
Louis,"New York Junior Tennis League, Inc.",Council District 45,237442256,7000,"Funding will support free recreational tennis and educational programs for beginner and intermediate youth players in Council District 45 throughout the year. The funds will also be used to foot the cost of special events, team tournaments."
Menin,"New York Junior Tennis League, Inc.",Council District 5,237442256,10000,"To provide free tennis programs for players, ages 5-18 years from Council District 5."
Borelli,"New York Junior Tennis League, Inc.",Council District 51,237442256,5000,Funding will support community tennis program in Council District 51.
Hanif,"New York Road Runners, Inc.",,132949483,3500,"Funding to support the Rising New York Road Runners program, including curriculum materials/equipment, outreach and fitness events. Page 181 Appendix C: Youth Discretionary"
Powers,"New York Road Runners, Inc.",,132949483,5000,Funding will support running-based youth development and health programs for New York City school-aged children.
Brewer,"New York Road Runners, Inc.",Fitness Program,132949483,5000,Funding to support Fitness Program for NYC School Children.
Brewer,"New York Sun Works, Inc.",Hydroponic Classrooms,200670312,5000,"Funds will support Hydroponic Classrooms for STEM, Climate, and Sustainability Education."
Moya,"New York Sun Works, Inc.","Hydroponic Classrooms, Programming & Events - Council District 21",200670312,10000,"To support Hydroponic classrooms, comprehensive grade-specific year round science curriculum, teacher training & mentoring support, weekly equipment maintenance support, harvest program, and community engagement support for Council District 21 students.."
Vernikov,"New York United Jewish Association, Inc.",,262647383,5000,Funding to support educational and youth programming and activities.
Louis,"New York United Jewish Association, Inc.",Girls Enrichment Program & Back to School Street Fair - Council District 45,262647383,5000,"Funds will support the ""Girls Enrichment Program,"" which provides training and recreation in gymnastics, swimming, dance and arts and crafts; funds will also support the ""Back to School Street Fair""."
Brannan,"NIA Community Services Network, Inc.",,112697931,31000,Funds will be used to support Community Programming in Council District 43.`
Yeger,"NIA Community Services Network, Inc.",,112697931,7000,Funds will be used for after-school programming to include an array of cultural arts enrichment activities and exposure.
Hanif,"NIA Community Services Network, Inc.",Council District 39,112697931,9500,Funding to support NIA general operating expenses of youth programming.
Riley,"North Bronx Youth Sports Association, Inc.",,510500030,10000,Funds will support recreational after school programming for Council District 12.
Ayala,"Northside Center for Child Development, Inc.",After-School & Summer Programs,131656679,5000,To provide funding to support Northside's after school and summer programming.
Rivera,Notre Dame School of Manhattan,Summer Camp,131782481,5000,Funds will support Notre Dame's summer camp.
Ariola,"NY Softball, Inc.",,453276015,5000,"Funds will be used for staff, training and insurance and to purchase uniforms and equipment."
Hanks,NYC Arts Cypher,M.U.R.A.L. Program,571229930,5000,Funds will support the M.U.R.A.L. Program.
Ung,"NYC First, Inc.",Robotics Leagues & STEM Programs,462754933,5000,To support STEM education programs and youth robotics leagues in Council District 20 schools.
Moya,"NYC Kids RISE, Inc.",Program & Workshops - Council District 21,814526739,10000,"Funding to support the college and wealth building program in Council District 21. Cabán NYC Kids RISE, Inc. - Scholarship Program"
,"Funding to support the college and wealth building program in Council District 21. Cabán NYC Kids RISE, Inc.",Scholarship Program,814526739,8500,Funds will be used to support the operational and/or the administrative costs associated with college savings plan for students.
Brooks-Powers,Ocean Bay Community Development Corporation,Council District 31,841622031,10000,Funding will be used to enable OBCDC to support Youth Job Readiness programming & services in Council District 31.
Carr,"On Your Mark, Inc.",,133128315,5000,Funds will be used for the operating cost to support the recruitment and training of local high school and college students to work with children with developmental disabilities.
Borelli,"On Your Mark, Inc.",Project Teamwork,133128315,5000,Funding to support Project Teamwork program.
Ariola,"One Stop Richmond Hill Community Center, Inc.",,680602829,31500,Funds will support after school (in person or online) science and computer technology video conferencing program for students in grades 3 to 5 within Council District 32. Page 182 Appendix C: Youth Discretionary
Stevens,"Opportunities for a Better Tomorrow, Inc.",Youth Education & Job Training - Council District 16,112934620,5000,"Funds will be used to support OBT's Youth Education Job Training program in Council District 16 which provides youth with job and career readiness programming including workshops on networking, public speaking, debate as well as necessary certifications. Gutiérrez Opportunities for a Better Tomorrow, Inc. - Youth Education & Job Training Program"
,"Funds will be used to support OBT's Youth Education Job Training program in Council District 16 which provides youth with job and career readiness programming including workshops on networking, public speaking, debate as well as necessary certifications. Gutiérrez Opportunities for a Better Tomorrow, Inc.",Youth Education & Job Training Program,112934620,10000,Funding will support OBT's signature program to provice a pathway for out-of-school and work youth to earn a diploma and enter the workforce.
Restler,"Opportunities for a Better Tomorrow, Inc.",Youth Education & Job Training Program - Council District 33,112934620,3500,Funds will be used to support job training and self-sufficiency of foster youth or youth aged out of care in Council District 33.
Krishnan,"Osborne Association, Inc., The",,135563028,8000,To support program aimed at helping incarcerated youth maintain family ties to help reduce recidivism.
Brewer,"P.S. 75 Parent-Teacher Association, Ltd.",Afterschool Program for students - Public School 75M (03M075),133497284,10000,Funds will support the Public School 75M (03M075) Afterschool program.
Vernikov,"Pakistani American Youth Organization, Inc.",,474022872,15000,"Funding to provide educational, environmental, cultural, health and sports activities for youth in the community."
Louis,"Pakistani American Youth Organization, Inc.",Council District 45,474022872,10000,Funds will be used to support the P.O.W.E.R program in Council District 45.
Farias,Parkchester Little League,,136162741,8500,"Funding to support operational expenses associated with Little League Baseball, including but not limited to league uniforms, baseball equipment, trophies, field maintenance equipment and the rental cost for the use the gymnasium and baseball field. Ossé Partnership with Children, Inc."
,"Funding to support operational expenses associated with Little League Baseball, including but not limited to league uniforms, baseball equipment, trophies, field maintenance equipment and the rental cost for the use the gymnasium and baseball field. Ossé Partnership with Children, Inc.",,135596751,2500,Funding for mental health counselors and staff for student support services at BK Emerging Leaders Academy.
Adams,"Pearls & Ivy Foundation of Queens, Inc.",Youth Leadership Program,454427316,8000,Funds will support Youth Leadership Program.
Brooks-Powers,Peninsula Preparatory Academy Charter,Council District 31,861106640,10000,Funding will support virtual after-school intervention programs to support educational enrichment in Council District 31.
Powers,"Per Scholas, Inc.",,043252955,5000,Funding will support costs of IT Workforce Training program for participants.
Sanchez,"Per Scholas, Inc.",New York Tech Training Program,043252955,5000,"To offer no-cost, bootcamp-style training that prepares Council District 14 residents without the resources to independently enter the tech field for high-growth careers in tech."
Hanks,Phenomenal Women Association Inc.,College Preparedness Program,821140347,5000,Funding will assist in college readiness for residents in the 49th Council District.
Stevens,"Phipps Neighborhoods, Inc.",Digital Inclusion Program - Council District 16,132707665,15000,Funds will support Digital Inclusion STEAM program at schools in Council District 16.
Farias,"Phipps Neighborhoods, Inc.",Soundview Cornerstone,132707665,11500,Funds will support Phipps Neighborhoods STEAM Club at the Soundview Cornerstone.
Rivera,"Phipps Neighborhoods, Inc.",Youth Programs & Services,132707665,10000,Funds will support Phipps Neighborhood's youth services programs and operations.
Jordan,"Playing on The Edge Basketball Program, Inc.",Harlem Basketball,800964118,5000,"Funds will be used for basketball supplies such as basketballs, uniforms, heavy duty ropes and dribble sticks; all programing in the bounds of Council District 9. Page 183 Appendix C: Youth Discretionary"
Williams,"Police Athletic League, Inc.",,135596811,5000,Funds will be used to purchase supplies and cover costs associated with youth recreation days and signature street games programming and activities.
Hanks,"Police Athletic League, Inc.",Community Youth Recreation Days,135596811,5000,Funds will support the PAL Community Youth Recreation Days program.
Farias,"Police Athletic League, Inc.",Council District 18,135596811,6500,Funds will support PAL Community Youth Recreation Days in Council District 18 in conjunction with the Council District office.
Brooks-Powers,"Police Athletic League, Inc.",Council District 31,135596811,5000,Funding will support Community Youth Recreation Days and sports activities at Goldie Maple Academy in Council District 31.
Carr,"Police Athletic League, Inc.",Council District 50,135596811,5000,Funding to support sports for youth in Council District 50.
Ayala,"Police Athletic League, Inc.",Wagner Houses,135596811,5000,"To provide funding to support sports tournament for youth in Council District 8, including a basketball skill-building clinic followed by games with referees, t-shirts, and awards."
Feliz,"Police Athletic League, Inc.",Webster PAL,135596811,20000,Funds will support youth-NYPD engagement activities.
Brewer,"Positive Influence, Inc.",,562519776,1000,Funds will be used to support sports and after school youth programming.
Sanchez,"PowerMyLearning, Inc.",Digital Learning Programs - Council District 14,133935309,30000,Funds will be used to support academic programming in District 14 schools.
Rivera,"PowerPlay NYC, Inc.",,134045021,3000,Funds will support PowerPlay's programs and operations.
Hanks,"PowerPlay NYC, Inc.",STARS Program,134045021,5000,Funds will support the STARS Program in Council District 49.
Adams,"Prime Time Sports & Arts, Inc.",Prime Time Sports - Council District 28,463622261,5000,"Funds will support youth sports, clinic and youth leadership in Council District 28."
Barron,Progressive Youths Soccer Club,Council District 42,272272990,15000,Funding to support operating expense costs for community soccer sport programming in Council District 42.
Lee,Project Witness,,113456787,2000,"Funding to support Project H.E.A.R.T. which provides a Holocaust curriculum for students, including teacher workshops to facilitate programming/presentations."
Vernikov,Project Witness,,113456787,5000,Funding to support educational programing teaching Holocaust awareness and a message of tolerance to all mankind.
Marte,"PS 184M Shuang Wen School Parent Association, Inc.",,815283837,7000,This funding will support enrichment activities for the students of PS184 Shuang Wen School
Hanks,PTA PS 59 The Harbor View School,,463853265,2500,Funds will support field trips for the students of Public School 59R.
Powers,"Publicolor, Inc.",Next Steps College Prep Programming,133912768,5000,Funding will support Next Steps College and career preparation programming in Council District 4.
Holden,"QSAC, Inc.",,112482974,5000,"Funds to be used for support services and programming for children and adults with autism. Gutiérrez Quebradillas Baseball Organization, Inc."
,"Funds to be used for support services and programming for children and adults with autism. Gutiérrez Quebradillas Baseball Organization, Inc.",,450491693,7500,"To support a youth baseball program. Funding will be used to pay for sports equipment, educational/training materials and umpire costs."
Won,Queen of Angels RC Church,Youth Programming,111723787,5000,Funds will be used for the youth programming at the center.
Brooks-Powers,Queens Alumnae Chapter Delta Sigma Theta,College Program - Council District 31,166098017,3000,Funding will support activities supporting youth interested in attending college in District Council 31.
Brooks-Powers,Queens Alumnae Chapter Delta Sigma Theta,Council District 31,166098017,3000,Funds will be used to plan and implement activities to support African American males. Page 184 Appendix C: Youth Discretionary
Schulman,"Queens Community House, Inc.",Council District 29,112375583,24000,Funding to support after-school programming and activities for youth and families in CD 29.
Krishnan,"Queens Community House, Inc.",LGBTQ Youth Programming,112375583,12500,To support operating expenses of the center and programming/services for LGBTQ teens.
Gennaro,"Queens Community House, Inc.",Pomonok After-School Program,112375583,57000,Funding to support QCH Pomonok After School program: Extended hours for working parents till 7PM.
Gennaro,"Queens Community House, Inc.",Pomonok Summer Camp - COMPASS,112375583,8000,Funding to support operation expenses associated with after-school and summer camp programming.
Schulman,"Queens Community House, Inc.",Support LGTBQ Youth @ Generation Q,112375583,10000,Funding to support programming and services for LGTBQ Youth at Generation Q in Council District 29.
Brooks-Powers,Queens Law Associates Not-For-Profit Corporation,Council District 31,270364845,5000,Funding will support after-school initiatives in Council District 31.
Hudson,"Quest Youth Organization, Inc.",New Stars in the Music Galaxy - District 35,550858436,5000,"Funding to support weekly instrumental, voice, and theory lessons and other operating costs for the youth in Council District 35."
Bottcher,"Rauschenbusch Metro Ministries, Inc.",,133859713,5000,To help fund general operations for free after-school program for students in Hell's Kitchen.
Feliz,"Reach Out and Read of Greater New York, Inc.",Council District 15,134080045,12500,Funds will be used to support book distribution and literacy services in District 15.
Adams,Recreational Inner-City Sports & Education (R.I.S.E.),Community Programming @ MS72Q,113168473,8000,"Funds will support afterschool recreational and educational programming. Avilés Red Hook Art Project, Inc. - Arts Leadership Council - Council District 38"
,"Funds will support afterschool recreational and educational programming. Avilés Red Hook Art Project, Inc.",Arts Leadership Council - Council District 38,266658925,5000,Funds will provide programming and services to support students transitioning out of high school.
Brannan,"Remax Public Recreation Center, Inc.",,464229574,5000,Funding to support the Active Youth Sports Program (RAYS) offered on weekend and after-school hours for youth age 5-18 in Council District 43.
Krishnan,"Renaissance Charter School, The",Teens for Racial and Ethnic Awakening (TREA),113550391,7500,"To fund staffing and program materials and supplies for Teens for Racial and Ethnic Awakening (TREA), a program run for teens by teens."
Carr,"Richard Willis Memorial Fund, Inc., The",,133949376,5000,"Funds will be used to pay for T-shirts, Trophies, Whistles, Souvenirs, insurance and rental of the facility for the Richard Willis Memorial 3 on 3 Tournament."
Carr,"Richmond County Youth Complex, Inc.",,205857329,5000,"Funds will be used for utilities, equipment, uniforms, field maintenance including safety and equipment upgrades."
Dinowitz,"Riverdale Neighborhood House, Inc.",Teen Program,131740024,50000,"To support and expand the RNH Teen Center, a free after-school program for Bronx youth ages 13-18."
Dinowitz,"Riverdale Neighborhood House, Inc.",Youth Market,131740024,25000,Funds will be used to support the Youth Market.
Adams,"Rochdale Village Social Services, Inc.",Academic Success Tutoring Program,113397470,18000,"Funds will support academic tutoring and recreational programming at the RV Community Center,"
Ariola,"Rockaway Artists Alliance, Inc.",,113217121,17500,"Funds will be used to bring art and cultural programing to the Rockaway Peninsula. Cabán Roman Catholic Church of Corpus Christi, Borough of Queens, City of New York - Basketball League"
,"Funds will be used to bring art and cultural programing to the Rockaway Peninsula. Cabán Roman Catholic Church of Corpus Christi, Borough of Queens, City of New York",Basketball League,111666228,5000,Funds will be used to defray the costs of the basketball league.
Won,"Roman Catholic Church of Corpus Christi, Borough of Queens, City of New York",Youth Sports Programming,111666228,5000,"Funding to support youth sports programming including Catholic Youth Organization registration expenses, basketball supplies, uniforms, and for facility maintenance. Page 185 Appendix C: Youth Discretionary"
Brannan,Roman Catholic Church of Our Lady of Perpetual Help,Soccer League,111666873,10000,"To fund the costs of uniforms, equipment, field maintenance, and other expenses required in running the soccer program. Avilés Roman Catholic Church of Our Lady of Perpetual Help - Soccer League - Council District 38"
,"To fund the costs of uniforms, equipment, field maintenance, and other expenses required in running the soccer program. Avilés Roman Catholic Church of Our Lady of Perpetual Help",Soccer League - Council District 38,111666873,5000,"Funds will be used to help defray the costs of maintaining the soccer field, purchasing soccer equipment - goals, paint, balls, flags and training equipment, uniforms and awards."
Holden,Roman Catholic Church of St. Margaret,Youth Programs,111723800,10000,"Funds to be used for operational expenses including equipment purchases, referee costs, outreach, uniforms and gym rentals and expenses associated with theatre production including cost of performance/copyrights, stage equipment and prop purchases."
Ariola,Roman Catholic Church of the Holy Child Jesus in the Borough of Queens in the City of New York,Teen Drama Group,111639802,5000,"Funding to support Teen Drama Group programs, supplies and activities."
Adams,Rosedale Jets Football Association,,113401835,2000,"Funds will support the cost of uniforms, fees, and operational expenses."
Williams,Rosedale Jets Football Association,,113401835,9500,"Funding will cover costs associated with Football and Cheerleading Camp, including transportation, supplies, equipment and meals."
Brooks-Powers,Rosedale Jets Football Association,Council District 31,113401835,10000,"Funding to support costs associated with Football Camps, transportation and other needs."
Gennaro,"Row New York, Inc.",,113632924,5000,Funding to support programming in public schools in Council District 24.
Louis,Rugby Deliverance Tabernacle,Council District 45,113304088,5000,"Purpose of funds will be utilized to provide services to youth for seeking services for GED review and testing, basic computer training, mentoring and counseling."
Holden,Sacred Heart Youth Program,,111666876,5000,"Funds to be used to support the youth sports program including the cost of uniforms, equipment, league costs, officials and facilities."
Paladino,Saint Mary's Hospital for Children,Farm to Table Program,111679599,5000,Funding will support the farm to table program and associated expenses.
Holden,"Salvatore LaRussa Dance Company, Inc.",,320119937,5000,"Funds to be used to support general operating expenses associated with various dance classes including uniforms, space rentals, advertising and program supplies."
Holden,"Samaritans of New York, Inc.",,133164464,5000,Funds to be used for suicide prevention services for youth and adults.
Kagan,SAMI Sephardic American Mizrahi Initiative,Leadership Institute,861569480,5000,"Funding will support programming on college campuses and communities revolving around organizing students clubs, mentorship, student support groups, leadership training, and community organizing."
Lee,"Samuel Field YM & YWHA, Inc.",,113071518,6000,Funding to support services for Council District 23 children with Autism Spectrum Disorder (ASD) and their families.
Paladino,"Samuel Field YM & YWHA, Inc.",Services for Children with Autistic Spectrum Disorder,113071518,12500,Funding to support Children with Autistic Spectrum Disorder.
Schulman,"Samuel Field YM & YWHA, Inc.",Support Our Youth,113071518,22500,"To support program activities include social, recreational, educational, and health related program; stay well exercise, nutrition and medication screening; support groups for bereavement; mental health counseling; transportation."
Holden,School Sisters of Notre Dame Educational Center,,651217975,5000,"Funds to be used to support operating costs associated with GED/HSE, ESL, job readiness, computer classes and workshops. Page 186 Appendix C: Youth Discretionary"
Krishnan,SCO Family of Services,LGBTQ Youth Programs,112777066,5000,To fund educational and vocational programming emphasizing targeted support for LGBTQ youth.
Kagan,"Sephardic Community Youth Center, Inc.",Youth services,112567809,7000,Funds will be used to support Sephardic Community Youth Center programming and services.
Vernikov,Shaare Zion Congregation,,111735956,5000,Funds will be used to support the children’s library and after school programs.
Kagan,Shaare Zion Congregation,Cultural Program,111735956,5000,Funds will be used for Cultural programs.
Paladino,Shannon Gaels Gaelic Football Club,Gaelic Football & Hurling,272354756,7500,"Funding will cover costs for uniforms, equipment, supplies, tournament entry costs, space rental, insurance and various other expenses in Council District 19."
Abreu,"Sheltering Arms Children and Family Services, Inc.",,133709095,5000,Funding for the afterschool program at MS28 Urban Assembly in Council District 7.
Williams,"Sheltering Arms Children and Family Services, Inc.",,133709095,6000,"Funding will support comprehensive youth civic engagement and social action programs at the center, including hands-on workshops that bring in local leaders and experts, a youth leadership council, and training for both youth and staff."
Gennaro,"Sheltering Arms Children and Family Services, Inc.",Community Youth Center,133709095,5000,"Funds to enrich programming Community Youth Center located in Jamaica; including counseling and support, educational and job readiness workshops, college discovery programs, LGBTQ support groups, plus arts and media activities."
Hanif,Shema Kolainu,Hear Our Voices,113503085,20000,Funds to cover the costs of music and physical education programs for young people on the autism spectrum.
Yeger,Shema Kolainu,Hear Our Voices,113503085,10000,Funding to support parent/educator training for caregivers to young people on the autism spectrum.
Kagan,"Shorefront YM-YWHA of Brighton-Manhattan Beach, Inc.",After-School Program,113070228,5000,Funds will be used After School Program for Children with Autism ages 5 and 14.
Joseph,"Simon Wiesenthal Center, Inc.",,953964928,8000,"Funds will be used to support Combat Hate, a dynamic, 50 minute classroom workshop that engages middle and high school students in critical thinking for decoding and rejecting online hate."
Powers,"Simon Wiesenthal Center, Inc.",,953964928,5000,Funding will support Combat Hate workshops in Council District 4 schools.
Brewer,"Simon Wiesenthal Center, Inc.",Combat Hate: Digital Empowerment Workshop,953964928,4000,Funds will support Digital Empowerment Workshop for Schools.
Kagan,"Simon Wiesenthal Center, Inc.",Digital Empowerment Workshop,953964928,5000,Funds will be used to create workshops that engages middle and high school students in critical thinking for decoding and rejecting online hate.
Hanif,"Singing Winds, Inc., The",,463805192,8000,Funding for playground activities.
Joseph,"Society for Haitian Research, Inc.",,113439457,6000,"Funds will support radio program, young people will receive training on how to share information with the community."
Louis,"Society for Haitian Research, Inc.",Council District 45,113439457,7000,Funds will support the Youth Development Through Civic Education Radio Program.
Powers,Society of the Third Street Music School Settlement,,135596825,5000,Funding will support programming and arts education at the Third Street Music School.
Rivera,Society of the Third Street Music School Settlement,Campos Plaza,135596825,8000,"Funds will support Third Street Music School's programs and operations at Campos Plaza. Page 187 Appendix C: Youth Discretionary Ossé Songs of Solomon: An Inspirational Ensemble, Inc."
,"Funds will support Third Street Music School's programs and operations at Campos Plaza. Page 187 Appendix C: Youth Discretionary Ossé Songs of Solomon: An Inspirational Ensemble, Inc.",,134195889,5000,Funding for the operations and staffing of the Summer Arts Conservatory program.
Menin,Sophie Gerson Healthy Youth,,462977659,5000,Funds will be used to support youth programming.
Ung,South Asian Council for Social Services,Youth Services,113632920,5500,To support operational costs for the year-round youth internship and summer youth leadership programs.
Krishnan,"South Asian Youth Action, Inc.",,133943630,15000,"To fund academic support, leadership development, college readiness and enrichment opportunities."
Hanif,"South Asian Youth Action, Inc.",After-School Program - Public School 230K (15K230),133943630,11500,Funding to support after-school programming at P.S. 230K (15K230).
Lee,"South Asian Youth Action, Inc.",Irwin Altman Middle School 172Q (26Q172),133943630,9000,Funds to support programming for the students of Irwin Altman MS 172 in Council District 23.
Schulman,"South Asian Youth Action, Inc.",Programming for High School and College Youth,133943630,10000,"Funding to support high school and college youth programming and activities including leadership development, mentorship, college access/success programs, and enrichment activities for residents of Queens and Council District 29"
Adams,"South Asian Youth Action, Inc.",Public School/Middle School 124Q (27Q124),133943630,20000,"Funds will support the SAYA Afterschool program at PS/MS124Q. Cabán South Asian Youth Action, Inc. - SAYA Youth Development Programming Youth"
,"Funds will support the SAYA Afterschool program at PS/MS124Q. Cabán South Asian Youth Action, Inc.",SAYA Youth Development Programming Youth,133943630,3500,Funds will be used to support SAYA programming at Our World Neighborhood Charter School in Astoria.
Ayala,"South Bronx United, Inc.",Recreational Soccer Program - Patterson Park,264064041,10000,To provide funds to support recreational soccer programming for Mott Haven youth at Patterson Park.
Barron,Southern Community Development Corporation,Council District 42,800440647,10000,Funding to support operating expense costs for community youth after school programming.
Williams,"Springfield Rifles & Riflettes Youth Sports, Inc.",,237269660,5000,"Funding to support costs associated with uniforms, League and Referee Fees, Travel, Training Books, Equipment, & Insurance."
Brooks-Powers,"Springfield Rifles & Riflettes Youth Sports, Inc.",Council District 31,237269660,7000,"Funding to support youth football and cheerleading teams, including equipment, league and referee fees, travel, insurance and training materials. Gutiérrez St. Nick's Alliance Corporation - Connect for Success"
,"Funding to support youth football and cheerleading teams, including equipment, league and referee fees, travel, insurance and training materials. Gutiérrez St. Nick's Alliance Corporation",Connect for Success,510192170,10000,"To support Connect for Success, an attendance intervention program offered in partnership with the High School for Enterprise, Business and Technology (EBT), Brooklyn. Services include: attendance monitoring; counseling; documentation and outreach."
Brannan,St. Patrick's Church,Sports Program,111631818,1000,Funds will be used to support the Sports Program.
Holden,St. Stanislaus Catholic Church,,111981305,9000,"Funds to be used to support operating expenses including space rental, uniforms and equipment for sports programming."
Brannan,"St. Vincent's Services, Inc.",Compass Program @ Public School 102K (20K102) & McKinley Junior High School Beacon Program,111631823,6000,Support for HSVS Compass Program at PS 102 and the McKinley Beacon Program.
Paladino,"St. Vincent's Services, Inc.",Support for Foster Youth,111631823,5000,Funding to support Expansion of Success Coaching for Older Youth Transitioning Out of Foster Care.
Restler,"St. Vincent's Services, Inc.",Wyckoff Gardens Cornerstone,111631823,10000,To support Cornerstone program at Wyckoff Gardens. Page 188 Appendix C: Youth Discretionary
Menin,"Stanley M. Isaacs Neighborhood Center, Inc.",The Learning Academy & Youth Employment and Education Services (YES),132572034,25000,"To support The Learning Academy and the Youth Employment and Education Services (YES), publicly noticed through Council District 5."
Hanks,"Staten Island Cricket Club, Inc.",Staten Island Cricket Club,900932357,5000,Funds will support administrative costs to the Staten Island Cricket Club.
Hanks,"Staten Island Hurricanes Organization, Inc.",,871793853,15000,Finds will support the Staten Island Hurricanes Youth Football Team.
Carr,"Staten Island Sports Hall of Fame, Inc.",,133833390,8000,"Funding to support various services including general operating cost, rent, sports programs, museum/educational programs, and history/preservation of sports."
Carr,"Staten Island United Federation Baseball League, Inc.",,200007086,5000,Funds will be used for uniforms and equipment.
Borelli,"Staten Island Youth Soccer League, Inc.",,320048308,7500,Funding will support for youth soccer operations.
Restler,"STREB, Inc.",Teen & Tween Action Clubs - Council District 33,133268549,5000,"To support the Teen Action Club and the Tween Action Clubs for Council District 33 residents. Avilés Street Soccer USA, Inc. - Connecting Communities Through Sport - Council District 38"
,"To support the Teen Action Club and the Tween Action Clubs for Council District 33 residents. Avilés Street Soccer USA, Inc.",Connecting Communities Through Sport - Council District 38,264694946,10000,Funds to be used to support youth soccer programming.
Brewer,"Strycker's Bay Neighborhood Council, Inc.",Commons - After- School,131943516,5000,Funds support after-school programming at The Commons.
Hanks,"Sundog Theatre, Inc.",Dancing Feet,450476945,10000,Funds will support the Dancing Feet program.
Won,"Sunnyside Community Services, Inc.",Cornerstone Community Center - Woodside Houses,510189327,40000,"To support the Cornerstone Community Center at Woodside Houses, pre-kindergarten program, and after-school program for students. Avilés Sunset Spark, Inc. - Creative Technology Programs"
,"To support the Cornerstone Community Center at Woodside Houses, pre-kindergarten program, and after-school program for students. Avilés Sunset Spark, Inc.",Creative Technology Programs,454683418,25000,"Funds will support creative technology classes and workshops, including robotics, game development, and computer science, to students in public schools and after school."
Ariola,"Swim Strong Foundation, Inc.",,371526132,10000,"To support operating and other expenses for the swimming and water safety educational programming of children, youth, individual, and families both in water and online."
Lee,"Swim Strong Foundation, Inc.",,371526132,6000,"Funding to support free swimming instruction and water safety programming in-person in Council District 23 and online. Ossé Swim Strong Foundation, Inc."
,"Funding to support free swimming instruction and water safety programming in-person in Council District 23 and online. Ossé Swim Strong Foundation, Inc.",,371526132,7500,Funding for youth swim classes and water safety classes both in the water and online for Council District 36.
Paladino,"Swim Strong Foundation, Inc.",Know Before You Go - Water Safety Programming,371526132,5000,"Funding will support operating and other expenses for the swimming and water safety educational programming of children, youth, individuals, and families both in water and online"
Powers,"TADA! Theatre and Dance Alliance, Inc.",,133311294,5000,Funding will support programming at TADA! for Council District 4 constituents.
Ung,"Taiwan Center, Inc.",Isadora Rhythmic & Dance Academy,112857501,5000,"Funds will be used for operational, administrative and programmatic costs for the Taiwan Center Rhythmic and Dance Academy."
Brooks-Powers,"Teens for Food Justice, Inc.",Far Rockaway High School,453591508,10000,"Funding will support the creation of a hydroponic farm and youth-led nutrition, health, advocacy program and afterschool curriculum in Council District 31's Far Rockaway Educational Complex."
Hudson,"Teens for Food Justice, Inc.",Nutrition/Health Education - Council District 35,453591508,5000,Funding to support food justice school farm and youth-led nutrition/health education and advocacy program at Urban Assembly Unison School. Page 189 Appendix C: Youth Discretionary
Narcisse,"Temple Sholom of Flatbush, Inc.",Temple Sholom Youth Programs,111875161,5000,Funding to provide after school activities for youth and family in Council District 46.
Velazquez,Throgs Neck Little League,,521287397,5000,Funds to support operating expenses of Throgs Neck Little League.
Restler,"Town Square, Inc.",Community & Enviro Programs - Council District 33,562489014,10000,Funding will support Town Square's intro to trade career program for youth in Council District 33.
Hudson,"Trail Blazer Camps, Inc.",The Academy,131771421,8000,Funds will be used to support work readiness programs in Council District 35.
Mealy,"Trucked Out, Inc.",,261203603,30000,"Funds will support Easter Parade and Egg Hunt, Back pack give away, food distribution and toys for tots toy distribution."
Hanks,Truck's Roundball Classic,,611676852,10000,"Funds will support Truck's Roundball Classic's summer basketball league. Gutiérrez Ujima Community Working Together, Inc."
