category,initiative,award_type,member,organization,program,ein,amount,agency,purpose
ANTI-POVERTY INITIATIVE,Anti-Poverty Initiative,member_item,Levine,Northern Manhattan Improvement Corporation,,132972415,7500,,
ANTI-POVERTY INITIATIVE,Anti-Poverty Initiative,initiative_provider,,"Vacca Older Adults Technology Services (OATS), Inc.",,550882599,5000,,
ANTI-POVERTY INITIATIVE,Anti-Poverty Initiative,member_item,Palma,"Palladia, Inc.",,237089380,5000,,
ANTI-POVERTY INITIATIVE,Anti-Poverty Initiative,member_item,Levin,"Park Slope Christian Help, Inc.",,112449994,3500,,
ANTI-POVERTY INITIATIVE,Anti-Poverty Initiative,initiative_provider,,"Arroyo Per Scholas, Inc.",,043252955,40000,,
ANTI-POVERTY INITIATIVE,Anti-Poverty Initiative,member_item,Palma,"Per Scholas, Inc.",,043252955,15000,,
ANTI-POVERTY INITIATIVE,Anti-Poverty Initiative,member_item,Levin,Pesach Tikvah/Hope Development Inc.,,112642641,5000,,
ANTI-POVERTY INITIATIVE,Anti-Poverty Initiative,member_item,King,Phipps Community Development Corporation,,132707665,20000,,
ANTI-POVERTY INITIATIVE,Anti-Poverty Initiative,initiative_provider,,Torres Phipps Community Development Corporation,,132707665,25000,,
ANTI-POVERTY INITIATIVE,Anti-Poverty Initiative,member_item,Dickens,"Police Athletic League, Inc.",,135596811,4000,,
ANTI-POVERTY INITIATIVE,Anti-Poverty Initiative,member_item,Dickens,"PowerPlay NYC, Inc.",,134045021,5500,,
ANTI-POVERTY INITIATIVE,Anti-Poverty Initiative,member_item,Dickens,Project Enterprise,,133907579,3500,,
ANTI-POVERTY INITIATIVE,Anti-Poverty Initiative,initiative_provider,,"Ignizio Project Hospitality, Inc.",,133234441,5000,,
ANTI-POVERTY INITIATIVE,Anti-Poverty Initiative,member_item,Levine,"Project Renewal, Inc.",,132602882,5000,,
ANTI-POVERTY INITIATIVE,Anti-Poverty Initiative,member_item,Dickens,"Publicolor, Inc.",,133912768,3500,,
ANTI-POVERTY INITIATIVE,Anti-Poverty Initiative,member_item,Dickens,"Puerto Rican Family Institute, Inc., The",,136167177,4000,,
ANTI-POVERTY INITIATIVE,Anti-Poverty Initiative,member_item,Lancman,"Queens Community House, Inc.",,112375583,3500,,New York City Council Finance Division Page 15
ANTI-POVERTY INITIATIVE,Anti-Poverty Initiative,member_item,Crowley,"Queens Jewish Community Council, Inc.",,237172152,5000,,
ANTI-POVERTY INITIATIVE,Anti-Poverty Initiative,member_item,Dromm,"Queens Jewish Community Council, Inc.",,237172152,5000,,
ANTI-POVERTY INITIATIVE,Anti-Poverty Initiative,member_item,Lancman,"Queens Jewish Community Council, Inc.",,237172152,18000,,
ANTI-POVERTY INITIATIVE,Anti-Poverty Initiative,member_item,Richards,Queens Legal Services Corporation,,132605604,5000,,
ANTI-POVERTY INITIATIVE,Anti-Poverty Initiative,initiative_provider,,Reynoso Reaching Across the World Ministries,,113572515,10000,,
ANTI-POVERTY INITIATIVE,Anti-Poverty Initiative,initiative_provider,,"Cabrera Reading Excellence and Discovery (READ Foundation, Inc.)",,134091062,20000,,
ANTI-POVERTY INITIATIVE,Anti-Poverty Initiative,member_item,Mealy,"Reshaping Our Youth and Adult Lives, Inc.",,261470495,10000,,
ANTI-POVERTY INITIATIVE,Anti-Poverty Initiative,member_item,Crowley,"Samaritans of New York, Inc.",,133164464,5000,,
ANTI-POVERTY INITIATIVE,Anti-Poverty Initiative,initiative_provider,,"Gibson Scan-New York Volunteer Parent-Aides Association, Inc.",,132912963,20000,,
ANTI-POVERTY INITIATIVE,Anti-Poverty Initiative,member_item,Menchaca,SCO Family of Services,,112777066,5000,,
ANTI-POVERTY INITIATIVE,Anti-Poverty Initiative,member_item,Koo,"Selfhelp Community Services, Inc.",,131624178,19000,,
ANTI-POVERTY INITIATIVE,Anti-Poverty Initiative,initiative_provider,,"Van Bramer Selfhelp Community Services, Inc.",,131624178,10000,,
ANTI-POVERTY INITIATIVE,Anti-Poverty Initiative,member_item,Weprin,"Selfhelp Community Services, Inc.",,131624178,25000,,
ANTI-POVERTY INITIATIVE,Anti-Poverty Initiative,initiative_provider,,"Vacca Services and Advocacy for GLBT Elders, Inc. (SAGE)",,132947657,3500,,
ANTI-POVERTY INITIATIVE,Anti-Poverty Initiative,member_item,Vallone,"Services Now for Adult Persons (SNAP), Inc.",,112591783,10000,,
ANTI-POVERTY INITIATIVE,Anti-Poverty Initiative,member_item,Williams,"Sesame Flyers International, Inc.",,112692485,5000,,
ANTI-POVERTY INITIATIVE,Anti-Poverty Initiative,member_item,Barron,"Soul Tigers Marching Band, Inc.",,110615740,20000,,
ANTI-POVERTY INITIATIVE,Anti-Poverty Initiative,member_item,Koo,South Asian Council for Social Services,,113632920,11000,,
ANTI-POVERTY INITIATIVE,Anti-Poverty Initiative,member_item,Vallone,South Asian Council for Social Services,,113632920,5000,,
ANTI-POVERTY INITIATIVE,Anti-Poverty Initiative,member_item,Menchaca,South Brooklyn Legal Services,,132605605,5000,,
ANTI-POVERTY INITIATIVE,Anti-Poverty Initiative,member_item,Williams,South Brooklyn Legal Services,,132605605,3500,,
ANTI-POVERTY INITIATIVE,Anti-Poverty Initiative,initiative_provider,,"Miller Southern Queens Park Association, Inc.",,112432846,10000,,
ANTI-POVERTY INITIATIVE,Anti-Poverty Initiative,initiative_provider,,Reynoso Southside United Housing Development Fund Corp.,,112268359,40000,,
ANTI-POVERTY INITIATIVE,Anti-Poverty Initiative,member_item,Menchaca,Southwest Brooklyn Industrial Development Corporation,,112508370,8000,,
ANTI-POVERTY INITIATIVE,Anti-Poverty Initiative,member_item,Dickens,St. Aloysius Education Clinic,,133415339,4000,,
ANTI-POVERTY INITIATIVE,Anti-Poverty Initiative,member_item,Levin,St. Nick's Alliance Corporation,,510192170,3500,,
ANTI-POVERTY INITIATIVE,Anti-Poverty Initiative,member_item,Rose,"Staten Island Inter-Agency Council for the Aging, Inc.",,132986994,7000,,
ANTI-POVERTY INITIATIVE,Anti-Poverty Initiative,initiative_provider,,"Ignizio Staten Island NFP Association, Inc.",,203560375,4500,,
ANTI-POVERTY INITIATIVE,Anti-Poverty Initiative,initiative_provider,,Ignizio Staten Island University Hospital,,112868878,8000,,
ANTI-POVERTY INITIATIVE,Anti-Poverty Initiative,initiative_provider,,Gibson Summer Search,,680200138,20000,,
ANTI-POVERTY INITIATIVE,Anti-Poverty Initiative,member_item,Menchaca,Sunset Park District Management Association Inc.,,113251860,4000,,
ANTI-POVERTY INITIATIVE,Anti-Poverty Initiative,member_item,Dickens,"Take Wing and Soar Productions, Inc.",,141885605,5000,,
ANTI-POVERTY INITIATIVE,Anti-Poverty Initiative,initiative_provider,,Greenfield Together We Are,,270213447,10000,,
ANTI-POVERTY INITIATIVE,Anti-Poverty Initiative,initiative_provider,,"Lander Tomche Shabbos of Boro Park and Flatbush, Inc.",,113518348,7500,,
ANTI-POVERTY INITIATIVE,Anti-Poverty Initiative,member_item,Mendez,"Trinity's Services and Food for the Homeless, Inc.",,133401340,20000,,
ANTI-POVERTY INITIATIVE,Anti-Poverty Initiative,member_item,Mark-Viverito,"Union Settlement Association, Inc.",,131632530,15000,,
ANTI-POVERTY INITIATIVE,Anti-Poverty Initiative,member_item,Levin,"United Jewish Organizations of Williamsburg, Inc.",,112728233,25000,,
ANTI-POVERTY INITIATIVE,Anti-Poverty Initiative,member_item,Crowley,United Presbyterian Church of Ridgewood,,113236059,5000,,
ANTI-POVERTY INITIATIVE,Anti-Poverty Initiative,member_item,Menchaca,"United Puerto Rican Organizations of Sunset Park (UPROSE), Inc.",,112490531,16000,,
ANTI-POVERTY INITIATIVE,Anti-Poverty Initiative,member_item,Rosenthal,"United Social Services of The Society For Ethical Culture, Inc.",,136161340,5000,,
ANTI-POVERTY INITIATIVE,Anti-Poverty Initiative,member_item,Mendez,"University Settlement Society of New York, Inc.",,135562374,15000,,
ANTI-POVERTY INITIATIVE,Anti-Poverty Initiative,member_item,Garodnick,"Upper Green Side, Inc.",,208289407,4000,,
ANTI-POVERTY INITIATIVE,Anti-Poverty Initiative,initiative_provider,,Greenfield Urban Justice Center,,133442022,2500,,New York City Council Finance Division Page 16
ANTI-POVERTY INITIATIVE,Anti-Poverty Initiative,member_item,Levin,Urban Justice Center,,133442022,7000,,
ANTI-POVERTY INITIATIVE,Anti-Poverty Initiative,member_item,Mark-Viverito,Urban Justice Center,,133442022,5000,,
ANTI-POVERTY INITIATIVE,Anti-Poverty Initiative,member_item,Palma,Urban Justice Center,,133442022,10000,,
ANTI-POVERTY INITIATIVE,Anti-Poverty Initiative,member_item,Rosenthal,Urban Justice Center,,133442022,3500,,
ANTI-POVERTY INITIATIVE,Anti-Poverty Initiative,initiative_provider,,"Cabrera Urban Youth Alliance International, Inc.",,132969182,10000,,
ANTI-POVERTY INITIATIVE,Anti-Poverty Initiative,initiative_provider,,Johnson VISIONS/Services for the Blind and Visually Impaired,,131624210,5000,,
ANTI-POVERTY INITIATIVE,Anti-Poverty Initiative,member_item,Levine,Washington Heights-Inwood Preservation and Restoration Corporation,,132944830,3500,,
ANTI-POVERTY INITIATIVE,Anti-Poverty Initiative,initiative_provider,,Miller Wildcat Service Corporation,,132725423,20000,,
ANTI-POVERTY INITIATIVE,Anti-Poverty Initiative,initiative_provider,,Torres Wildcat Service Corporation,,132725423,30000,,
ANTI-POVERTY INITIATIVE,Anti-Poverty Initiative,initiative_provider,,Vacca Wildcat Service Corporation,,132725423,3500,,
ANTI-POVERTY INITIATIVE,Anti-Poverty Initiative,member_item,Koo,"World Cares Center, Inc.",,412024802,5000,,
ANTI-POVERTY INITIATIVE,Anti-Poverty Initiative,initiative_provider,,"Lander Yeled V' Yalda Early Childhood Center, Inc.",,113050340,7500,,
ANTI-POVERTY INITIATIVE,Anti-Poverty Initiative,member_item,Koo,Young Men's Christian Association of Greater New York,,131624228,5000,,
ANTI-POVERTY INITIATIVE,Anti-Poverty Initiative,member_item,Rosenthal,Young Women's Christian Association of the City of New York,,131624230,3500,,
BOROUGHWIDE NEEDS,Boroughwide Needs,initiative_provider,,New York City Council Finance Division Page 18 Borough Organization EIN Amount Bronx Bronx Children's Museum,,260579140,10000,,
BOROUGHWIDE NEEDS,Boroughwide Needs,initiative_provider,,"Bronx Crenulated Company LTD, The",,141719016,25000,,
BOROUGHWIDE NEEDS,Boroughwide Needs,initiative_provider,,"Bronx Good Shepherd Services, Inc.",,135598710,10000,,
BOROUGHWIDE NEEDS,Boroughwide Needs,initiative_provider,,"Bronx Kingsbridge Heights Community Center, Inc.",,132813809,4000,,
BOROUGHWIDE NEEDS,Boroughwide Needs,initiative_provider,,"Bronx Mosholu-Montefiore Community Center, Inc.",,133622107,20000,,
BOROUGHWIDE NEEDS,Boroughwide Needs,initiative_provider,,Bronx Neighborhood Initiatives Development Corporation (NIDC),,133110811,23000,,
BOROUGHWIDE NEEDS,Boroughwide Needs,initiative_provider,,Bronx New York Botanical Garden,,131693134,10000,,
BOROUGHWIDE NEEDS,Boroughwide Needs,initiative_provider,,"Bronx Older Adults Technology Services (OATS), Inc.",,550882599,50000,,
BOROUGHWIDE NEEDS,Boroughwide Needs,initiative_provider,,"Bronx Osborne Association, Inc.",,135563028,50000,,
BOROUGHWIDE NEEDS,Boroughwide Needs,initiative_provider,,Bronx Part of the Solution,,133425071,40000,,
BOROUGHWIDE NEEDS,Boroughwide Needs,initiative_provider,,"Bronx Per Scholas, Inc.",,043252955,75000,,
BOROUGHWIDE NEEDS,Boroughwide Needs,initiative_provider,,"Bronx Point Community Development Corporation, The",,133765140,23000,,
BOROUGHWIDE NEEDS,Boroughwide Needs,initiative_provider,,"Brooklyn Black Veterans for Social Justice, Inc.",,112608983,38750,,
BOROUGHWIDE NEEDS,Boroughwide Needs,initiative_provider,,"Brooklyn Brooklyn Alliance, Inc.",,112145956,116250,,
BOROUGHWIDE NEEDS,Boroughwide Needs,initiative_provider,,"Brooklyn City-Wide Council Of Presidents, Inc.",,454847192,38750,,
BOROUGHWIDE NEEDS,Boroughwide Needs,initiative_provider,,Brooklyn Coney Island Generation Gap Reunion Committee,,208562533,38750,,
BOROUGHWIDE NEEDS,Boroughwide Needs,initiative_provider,,"Brooklyn Doe Fund, Inc., The",,133412540,38750,,
BOROUGHWIDE NEEDS,Boroughwide Needs,initiative_provider,,Brooklyn Erasmus Neighborhood Federation,,112490986,38750,,
BOROUGHWIDE NEEDS,Boroughwide Needs,initiative_provider,,"Brooklyn Fifth Avenue Committee, Inc.",,112475743,77500,,
BOROUGHWIDE NEEDS,Boroughwide Needs,initiative_provider,,"Brooklyn Man Up!, Inc.",,030553092,38750,,
BOROUGHWIDE NEEDS,Boroughwide Needs,initiative_provider,,Brooklyn Midwood Development Corporation,,112420752,38750,,
BOROUGHWIDE NEEDS,Boroughwide Needs,initiative_provider,,Brooklyn Opportunities for a Better Tomorrow,,112934620,38750,,
BOROUGHWIDE NEEDS,Boroughwide Needs,initiative_provider,,"Brooklyn Ridgewood Bushwick Senior Citizens Council, Inc.",,112453853,38750,,
BOROUGHWIDE NEEDS,Boroughwide Needs,initiative_provider,,Brooklyn St. Nick's Alliance Corporation,,510192170,38750,,
BOROUGHWIDE NEEDS,Boroughwide Needs,initiative_provider,,"Brooklyn United Jewish Organizations of Williamsburg, Inc.",,112728233,38750,,
BOROUGHWIDE NEEDS,Boroughwide Needs,initiative_provider,,Manhattan American Museum of Natural History,,136162659,10556,,
BOROUGHWIDE NEEDS,Boroughwide Needs,initiative_provider,,Manhattan APICHA Community Health Center,,133706385,10556,,
BOROUGHWIDE NEEDS,Boroughwide Needs,initiative_provider,,"Manhattan Apollo Theater Foundation, Inc.",,133630066,10556,,
BOROUGHWIDE NEEDS,Boroughwide Needs,initiative_provider,,"Manhattan Asphalt Green, Inc.",,136533158,10556,,
BOROUGHWIDE NEEDS,Boroughwide Needs,initiative_provider,,"Manhattan Bella Abzug Leadership Institute, Inc.",,300280807,10556,,
BOROUGHWIDE NEEDS,Boroughwide Needs,initiative_provider,,"Manhattan Broadway Mall Maintenance Fund, Inc.",,133419786,10556,,
BOROUGHWIDE NEEDS,Boroughwide Needs,initiative_provider,,"Manhattan CEC Stuyvesant Cove, Inc.",,522440116,10556,,
BOROUGHWIDE NEEDS,Boroughwide Needs,initiative_provider,,"Manhattan Chinese-American Planning Council, Inc",,136202692,10556,,
BOROUGHWIDE NEEDS,Boroughwide Needs,initiative_provider,,Manhattan City Parks Foundation,,133561657,10555,,
BOROUGHWIDE NEEDS,Boroughwide Needs,initiative_provider,,"Manhattan Civitas Citizens, Inc.",,133132603,10556,,
BOROUGHWIDE NEEDS,Boroughwide Needs,initiative_provider,,Manhattan Class Size Matters,,202169746,10556,,
BOROUGHWIDE NEEDS,Boroughwide Needs,initiative_provider,,"Manhattan Common Cents New York, Inc.",,133613229,10556,,
BOROUGHWIDE NEEDS,Boroughwide Needs,initiative_provider,,"Manhattan Dominican Sunday, Inc.",,134188781,10556,,
BOROUGHWIDE NEEDS,Boroughwide Needs,initiative_provider,,"Manhattan DOROT, Inc.",,133264005,10555,,
BOROUGHWIDE NEEDS,Boroughwide Needs,initiative_provider,,"Manhattan Eviction Intervention Services Homelessness Prevention, Inc.",,133311582,10555,,
BOROUGHWIDE NEEDS,Boroughwide Needs,initiative_provider,,"Manhattan Gay Men's Health Crisis, Inc.",,133130146,10555,,
BOROUGHWIDE NEEDS,Boroughwide Needs,initiative_provider,,Manhattan Goddard Riverside Community Center,SRO Law Project,131893908,10556,,
BOROUGHWIDE NEEDS,Boroughwide Needs,initiative_provider,,"New York City Council Finance Division Page 19 Manhattan Good Old Lower East Side, Inc.",,132915659,10555,,
BOROUGHWIDE NEEDS,Boroughwide Needs,initiative_provider,,Manhattan Historic House Trust of New York City,,133590825,10555,,
BOROUGHWIDE NEEDS,Boroughwide Needs,initiative_provider,,"Manhattan Housing Court Answers, Inc.",,133317188,10556,,
BOROUGHWIDE NEEDS,Boroughwide Needs,initiative_provider,,"Manhattan Lenox Hill Neighborhood House, Inc.",,131628180,10556,,
BOROUGHWIDE NEEDS,Boroughwide Needs,initiative_provider,,"Manhattan Literacy, Inc. (LINC)",,133911331,10556,,
BOROUGHWIDE NEEDS,Boroughwide Needs,initiative_provider,,"Manhattan Medicare Rights Center, Inc.",,133505372,10556,,
BOROUGHWIDE NEEDS,Boroughwide Needs,initiative_provider,,"Manhattan Metropolitan New York Coordinating Council on Jewish Poverty, Inc.",,132738818,10555,,
BOROUGHWIDE NEEDS,Boroughwide Needs,initiative_provider,,"Manhattan MFY Legal Services, Inc.",,132622748,10556,,
BOROUGHWIDE NEEDS,Boroughwide Needs,initiative_provider,,"Manhattan New York Asian Women's Center, Inc.",,133286250,10556,,
BOROUGHWIDE NEEDS,Boroughwide Needs,initiative_provider,,"Manhattan New York City Gay and Lesbian Anti-Violence Project, Inc.",,133149200,10555,,
BOROUGHWIDE NEEDS,Boroughwide Needs,initiative_provider,,"Manhattan New York Foundation for Senior Citizens, Inc.",,132618568,10555,,
BOROUGHWIDE NEEDS,Boroughwide Needs,initiative_provider,,"Manhattan New York State Tenants and Neighbors Information Service, Inc.",,141761209,10556,,
BOROUGHWIDE NEEDS,Boroughwide Needs,initiative_provider,,"Manhattan Older Adults Technology Services (OATS), Inc",,550882599,10555,,
BOROUGHWIDE NEEDS,Boroughwide Needs,initiative_provider,,"Manhattan Palante Harlem, Inc.",,800209989,10555,,
BOROUGHWIDE NEEDS,Boroughwide Needs,initiative_provider,,"Manhattan Service Program for Older People, Inc. (SPOP)",,132947616,10555,,
BOROUGHWIDE NEEDS,Boroughwide Needs,initiative_provider,,"Manhattan Services and Advocacy for GLBT Elders, Inc. (SAGE)",,132947657,10555,,
BOROUGHWIDE NEEDS,Boroughwide Needs,initiative_provider,,Manhattan VISIONS/Services for the Blind and Visually Impaired,,131624210,10555,,
BOROUGHWIDE NEEDS,Boroughwide Needs,initiative_provider,,"Manhattan Visiting Neighbors, Inc.",,237379098,10555,,
BOROUGHWIDE NEEDS,Boroughwide Needs,initiative_provider,,Manhattan West Side Center for Community Life,,710908184,10555,,
BOROUGHWIDE NEEDS,Boroughwide Needs,initiative_provider,,"Queens Alley Pond Environmental Center, Inc.",,112405466,50000,,
BOROUGHWIDE NEEDS,Boroughwide Needs,initiative_provider,,"Queens Boys & Girls Club Of Metro Queens, Inc.",,111966067,50000,,
BOROUGHWIDE NEEDS,Boroughwide Needs,initiative_provider,,Queens Consortium for Worker Education (CWE),,133564313,20000,,
BOROUGHWIDE NEEDS,Boroughwide Needs,initiative_provider,,Queens Emerald Isle Immigration Center,,112932528,50000,,
BOROUGHWIDE NEEDS,Boroughwide Needs,initiative_provider,,"Queens Greater Ridgewood Youth Council, Inc.",,112518141,20000,,
BOROUGHWIDE NEEDS,Boroughwide Needs,initiative_provider,,"Queens Horticultural Society of New York, The",,130854930,50000,,
BOROUGHWIDE NEEDS,Boroughwide Needs,initiative_provider,,"Queens MinKwon Center for Community Action, Inc.",,112710506,50000,,
BOROUGHWIDE NEEDS,Boroughwide Needs,initiative_provider,,"Queens QSAC, Inc.",,112482974,50000,,
BOROUGHWIDE NEEDS,Boroughwide Needs,initiative_provider,,"Queens Queensborough Community College Fund, Inc.",,112386540,50000,,
BOROUGHWIDE NEEDS,Boroughwide Needs,initiative_provider,,"Queens Services Now for Adult Persons (SNAP), Inc.",,112591783,50000,,
BOROUGHWIDE NEEDS,Boroughwide Needs,initiative_provider,,"Queens Sunnyside Community Service, Inc.",,510189327,50000,,
BOROUGHWIDE NEEDS,Boroughwide Needs,initiative_provider,,Queens Urban Justice Center,Safety Net Project,133442022,50000,,
BOROUGHWIDE NEEDS,Boroughwide Needs,initiative_provider,,Staten Island Borough President-Staten Island,,136400434,10000,,
BOROUGHWIDE NEEDS,Boroughwide Needs,initiative_provider,,Staten Island College of Staten Island,,136400434,10000,,
BOROUGHWIDE NEEDS,Boroughwide Needs,initiative_provider,,"Staten Island Eagle Academy Foundation, Inc.",,201532382,10000,,
BOROUGHWIDE NEEDS,Boroughwide Needs,initiative_provider,,Staten Island East Shore Little League,,510237392,5000,,
BOROUGHWIDE NEEDS,Boroughwide Needs,initiative_provider,,Staten Island Friends of Abandoned Cemeteries Inc.,,133176456,5000,,
BOROUGHWIDE NEEDS,Boroughwide Needs,initiative_provider,,Staten Island Legal Aid Society,,135562265,10000,,
BOROUGHWIDE NEEDS,Boroughwide Needs,initiative_provider,,Staten Island Legal Services NYC,,132600199,6500,,
BOROUGHWIDE NEEDS,Boroughwide Needs,initiative_provider,,"Staten Island Mid-Island Little League, Inc.",,237032781,5000,,
BOROUGHWIDE NEEDS,Boroughwide Needs,initiative_provider,,Staten Island New York City Police Department,,136400434,11500,,
BOROUGHWIDE NEEDS,Boroughwide Needs,initiative_provider,,Staten Island Public School 50R,,136400434,6000,,
BOROUGHWIDE NEEDS,Boroughwide Needs,initiative_provider,,Staten Island Service Corps of Retired Executives (SCORE),,133541647,5000,,
BOROUGHWIDE NEEDS,Boroughwide Needs,initiative_provider,,Staten Island Snug Harbor Cultural Center and Botanical Garden,,800193388,5000,,
BOROUGHWIDE NEEDS,Boroughwide Needs,initiative_provider,,New York City Council Finance Division Page 20 Staten Island Staten Island Aid for Retarded Children (d/b/a Community Resources),,135660279,6000,,
BOROUGHWIDE NEEDS,Boroughwide Needs,initiative_provider,,Staten Island Staten Island Economic Development Corporation,,133706442,5000,,
BOROUGHWIDE NEEDS,Boroughwide Needs,initiative_provider,,Staten Island Staten Island Little League,,136162802,5000,,
BOROUGHWIDE NEEDS,Boroughwide Needs,initiative_provider,,"Staten Island Travis Fourth of July Celebration Committee, Inc., The",,133586505,1500,,
BOROUGHWIDE NEEDS,Boroughwide Needs,initiative_provider,,Staten Island Volunteer Heart Ambulance,,136628436,3500,,
BOROUGHWIDE NEEDS,Boroughwide Needs,initiative_provider,,Staten Island West Brighton Community Local Development Corporation,,133046424,5000,,
BOROUGHWIDE NEEDS,Boroughwide Needs,initiative_provider,,"Staten Island Zimmer Club Youth Conservation Program of Staten Island, Inc.",,352262561,5000,,
CHILDREN’S SERVICES,Discretionary Child Care,initiative_provider,,Afro American 1,,132727406,315000,,
CHILDREN’S SERVICES,Discretionary Child Care,initiative_provider,,Afro American 3,,132727406,904395,,
CHILDREN’S SERVICES,Discretionary Child Care,initiative_provider,,"Alonzo A. Daughtry Memorial DCC, Inc.",,112248164,815467,,
CHILDREN’S SERVICES,Discretionary Child Care,initiative_provider,,Beth Jacob,,112290419,600000,,
CHILDREN’S SERVICES,Discretionary Child Care,initiative_provider,,Beth Jacob,,111639801,600000,,
CHILDREN’S SERVICES,Discretionary Child Care,initiative_provider,,Brooklyn Bureau of Community Service,,111630780,300000,,
CHILDREN’S SERVICES,Discretionary Child Care,initiative_provider,,Dominican Women's Development Center,,133593885,850000,,
CHILDREN’S SERVICES,Discretionary Child Care,initiative_provider,,Gan Day Care,,112302049,200000,,
CHILDREN’S SERVICES,Discretionary Child Care,initiative_provider,,Labor & Industry for Education,,114088055,50000,,
CHILDREN’S SERVICES,Discretionary Child Care,initiative_provider,,"Police Athletic League, Inc.",,135596811,148999,,
CHILDREN’S SERVICES,Discretionary Child Care,initiative_provider,,St. Albans Montessori*,,461560690,195500,,
CHILDREN’S SERVICES,Discretionary Child Care,initiative_provider,,Washington Heights Child Care Center*,,132709329,43639,,
CHILDREN’S SERVICES,Early Childhood Literacy Initiative,initiative_provider,,Literacy Inc. (LINC),,133911331,275000,,
CHILDREN’S SERVICES,Early Childhood Literacy Initiative,initiative_provider,,Jumpstart for Children,,043262046,175000,,
CHILDREN’S SERVICES,Early Childhood Literacy Initiative,initiative_provider,,Reach out and Read of Greater New York (ROR GNY),,134080045,175000,,
CHILDREN’S SERVICES,Early Childhood Literacy Initiative,initiative_provider,,Parent Child Home Program (PCHP),,112495601,175000,,
CHILDREN’S SERVICES,Early Childhood Literacy Initiative,initiative_provider,,Video Interaction Project (VIP),,131679615,175000,,
CHILDREN’S SERVICES,Early Childhood Literacy Initiative,initiative_provider,,Brooklyn Public Library (BPL),,111904261,175000,,
CHILDREN’S SERVICES,Early Childhood Literacy Initiative,initiative_provider,,New York Public Library (NYPL),,131887440,175000,,
CHILDREN’S SERVICES,Early Childhood Literacy Initiative,initiative_provider,,Queens Public Library (QPL),,111904262,175000,,
CRIMINAL JUSTICE SERVICES,Adolescent Portable Therapy Program,initiative_provider,,Vera Institute of Justice,,131941627,250000,,
CRIMINAL JUSTICE SERVICES,Alternatives to Incarceration (ATI) Programs,initiative_provider,,Center for Alternative Sentencing Employment Services (CASES),,132668080,728775,,
CRIMINAL JUSTICE SERVICES,Alternatives to Incarceration (ATI) Programs,initiative_provider,,Center for Community Alternatives' Crossroads Program,,161395992,408978,,
CRIMINAL JUSTICE SERVICES,Alternatives to Incarceration (ATI) Programs,initiative_provider,,Center for Employment Opportunities (CEO),,133843322,440957,,
CRIMINAL JUSTICE SERVICES,Alternatives to Incarceration (ATI) Programs,initiative_provider,,Educational Assistance Corporation (EAC),,237175609,1021340,,
CRIMINAL JUSTICE SERVICES,Alternatives to Incarceration (ATI) Programs,initiative_provider,,New York City Council Finance Division Page 24 Fortune Society,,132645436,293850,,
CRIMINAL JUSTICE SERVICES,Alternatives to Incarceration (ATI) Programs,initiative_provider,,Legal Action Center,,132756320,198825,,
CRIMINAL JUSTICE SERVICES,Alternatives to Incarceration (ATI) Programs,initiative_provider,,Osborne Association,,135563028,482075,,
CRIMINAL JUSTICE SERVICES,Alternatives to Incarceration (ATI) Programs,initiative_provider,,Women's Prison Association's (WPA),,135596836,525200,,
CRIMINAL JUSTICE SERVICES,Center for Court Innovation (CCI),initiative_provider,,Center for Court Innovation,,132612524,400000,,
CRIMINAL JUSTICE SERVICES,Child Advocacy Centers,initiative_provider,,Safe Horizon,,132946970,500000,,
CRIMINAL JUSTICE SERVICES,Initiative to Address Sexual Assault,initiative_provider,,Kingsbridge Heights Community Center (Bronx),,132668080,75000,,
CRIMINAL JUSTICE SERVICES,Initiative to Address Sexual Assault,initiative_provider,,St. Luke's-Roosevelt Crime Victims Treatment Center Intervention Program (Manhattan),,161395992,75000,,
CRIMINAL JUSTICE SERVICES,Initiative to Address Sexual Assault,initiative_provider,,Mt. Sinai Sexual Assault & Violence Intervention Program (Queens),,133843322,75000,,
CRIMINAL JUSTICE SERVICES,Initiative to Address Sexual Assault,initiative_provider,,New York City Alliance Against Sexual Assault,,237175609,75000,,
DOMESTIC VIOLENCE,Domestic Violence and Empowerment (DoVE) Initiative,initiative_provider,,"CONNECT, Inc.",,020694269,600000,,
DOMESTIC VIOLENCE,Immigrant Battered Women's Initiative,initiative_provider,,Sanctuary for Families,,133193119,1000000,,
DOMESTIC VIOLENCE,Legal Services for Domestic Violence Victims,initiative_provider,,Her Justice,,133688519,100000,,
DOMESTIC VIOLENCE,Legal Services for Domestic Violence Victims,initiative_provider,,Safe Horizon,,132946970,125000,,
DOMESTIC VIOLENCE,Legal Services for Domestic Violence Victims,initiative_provider,,Sanctuary for Families,,133193119,125000,,
EDUCATION,"Chess in the Schools, Inc.",initiative_provider,,"Chess in the Schools, Inc.",,136119036,400000,,
EDUCATION,Child Mind Institute,initiative_provider,,Child Mind Institute,,800478843,250000,,
EDUCATION,Community Schools,initiative_provider,,New York City Community Learning Schools Initiative,,461227433,250000,,
EDUCATION,Dropout Prevention and Intervention,initiative_provider,,"Counseling in Schools, Inc.",,133637647,33000,,
EDUCATION,Dropout Prevention and Intervention,initiative_provider,,"East Side House, Inc.",,131623989,30000,,
EDUCATION,Dropout Prevention and Intervention,initiative_provider,,El Puente,,112614265,33000,,
EDUCATION,Dropout Prevention and Intervention,initiative_provider,,ENACT,,133422660,310000,,
