resolution,chart,ein,conduit_organization,conduit_ein,status
4,"(IOI) Immigrant Opportunities Initiative EIN Agy # UIA MOC, etc) Borough Agency (Council, Organization Number Amount * Status",132972415,,,Cleared
4,"(IOI) Immigrant Opportunities Initiative EIN Agy # UIA MOC, etc) Borough Agency (Council, Organization Number Amount * Status",133280364,,,Cleared
4,"(IOI) Immigrant Opportunities Initiative EIN Agy # UIA MOC, etc) Borough Agency (Council, Organization Number Amount * Status",135562374,,,Cleared
4,"(IOI) Immigrant Opportunities Initiative EIN Agy # UIA MOC, etc) Borough Agency (Council, Organization Number Amount * Status",131624228,,,Cleared
4,"(IOI) Immigrant Opportunities Initiative EIN Agy # UIA MOC, etc) Borough Agency (Council, Organization Number Amount * Status",133187792,,,Cleared
4,"(IOI) Immigrant Opportunities Initiative EIN Agy # UIA MOC, etc) Borough Agency (Council, Organization Number Amount * Status",113559496,,,Missing PQL Application
4,"(IOI) Immigrant Opportunities Initiative EIN Agy # UIA MOC, etc) Borough Agency (Council, Organization Number Amount * Status",061389895,,,Cleared
4,"(IOI) Immigrant Opportunities Initiative EIN Agy # UIA MOC, etc) Borough Agency (Council, Organization Number Amount * Status",010627174,,,Application Pending
4,"(IOI) Immigrant Opportunities Initiative EIN Agy # UIA MOC, etc) Borough Agency (Council, Organization Number Amount * Status",112518141,,,Cleared
4,"(IOI) Immigrant Opportunities Initiative EIN Agy # UIA MOC, etc) Borough Agency (Council, Organization Number Amount * Status",112423857,,,Application Pending
4,"(IOI) Immigrant Opportunities Initiative EIN Agy # UIA MOC, etc) Borough Agency (Council, Organization Number Amount * Status",112290832,,,Cleared
4,"(IOI) Immigrant Opportunities Initiative EIN Agy # UIA MOC, etc) Borough Agency (Council, Organization Number Amount * Status",237348989,,,Cleared
4,"(IOI) Immigrant Opportunities Initiative EIN Agy # UIA MOC, etc) Borough Agency (Council, Organization Number Amount * Status",113344389,,,Cleared
4,"(IOI) Immigrant Opportunities Initiative EIN Agy # UIA MOC, etc) Borough Agency (Council, Organization Number Amount * Status",112375583,,,Cleared
4,"(IOI) Immigrant Opportunities Initiative EIN Agy # UIA MOC, etc) Borough Agency (Council, Organization Number Amount * Status",,,,Missing PQL Application
4,"(IOI) Immigrant Opportunities Initiative EIN Agy # UIA MOC, etc) Borough Agency (Council, Organization Number Amount * Status",112488439,,,Cleared
4,"(IOI) Immigrant Opportunities Initiative EIN Agy # UIA MOC, etc) Borough Agency (Council, Organization Number Amount * Status",135562256,,,Cleared
4,"(IOI) Immigrant Opportunities Initiative EIN Agy # UIA MOC, etc) Borough Agency (Council, Organization Number Amount * Status",133097367,,,Missing PQL Application
4,"(IOI) Immigrant Opportunities Initiative EIN Agy # UIA MOC, etc) Borough Agency (Council, Organization Number Amount * Status",133254484,,,Cleared
4,"(IOI) Immigrant Opportunities Initiative EIN Agy # UIA MOC, etc) Borough Agency (Council, Organization Number Amount * Status",133622107,,,Cleared
4,"(IOI) Immigrant Opportunities Initiative EIN Agy # UIA MOC, etc) Borough Agency (Council, Organization Number Amount * Status",116083182,,,Cleared
4,"(IOI) Immigrant Opportunities Initiative EIN Agy # UIA MOC, etc) Borough Agency (Council, Organization Number Amount * Status",112864728,,,Cleared
4,"(IOI) Immigrant Opportunities Initiative EIN Agy # UIA MOC, etc) Borough Agency (Council, Organization Number Amount * Status",112614265,,,Cleared
4,"(IOI) Immigrant Opportunities Initiative EIN Agy # UIA MOC, etc) Borough Agency (Council, Organization Number Amount * Status",112758014,,,Missing PQL Application
4,"(IOI) Immigrant Opportunities Initiative EIN Agy # UIA MOC, etc) Borough Agency (Council, Organization Number Amount * Status",113188470,,,Application Pending
4,"(IOI) Immigrant Opportunities Initiative EIN Agy # UIA MOC, etc) Borough Agency (Council, Organization Number Amount * Status",112777066,,,Cleared
4,"(IOI) Immigrant Opportunities Initiative EIN Agy # UIA MOC, etc) Borough Agency (Council, Organization Number Amount * Status",132645436,,,Cleared
4,"(IOI) Immigrant Opportunities Initiative EIN Agy # UIA MOC, etc) Borough Agency (Council, Organization Number Amount * Status",133749744,,,Cleared
4,"(IOI) Immigrant Opportunities Initiative EIN Agy # UIA MOC, etc) Borough Agency (Council, Organization Number Amount * Status",131740445,,,Application Pending
4,"(IOI) Immigrant Opportunities Initiative EIN Agy # UIA MOC, etc) Borough Agency (Council, Organization Number Amount * Status",753128396,,,Missing PQL Application
4,"(IOI) Immigrant Opportunities Initiative EIN Agy # UIA MOC, etc) Borough Agency (Council, Organization Number Amount * Status",133087407,,,Cleared
4,"(IOI) Immigrant Opportunities Initiative EIN Agy # UIA MOC, etc) Borough Agency (Council, Organization Number Amount * Status",132867881,,,Cleared
4,"(IOI) Immigrant Opportunities Initiative EIN Agy # UIA MOC, etc) Borough Agency (Council, Organization Number Amount * Status",131632530,,,Cleared
4,"(IOI) Immigrant Opportunities Initiative EIN Agy # UIA MOC, etc) Borough Agency (Council, Organization Number Amount * Status",131635308,,,Cleared
4,"(IOI) Immigrant Opportunities Initiative EIN Agy # UIA MOC, etc) Borough Agency (Council, Organization Number Amount * Status",111633509,,,Application Pending
4,"(IOI) Immigrant Opportunities Initiative EIN Agy # UIA MOC, etc) Borough Agency (Council, Organization Number Amount * Status",111729398,,,Cleared
4,"(IOI) Immigrant Opportunities Initiative EIN Agy # UIA MOC, etc) Borough Agency (Council, Organization Number Amount * Status",113560625,,,Application Pending
4,"(IOI) Immigrant Opportunities Initiative EIN Agy # UIA MOC, etc) Borough Agency (Council, Organization Number Amount * Status",112432846,,,Cleared
4,"(IOI) Immigrant Opportunities Initiative EIN Agy # UIA MOC, etc) Borough Agency (Council, Organization Number Amount * Status",133530740,,,Application Pending
4,"(IOI) Immigrant Opportunities Initiative EIN Agy # UIA MOC, etc) Borough Agency (Council, Organization Number Amount * Status",133530740,,,Application Pending
4,"(IOI) Immigrant Opportunities Initiative EIN Agy # UIA MOC, etc) Borough Agency (Council, Organization Number Amount * Status",133530740,,,Application Pending
4,"(IOI) Immigrant Opportunities Initiative EIN Agy # UIA MOC, etc) Borough Agency (Council, Organization Number Amount * Status",133530740,,,Application Pending
4,"(IOI) Immigrant Opportunities Initiative EIN Agy # UIA MOC, etc) Borough Agency (Council, Organization Number Amount * Status",133530740,,,Application Pending
4,"(IOI) Immigrant Opportunities Initiative EIN Agy # UIA MOC, etc) Borough Agency (Council, Organization Number Amount * Status",133530740,,,Application Pending
4,"(IOI) Immigrant Opportunities Initiative EIN Agy # UIA MOC, etc) Borough Agency (Council, Organization Number Amount * Status",133530740,,,Application Pending
4,"(IOI) Immigrant Opportunities Initiative EIN Agy # UIA MOC, etc) Borough Agency (Council, Organization Number Amount * Status",133530740,,,Application Pending
4,"(IOI) Immigrant Opportunities Initiative EIN Agy # UIA MOC, etc) Borough Agency (Council, Organization Number Amount * Status",133530740,,,Application Pending
4,"(IOI) Immigrant Opportunities Initiative EIN Agy # UIA MOC, etc) Borough Agency (Council, Organization Number Amount * Status",133530740,,,Application Pending
4,"(IOI) Immigrant Opportunities Initiative EIN Agy # UIA MOC, etc) Borough Agency (Council, Organization Number Amount * Status",133530740,,,Application Pending
4,"(IOI) Immigrant Opportunities Initiative EIN Agy # UIA MOC, etc) Borough Agency (Council, Organization Number Amount * Status",133530740,,,Application Pending
4,"(IOI) Immigrant Opportunities Initiative EIN Agy # UIA MOC, etc) Borough Agency (Council, Organization Number Amount * Status",133530740,,,Application Pending
4,"(IOI) Immigrant Opportunities Initiative EIN Agy # UIA MOC, etc) Borough Agency (Council, Organization Number Amount * Status",133530740,,,Application Pending
4,"(IOI) Immigrant Opportunities Initiative EIN Agy # UIA MOC, etc) Borough Agency (Council, Organization Number Amount * Status",133530740,,,Application Pending
4,"(IOI) Immigrant Opportunities Initiative EIN Agy # UIA MOC, etc) Borough Agency (Council, Organization Number Amount * Status",133530740,,,Application Pending
4,"(IOI) Immigrant Opportunities Initiative EIN Agy # UIA MOC, etc) Borough Agency (Council, Organization Number Amount * Status",133530740,,,Application Pending
4,"(IOI) Immigrant Opportunities Initiative EIN Agy # UIA MOC, etc) Borough Agency (Council, Organization Number Amount * Status",133530740,,,Application Pending
4,"(IOI) Immigrant Opportunities Initiative EIN Agy # UIA MOC, etc) Borough Agency (Council, Organization Number Amount * Status",133530740,,,Application Pending
4,"(IOI) Immigrant Opportunities Initiative EIN Agy # UIA MOC, etc) Borough Agency (Council, Organization Number Amount * Status",133530740,,,Application Pending
4,"(IOI) Immigrant Opportunities Initiative EIN Agy # UIA MOC, etc) Borough Agency (Council, Organization Number Amount * Status",133530740,,,Application Pending
4,"(IOI) Immigrant Opportunities Initiative EIN Agy # UIA MOC, etc) Borough Agency (Council, Organization Number Amount * Status",133530740,,,Application Pending
4,"(IOI) Immigrant Opportunities Initiative EIN Agy # UIA MOC, etc) Borough Agency (Council, Organization Number Amount * Status",133530740,,,Application Pending
4,"(IOI) Immigrant Opportunities Initiative EIN Agy # UIA MOC, etc) Borough Agency (Council, Organization Number Amount * Status",133530740,,,Application Pending
4,"(IOI) Immigrant Opportunities Initiative EIN Agy # UIA MOC, etc) Borough Agency (Council, Organization Number Amount * Status",133530740,,,Application Pending
4,"(IOI) Immigrant Opportunities Initiative EIN Agy # UIA MOC, etc) Borough Agency (Council, Organization Number Amount * Status",133530740,,,Application Pending
4,"(IOI) Immigrant Opportunities Initiative EIN Agy # UIA MOC, etc) Borough Agency (Council, Organization Number Amount * Status",133530740,,,Application Pending
4,"(IOI) Immigrant Opportunities Initiative EIN Agy # UIA MOC, etc) Borough Agency (Council, Organization Number Amount * Status",133530740,,,Application Pending
4,"(IOI) Immigrant Opportunities Initiative EIN Agy # UIA MOC, etc) Borough Agency (Council, Organization Number Amount * Status",133530740,,,Appliçation Pending
4,"(IOI) Immigrant Opportunities Initiative EIN Agy # UIA MOC, etc) Borough Agency (Council, Organization Number Amount * Status",133530740,,,Application Pending
4,"(IOI) Immigrant Opportunities Initiative EIN Agy # UIA MOC, etc) Borough Agency (Council, Organization Number Amount * Status",133530740,,,Application Pending
4,"(IOI) Immigrant Opportunities Initiative EIN Agy # UIA MOC, etc) Borough Agency (Council, Organization Number Amount * Status",133530740,,,Application Pending
4,"(IOI) Immigrant Opportunities Initiative EIN Agy # UIA MOC, etc) Borough Agency (Council, Organization Number Amount * Status",133530740,,,Application Pending
4,"(IOI) Immigrant Opportunities Initiative EIN Agy # UIA MOC, etc) Borough Agency (Council, Organization Number Amount * Status",133530740,,,Application Pending
4,"(IOI) Immigrant Opportunities Initiative EIN Agy # UIA MOC, etc) Borough Agency (Council, Organization Number Amount * Status",133530740,,,Application Pending
4,"(IOI) Immigrant Opportunities Initiative EIN Agy # UIA MOC, etc) Borough Agency (Council, Organization Number Amount * Status",133530740,,,Application Pending
4,"(IOI) Immigrant Opportunities Initiative EIN Agy # UIA MOC, etc) Borough Agency (Council, Organization Number Amount * Status",133530740,,,Application Pending
4,"(IOI) Immigrant Opportunities Initiative EIN Agy # UIA MOC, etc) Borough Agency (Council, Organization Number Amount * Status",133530740,,,Application Pending
4,"(IOI) Immigrant Opportunities Initiative EIN Agy # UIA MOC, etc) Borough Agency (Council, Organization Number Amount * Status",133530740,,,Application Pending
4,"(IOI) Immigrant Opportunities Initiative EIN Agy # UIA MOC, etc) Borough Agency (Council, Organization Number Amount * Status",133530740,,,Application Pending
4,"(IOI) Immigrant Opportunities Initiative EIN Agy # UIA MOC, etc) Borough Agency (Council, Organization Number Amount * Status",133530740,,,Application Pending
4,"(IOI) Immigrant Opportunities Initiative EIN Agy # UIA MOC, etc) Borough Agency (Council, Organization Number Amount * Status",133530740,,,Application Pending
4,"(IOI) Immigrant Opportunities Initiative EIN Agy # UIA MOC, etc) Borough Agency (Council, Organization Number Amount * Status",133530740,,,Application Pending
4,"(IOI) Immigrant Opportunities Initiative EIN Agy # UIA MOC, etc) Borough Agency (Council, Organization Number Amount * Status",133530740,,,Application Pending
4,"(IOI) Immigrant Opportunities Initiative EIN Agy # UIA MOC, etc) Borough Agency (Council, Organization Number Amount * Status",133530740,,,Application Pending
4,"(IOI) Immigrant Opportunities Initiative EIN Agy # UIA MOC, etc) Borough Agency (Council, Organization Number Amount * Status",133530740,,,Application Pending
4,"(IOI) Immigrant Opportunities Initiative EIN Agy # UIA MOC, etc) Borough Agency (Council, Organization Number Amount * Status",133530740,,,Application Pending
4,"(IOI) Immigrant Opportunities Initiative EIN Agy # UIA MOC, etc) Borough Agency (Council, Organization Number Amount * Status",133530740,,,Application Pending
4,"(IOI) Immigrant Opportunities Initiative EIN Agy # UIA MOC, etc) Borough Agency (Council, Organization Number Amount * Status",133530740,,,Application Pending
4,"(IOI) Immigrant Opportunities Initiative EIN Agy # UIA MOC, etc) Borough Agency (Council, Organization Number Amount * Status",133530740,,,Application Pending
4,"(IOI) Immigrant Opportunities Initiative EIN Agy # UIA MOC, etc) Borough Agency (Council, Organization Number Amount * Status",133530740,,,Application Pending
4,"(IOI) Immigrant Opportunities Initiative EIN Agy # UIA MOC, etc) Borough Agency (Council, Organization Number Amount * Status",133530740,,,Application Pending
4,"(IOI) Immigrant Opportunities Initiative EIN Agy # UIA MOC, etc) Borough Agency (Council, Organization Number Amount * Status",133530740,,,Application Pending
4,"(IOI) Immigrant Opportunities Initiative EIN Agy # UIA MOC, etc) Borough Agency (Council, Organization Number Amount * Status",133530740,,,Application Pending
4,"(IOI) Immigrant Opportunities Initiative EIN Agy # UIA MOC, etc) Borough Agency (Council, Organization Number Amount * Status",133530740,,,Application Pending
4,"(IOI) Immigrant Opportunities Initiative EIN Agy # UIA MOC, etc) Borough Agency (Council, Organization Number Amount * Status",133530740,,,Application Pending
4,"(IOI) Immigrant Opportunities Initiative EIN Agy # UIA MOC, etc) Borough Agency (Council, Organization Number Amount * Status",133530740,,,Application Pending
4,"(IOI) Immigrant Opportunities Initiative EIN Agy # UIA MOC, etc) Borough Agency (Council, Organization Number Amount * Status",133530740,,,Application Pending
4,"(IOI) Immigrant Opportunities Initiative EIN Agy # UIA MOC, etc) Borough Agency (Council, Organization Number Amount * Status",133530740,,,Application Pending
4,"(IOI) Immigrant Opportunities Initiative EIN Agy # UIA MOC, etc) Borough Agency (Council, Organization Number Amount * Status",133530740,,,Application Pending
4,"(IOI) Immigrant Opportunities Initiative EIN Agy # UIA MOC, etc) Borough Agency (Council, Organization Number Amount * Status",133530740,,,Application Pending
4,"(IOI) Immigrant Opportunities Initiative EIN Agy # UIA MOC, etc) Borough Agency (Council, Organization Number Amount * Status",133530740,,,Application Pending
4,"(IOI) Immigrant Opportunities Initiative EIN Agy # UIA MOC, etc) Borough Agency (Council, Organization Number Amount * Status",133530740,,,Application Pending
4,"(IOI) Immigrant Opportunities Initiative EIN Agy # UIA MOC, etc) Borough Agency (Council, Organization Number Amount * Status",133530740,,,Application Pending
4,"(IOI) Immigrant Opportunities Initiative EIN Agy # UIA MOC, etc) Borough Agency (Council, Organization Number Amount * Status",133530740,,,Application Pending
4,"(IOI) Immigrant Opportunities Initiative EIN Agy # UIA MOC, etc) Borough Agency (Council, Organization Number Amount * Status",133629466,,,Cleared
4,"(IOI) Immigrant Opportunities Initiative EIN Agy # UIA MOC, etc) Borough Agency (Council, Organization Number Amount * Status",133629446,,,Cleared
4,"(IOI) Immigrant Opportunities Initiative EIN Agy # UIA MOC, etc) Borough Agency (Council, Organization Number Amount * Status",133629446,,,Cleared
4,"(IOI) Immigrant Opportunities Initiative EIN Agy # UIA MOC, etc) Borough Agency (Council, Organization Number Amount * Status",133629446,,,Cleared
4,"(IOI) Immigrant Opportunities Initiative EIN Agy # UIA MOC, etc) Borough Agency (Council, Organization Number Amount * Status",133629446,,,Cleared
4,"(IOI) Immigrant Opportunities Initiative EIN Agy # UIA MOC, etc) Borough Agency (Council, Organization Number Amount * Status",133629446,,,Cleared
4,"(IOI) Immigrant Opportunities Initiative EIN Agy # UIA MOC, etc) Borough Agency (Council, Organization Number Amount * Status",133629446,,,Cleared
4,"(IOI) Immigrant Opportunities Initiative EIN Agy # UIA MOC, etc) Borough Agency (Council, Organization Number Amount * Status",133629446,,,Cleared
4,"(IOI) Immigrant Opportunities Initiative EIN Agy # UIA MOC, etc) Borough Agency (Council, Organization Number Amount * Status",133629446,,,Cleared
4,"(IOI) Immigrant Opportunities Initiative EIN Agy # UIA MOC, etc) Borough Agency (Council, Organization Number Amount * Status",133629446,,,Cleared
4,"(IOI) Immigrant Opportunities Initiative EIN Agy # UIA MOC, etc) Borough Agency (Council, Organization Number Amount * Status",133629446,,,Cleared
4,"(IOI) Immigrant Opportunities Initiative EIN Agy # UIA MOC, etc) Borough Agency (Council, Organization Number Amount * Status",133629446,,,Cleared
4,"(IOI) Immigrant Opportunities Initiative EIN Agy # UIA MOC, etc) Borough Agency (Council, Organization Number Amount * Status",133629446,,,Cleared
4,"(IOI) Immigrant Opportunities Initiative EIN Agy # UIA MOC, etc) Borough Agency (Council, Organization Number Amount * Status",133629446,,,Cleared
4,"(IOI) Immigrant Opportunities Initiative EIN Agy # UIA MOC, etc) Borough Agency (Council, Organization Number Amount * Status",133629446,,,Cleared
4,"(IOI) Immigrant Opportunities Initiative EIN Agy # UIA MOC, etc) Borough Agency (Council, Organization Number Amount * Status",133629446,,,Cleared
4,"(IOI) Immigrant Opportunities Initiative EIN Agy # UIA MOC, etc) Borough Agency (Council, Organization Number Amount * Status",133629446,,,Cleared
4,"(IOI) Immigrant Opportunities Initiative EIN Agy # UIA MOC, etc) Borough Agency (Council, Organization Number Amount * Status",133629446,,,Cleared
4,"(IOI) Immigrant Opportunities Initiative EIN Agy # UIA MOC, etc) Borough Agency (Council, Organization Number Amount * Status",133629446,,,Cleared
4,"(IOI) Immigrant Opportunities Initiative EIN Agy # UIA MOC, etc) Borough Agency (Council, Organization Number Amount * Status",133629446,,,Cleared
4,"(IOI) Immigrant Opportunities Initiative EIN Agy # UIA MOC, etc) Borough Agency (Council, Organization Number Amount * Status",133629446,,,Cleared
4,"(IOI) Immigrant Opportunities Initiative EIN Agy # UIA MOC, etc) Borough Agency (Council, Organization Number Amount * Status",133629446,,,Cleared
4,"(IOI) Immigrant Opportunities Initiative EIN Agy # UIA MOC, etc) Borough Agency (Council, Organization Number Amount * Status",133629446,,,Cleared
4,"(IOI) Immigrant Opportunities Initiative EIN Agy # UIA MOC, etc) Borough Agency (Council, Organization Number Amount * Status",133629446,,,Cleared
4,"(IOI) Immigrant Opportunities Initiative EIN Agy # UIA MOC, etc) Borough Agency (Council, Organization Number Amount * Status",133629446,,,Cleared
4,"(IOI) Immigrant Opportunities Initiative EIN Agy # UIA MOC, etc) Borough Agency (Council, Organization Number Amount * Status",133629446,,,Cleared
4,"(IOI) Immigrant Opportunities Initiative EIN Agy # UIA MOC, etc) Borough Agency (Council, Organization Number Amount * Status",133629446,,,Cleared
4,"(IOI) Immigrant Opportunities Initiative EIN Agy # UIA MOC, etc) Borough Agency (Council, Organization Number Amount * Status",133629446,,,Cleared
4,"(IOI) Immigrant Opportunities Initiative EIN Agy # UIA MOC, etc) Borough Agency (Council, Organization Number Amount * Status",133629446,,,Cleared
4,"(IOI) Immigrant Opportunities Initiative EIN Agy # UIA MOC, etc) Borough Agency (Council, Organization Number Amount * Status",133629446,,,Cleared
4,"(IOI) Immigrant Opportunities Initiative EIN Agy # UIA MOC, etc) Borough Agency (Council, Organization Number Amount * Status",133629446,,,Cleared
4,"(IOI) Immigrant Opportunities Initiative EIN Agy # UIA MOC, etc) Borough Agency (Council, Organization Number Amount * Status",133629446,,,Cleared
4,"(IOI) Immigrant Opportunities Initiative EIN Agy # UIA MOC, etc) Borough Agency (Council, Organization Number Amount * Status",133629446,,,Cleared
4,"(IOI) Immigrant Opportunities Initiative EIN Agy # UIA MOC, etc) Borough Agency (Council, Organization Number Amount * Status",133629446,,,Cleared
4,"(IOI) Immigrant Opportunities Initiative EIN Agy # UIA MOC, etc) Borough Agency (Council, Organization Number Amount * Status",133629446,,,Cleared
4,"(IOI) Immigrant Opportunities Initiative EIN Agy # UIA MOC, etc) Borough Agency (Council, Organization Number Amount * Status",133629446,,,Cleared
4,"(IOI) Immigrant Opportunities Initiative EIN Agy # UIA MOC, etc) Borough Agency (Council, Organization Number Amount * Status",133629446,,,Cleared
4,"(IOI) Immigrant Opportunities Initiative EIN Agy # UIA MOC, etc) Borough Agency (Council, Organization Number Amount * Status",112608983,,,Application Pending
4,"(IOI) Immigrant Opportunities Initiative EIN Agy # UIA MOC, etc) Borough Agency (Council, Organization Number Amount * Status",133530740,,,Cleared
4,"(IOI) Immigrant Opportunities Initiative EIN Agy # UIA MOC, etc) Borough Agency (Council, Organization Number Amount * Status",133530740,,,Cleared
4,"(IOI) Immigrant Opportunities Initiative EIN Agy # UIA MOC, etc) Borough Agency (Council, Organization Number Amount * Status",133530740,,,Application Pending
4,"(IOI) Immigrant Opportunities Initiative EIN Agy # UIA MOC, etc) Borough Agency (Council, Organization Number Amount * Status",133530740,,,Missing PQL Application
4,"(IOI) Immigrant Opportunities Initiative EIN Agy # UIA MOC, etc) Borough Agency (Council, Organization Number Amount * Status",133530740,,,Cleared
4,"(IOI) Immigrant Opportunities Initiative EIN Agy # UIA MOC, etc) Borough Agency (Council, Organization Number Amount * Status",133530740,,,Application Pending
4,"(IOI) Immigrant Opportunities Initiative EIN Agy # UIA MOC, etc) Borough Agency (Council, Organization Number Amount * Status",133530740,,,Application Pending
4,"(IOI) Immigrant Opportunities Initiative EIN Agy # UIA MOC, etc) Borough Agency (Council, Organization Number Amount * Status",133530740,,,Missing PQL Application
4,"(IOI) Immigrant Opportunities Initiative EIN Agy # UIA MOC, etc) Borough Agency (Council, Organization Number Amount * Status",133530740,,,Cleared
4,"(IOI) Immigrant Opportunities Initiative EIN Agy # UIA MOC, etc) Borough Agency (Council, Organization Number Amount * Status",133530740,,,Cleared
4,"(IOI) Immigrant Opportunities Initiative EIN Agy # UIA MOC, etc) Borough Agency (Council, Organization Number Amount * Status",133530740,,,Missing PQL Application
4,"(IOI) Immigrant Opportunities Initiative EIN Agy # UIA MOC, etc) Borough Agency (Council, Organization Number Amount * Status",133530740,,,Application Pending
4,"(IOI) Immigrant Opportunities Initiative EIN Agy # UIA MOC, etc) Borough Agency (Council, Organization Number Amount * Status",133530740,,,Missing PQL Application
4,"(IOI) Immigrant Opportunities Initiative EIN Agy # UIA MOC, etc) Borough Agency (Council, Organization Number Amount * Status",133530740,,,Missing PQL Application
4,"(IOI) Immigrant Opportunities Initiative EIN Agy # UIA MOC, etc) Borough Agency (Council, Organization Number Amount * Status",133530740,,,Cleared
4,"(IOI) Immigrant Opportunities Initiative EIN Agy # UIA MOC, etc) Borough Agency (Council, Organization Number Amount * Status",133530740,,,Cleared
4,"(IOI) Immigrant Opportunities Initiative EIN Agy # UIA MOC, etc) Borough Agency (Council, Organization Number Amount * Status",133530740,,,Cleared
4,"(IOI) Immigrant Opportunities Initiative EIN Agy # UIA MOC, etc) Borough Agency (Council, Organization Number Amount * Status",133530740,,,Application Pending
5,,262384342,"Woodside on the Move, Inc.",112435565,
5,,262384342,"Sunnyside Community Services Center, Inc",510189327,
5,,237204542,"Samuel Field YM & YWHA, Inc.",113071518,
5,,204507213,"East New York Kidspower, Inc.",113308030,
5,,542193223,"East New York Kidspower, Inc.",113308030,
5,,900104348,"East New York Kidspower, Inc.",113308030,
5,,136400434,"East New York Kidspower, Inc",113308030,
5,,205484666,"Southern Queens Park Association, Inc",112432846,
5,,113218377,Southern Queens Park Association Inc,112432846,
5,,113314475,"Southern Queens Park Association, Inc.",112432846,
5,,113250488,"Southem Queens Park Association, Inc.",112432846,
5,,261523871,Association of Hispanic Arts,132871091,
5,,112864728,"Metropolitan New York Coordinating Council on Jewish Poverty. Inc,",132738818,
5,,432038355,"YMS Management, Associates, Inc",112756216,S10K-F PQL Not Required
5,,113027538,,,Cleared
5,,112708452,"YMS Management Associates, Inc.",112756216,Missing PQL Application
5,,112778372,,,Application Pending
5,,112602182,,,Application Pending
5,,113295520,"YMS Management Associates, inc.",112756216,s10K - PQL Not Required
5,,113612068,,,Application Pending
5,,113168615,,,Missing PQL Application
5,,223977490,Westside Crime Prevention Program,133087186,S10K- PQL Not Required
5,,133087186,,,Cleared
5,,133203701,,,s10K - PQL Not Required
5,,133214064,,,S10K- PQL Not Required
5,,134188781,,,Application Pending
5,,133408731,,,Cleared
5,,112226621,,,10K- PQL Not Required
5,,112266221,,,S10K- PQL Not Required
5,,113371981,,,s10K PQL Not Required
5,,200635057,,,s10K- PQL Not Required
5,,112655466,,,S10K PQL Not Required
5,,112435523,,,Cleared
5,,061590185,,,s10K- PQL Not Required
5,,061833593,,,S10K PQL Not Required
5,,113805241,,,s10K -PQL Not Required
5,,364628696,,,s10K PQL Not Required
5,,061590185,"East New York Kidspower, Inc.",113308030,S10K- - PQL Not Required
5,,061833593,"East New York Kidspower, Inc.",113308030,S10K- PQL Not Required
5,,113805241,"East New York Kidspower, Inc.",113308030,S10K- PQL Not Required
5,,364628696,"East New York Kidspower, Inc.",113308030,S10K- PQL Not Required
5,,510207719,,,Missing PQL Application
5,,061389895,,,Cleared
5,,113093642,,,S10K - PQL Not Required
5,,205484666,,,Application Pending
5,,205484666,"Southern Queens Park Association, Inc.",112432846,Application Pending
5,,113218377,,,Missing PQL Application
5,,113218377,"Southern Queens Park Association, Inc.",112432846,Missing PQL Application
5,,133942646,,,Cleared
5,,133942646,,,Cleared
5,,133303089,,,Cleared
5,,133303089,,,Cleared
5,,134161655132933391,,,S10K- PQL Not Required S10K PQL Not Required
5,,112009943,,,S10K - PQL Not Required
5,,311767167,,,s10K- PQL Not Required
5,,582441703,,,s10K- PQL Not Required
5,,582441203,,,$10K- PQL Not Required
5,,204839379,,,s10K PQL Not Required
5,,237214095,Full Gospel Tabernacle United Hold Church,237214095,
5,,237214095,Full Gospel Tabernacle United Hold Church,300048849,
5,,113381629,,,Cleared
5,,113381629,,,Cleared
5,,132685755,,,Missing PQL Application
5,,132925233,,,Cleared
5,,134192780,,,Missing PQL Application
5,,020720786,,,Cleared
5,"Immigrant Opportunities Initiative EIN Borough Agency Agy # Status (Council, MOC, etc) Number Amount UIA Organization *",113235349),,,Government Entity
5,"Immigrant Opportunities Initiative EIN Borough Agency Agy # Status (Council, MOC, etc) Number Amount UIA Organization *",113235349,,,Government Entity
5,"Immigrant Opportunities Initiative EIN Borough Agency Agy # Status (Council, MOC, etc) Number Amount UIA Organization *",113235349,,,Government Entity
5,"Immigrant Opportunities Initiative EIN Borough Agency Agy # Status (Council, MOC, etc) Number Amount UIA Organization *",113235349,,,Government Entity
5,"Immigrant Opportunities Initiative EIN Borough Agency Agy # Status (Council, MOC, etc) Number Amount UIA Organization *",131988190,,,Government Entity
5,"Immigrant Opportunities Initiative EIN Borough Agency Agy # Status (Council, MOC, etc) Number Amount UIA Organization *",131988190,,,Government Entity
5,"Immigrant Opportunities Initiative EIN Borough Agency Agy # Status (Council, MOC, etc) Number Amount UIA Organization *",131988190,,,Government Entity
5,"Immigrant Opportunities Initiative EIN Borough Agency Agy # Status (Council, MOC, etc) Number Amount UIA Organization *",131988190,,,Government Entity
5,"Immigrant Opportunities Initiative EIN Borough Agency Agy # Status (Council, MOC, etc) Number Amount UIA Organization *",112488439,,,Cleared
5,"Immigrant Opportunities Initiative EIN Borough Agency Agy # Status (Council, MOC, etc) Number Amount UIA Organization *",135562256,,,Cleared
5,"Immigrant Opportunities Initiative EIN Borough Agency Agy # Status (Council, MOC, etc) Number Amount UIA Organization *",133097367,,,Application Pending
5,"Immigrant Opportunities Initiative EIN Borough Agency Agy # Status (Council, MOC, etc) Number Amount UIA Organization *",112594500,,,Cleared
